UT__yyyy-mm-ddThh:mm:ss.sssZ,BX_FGS-D_(@_1_)_nT_GSE,BY_FGS-D_(@_2_)_nT_GSE,BZ_FGS-D_(@_3_)_nT_GSE
2013-01-17T10:30:00.547Z,4.79413,3.06267,7.94556
2013-01-17T10:30:04.686Z,4.85312,3.00787,7.93557
2013-01-17T10:30:08.825Z,4.65710,2.95197,7.70018
2013-01-17T10:30:12.965Z,4.61607,2.93320,7.53068
2013-01-17T10:30:17.104Z,4.60976,3.00007,7.56850
2013-01-17T10:30:21.243Z,4.64466,2.98224,7.54338
2013-01-17T10:30:25.383Z,4.60112,2.91427,7.73824
2013-01-17T10:30:29.522Z,4.65897,2.47955,7.90287
2013-01-17T10:30:33.661Z,4.73041,2.39221,7.64980
2013-01-17T10:30:37.801Z,4.59297,2.60868,7.39092
2013-01-17T10:30:41.940Z,4.61936,2.70632,7.39436
2013-01-17T10:30:46.079Z,4.49492,2.93077,7.45465
2013-01-17T10:30:50.219Z,4.42385,2.50873,7.55140
2013-01-17T10:30:54.358Z,4.40249,2.69398,7.38892
2013-01-17T10:30:58.497Z,4.41626,2.63771,7.44725
2013-01-17T10:31:02.637Z,4.56071,2.70027,7.34971
2013-01-17T10:31:06.776Z,4.64283,3.00610,7.23904
2013-01-17T10:31:10.915Z,4.59718,2.91741,7.33328
2013-01-17T10:31:15.055Z,4.56362,3.16174,7.33037
2013-01-17T10:31:19.194Z,4.52745,3.15334,7.43313
2013-01-17T10:31:23.333Z,4.35057,2.99820,7.70116
2013-01-17T10:31:27.473Z,4.42876,2.98668,7.61434
2013-01-17T10:31:31.612Z,4.29880,3.23409,7.73127
2013-01-17T10:31:35.751Z,4.37684,3.37924,7.70699
2013-01-17T10:31:39.891Z,4.37357,3.33653,7.70235
2013-01-17T10:31:44.030Z,4.29427,3.50600,7.65509
2013-01-17T10:31:48.169Z,4.27460,3.64281,7.49892
2013-01-17T10:31:52.309Z,4.53315,3.73120,7.52526
2013-01-17T10:31:56.448Z,4.14820,2.88471,7.96363
2013-01-17T10:32:00.587Z,4.21755,3.19330,7.97041
2013-01-17T10:32:04.727Z,4.27974,3.12476,7.92585
2013-01-17T10:32:08.866Z,4.16979,3.17224,7.74442
2013-01-17T10:32:13.005Z,4.06388,3.39977,7.94702
2013-01-17T10:32:17.145Z,3.97438,3.30167,7.89089
