,Start,Stop,Pearson,Slope,MAPE,Ratio,RMSE,RMSE_Artemis,RMSE_Omni,RMSE_Avg
0,2015-03-17 04:50:00,2015-03-17 05:49:00,29,23,3,3,6,7,3,5
1,2015-03-17 04:51:00,2015-03-17 05:50:00,29,24,4,4,7,7,4,6
2,2015-03-17 04:52:00,2015-03-17 05:51:00,30,11,4,4,7,8,6,6
3,2015-03-17 04:53:00,2015-03-17 05:52:00,30,25,4,4,7,8,6,6
4,2015-03-17 04:54:00,2015-03-17 05:53:00,30,30,1,1,7,8,6,6
5,2015-03-17 04:55:00,2015-03-17 05:54:00,30,29,1,1,8,8,7,7
6,2015-03-17 04:56:00,2015-03-17 05:55:00,9,13,1,1,8,8,7,6
7,2015-03-17 04:57:00,2015-03-17 05:56:00,10,4,1,1,8,8,5,6
8,2015-03-17 04:58:00,2015-03-17 05:57:00,10,14,1,1,7,8,1,6
9,2015-03-17 04:59:00,2015-03-17 05:58:00,11,14,1,1,7,8,1,5
10,2015-03-17 05:00:00,2015-03-17 05:59:00,11,14,1,1,7,8,1,5
11,2015-03-17 05:01:00,2015-03-17 06:00:00,11,14,1,1,7,7,1,5
12,2015-03-17 05:02:00,2015-03-17 06:01:00,11,7,1,1,7,8,1,6
13,2015-03-17 05:03:00,2015-03-17 06:02:00,11,7,1,1,8,8,1,6
14,2015-03-17 05:04:00,2015-03-17 06:03:00,11,8,1,1,8,8,1,6
15,2015-03-17 05:05:00,2015-03-17 06:04:00,11,8,1,1,8,9,1,6
16,2015-03-17 05:06:00,2015-03-17 06:05:00,11,13,1,1,8,9,2,6
17,2015-03-17 05:07:00,2015-03-17 06:06:00,11,13,2,2,9,9,3,7
18,2015-03-17 05:08:00,2015-03-17 06:07:00,11,9,3,3,9,9,4,7
19,2015-03-17 05:09:00,2015-03-17 06:08:00,11,9,4,4,9,9,5,8
20,2015-03-17 05:10:00,2015-03-17 06:09:00,11,10,5,5,9,10,6,8
21,2015-03-17 05:11:00,2015-03-17 06:10:00,11,12,6,6,10,10,7,9
22,2015-03-17 05:12:00,2015-03-17 06:11:00,11,11,7,7,10,10,7,9
23,2015-03-17 05:13:00,2015-03-17 06:12:00,11,11,8,8,10,10,8,9
