EPOCH__yyyy-mm-ddThh:mm:ss.sssZ,X_(@_x_)_RE,Y_(@_y_)_RE,Z_(@_z_)_RE
2018-10-09T04:00:00.000Z,57.887713,2.6940640,4.7192357
2018-10-09T04:01:00.000Z,57.890047,2.7055120,4.7196160
2018-10-09T04:02:00.000Z,57.892377,2.7169628,4.7199968
2018-10-09T04:03:00.000Z,57.894862,2.7283696,4.7203776
2018-10-09T04:04:00.000Z,57.897229,2.7399517,4.7208345
2018-10-09T04:05:00.000Z,57.899565,2.7514008,4.7212153
2018-10-09T04:06:00.000Z,57.902008,2.7626555,4.7215618
2018-10-09T04:07:00.000Z,57.904337,2.7741000,4.7219572
2018-10-09T04:08:00.000Z,57.906671,2.7855370,4.7223667
2018-10-09T04:09:00.000Z,57.909149,2.7969377,4.7227613
2018-10-09T04:10:00.000Z,57.911482,2.8083685,4.7231853
2018-10-09T04:11:00.000Z,57.913921,2.8196259,4.7235323
2018-10-09T04:12:00.000Z,57.916253,2.8310553,4.7239557
2018-10-09T04:13:00.000Z,57.918736,2.8424435,4.7243796
2018-10-09T04:14:00.000Z,57.921025,2.8537370,4.7247413
2018-10-09T04:15:00.000Z,57.923467,2.8649793,4.7251166
2018-10-09T04:16:00.000Z,57.925793,2.8764053,4.7255550
2018-10-09T04:17:00.000Z,57.928236,2.8876488,4.7259308
2018-10-09T04:18:00.000Z,57.930529,2.8989332,4.7263062
2018-10-09T04:19:00.000Z,57.933005,2.9103107,4.7267588
2018-10-09T04:20:00.000Z,57.935297,2.9215904,4.7271491
2018-10-09T04:21:00.000Z,57.937739,2.9328262,4.7275388
2018-10-09T04:22:00.000Z,57.940026,2.9441074,4.7279291
2018-10-09T04:23:00.000Z,57.942468,2.9553385,4.7283337
2018-10-09T04:24:00.000Z,57.944903,2.9665710,4.7287386
2018-10-09T04:25:00.000Z,57.947193,2.9778370,4.7291571
2018-10-09T04:26:00.000Z,57.949635,2.9890679,4.7295617
2018-10-09T04:27:00.000Z,57.952031,3.0001558,4.7299184
2018-10-09T04:28:00.000Z,57.954322,3.0114230,4.7303373
2018-10-09T04:29:00.000Z,57.956763,3.0226478,4.7307563
2018-10-09T04:30:00.000Z,57.959197,3.0338667,4.7311893
2018-10-09T04:31:00.000Z,57.961448,3.0449891,4.7315605
2018-10-09T04:32:00.000Z,57.963888,3.0562077,4.7319937
2018-10-09T04:33:00.000Z,57.966282,3.0672832,4.7323791
2018-10-09T04:34:00.000Z,57.968532,3.0783995,4.7327645
2018-10-09T04:35:00.000Z,57.970966,3.0896121,4.7332119
2018-10-09T04:36:00.000Z,57.973366,3.1006860,4.7335970
2018-10-09T04:37:00.000Z,57.975767,3.1117597,4.7339824
2018-10-09T04:38:00.000Z,57.978205,3.1229659,4.7344446
2018-10-09T04:39:00.000Z,57.980449,3.1340775,4.7348444
2018-10-09T04:40:00.000Z,57.982848,3.1451390,4.7352586
2018-10-09T04:41:00.000Z,57.985248,3.1562064,4.7356584
2018-10-09T04:42:00.000Z,57.987640,3.1672693,4.7360729
2018-10-09T04:43:00.000Z,57.990039,3.1783294,4.7364862
2018-10-09T04:44:00.000Z,57.992281,3.1894288,4.7369148
2018-10-09T04:45:00.000Z,57.994641,3.2003516,4.7372662
2018-10-09T04:46:00.000Z,57.997039,3.2114066,4.7376951
2018-10-09T04:47:00.000Z,57.999436,3.2224558,4.7381378
2018-10-09T04:48:00.000Z,58.001789,3.2333739,4.7385040
2018-10-09T04:49:00.000Z,58.004186,3.2444229,4.7389470
2018-10-09T04:50:00.000Z,58.006584,3.2554718,4.7393900
2018-10-09T04:51:00.000Z,58.008936,3.2663837,4.7397705
2018-10-09T04:52:00.000Z,58.011293,3.2772881,4.7401652
2018-10-09T04:53:00.000Z,58.013689,3.2883308,4.7406226
2018-10-09T04:54:00.000Z,58.015892,3.2992790,4.7410175
2018-10-09T04:55:00.000Z,58.018249,3.3101831,4.7414125
2018-10-09T04:56:00.000Z,58.020645,3.3212198,4.7418840
2018-10-09T04:57:00.000Z,58.023003,3.3321237,4.7422790
2018-10-09T04:58:00.000Z,58.025352,3.3430172,4.7427027
2018-10-09T04:59:00.000Z,58.027709,3.3539152,4.7431118
2018-10-09T05:00:00.000Z,58.030065,3.3648069,4.7435355
2018-10-09T05:01:00.000Z,58.032417,3.3757064,4.7439446
2018-10-09T05:02:00.000Z,58.034771,3.3865921,4.7443828
2018-10-09T05:03:00.000Z,58.037277,3.3974412,4.7448065
2018-10-09T05:04:00.000Z,58.039593,3.4081883,4.7451819
2018-10-09T05:05:00.000Z,58.041942,3.4190755,4.7456198
2018-10-09T05:06:00.000Z,58.044298,3.4299609,4.7460579
2018-10-09T05:07:00.000Z,58.046654,3.4408463,4.7464961
2018-10-09T05:08:00.000Z,58.048969,3.4515885,4.7468865
2018-10-09T05:09:00.000Z,58.051318,3.4624695,4.7473388
2018-10-09T05:10:00.000Z,58.053634,3.4732101,4.7477289
2018-10-09T05:11:00.000Z,58.055987,3.4840832,4.7481959
2018-10-09T05:12:00.000Z,58.058296,3.4948195,4.7486001
2018-10-09T05:13:00.000Z,58.060610,3.5055541,4.7490043
2018-10-09T05:14:00.000Z,58.063075,3.5162460,4.7494088
2018-10-09T05:15:00.000Z,58.065427,3.5271130,4.7498899
2018-10-09T05:16:00.000Z,58.067743,3.5378486,4.7502950
2018-10-09T05:17:00.000Z,58.070051,3.5485786,4.7507136
2018-10-09T05:18:00.000Z,58.072364,3.5593010,4.7511467
2018-10-09T05:19:00.000Z,58.074828,3.5699865,4.7515656
2018-10-09T05:20:00.000Z,58.077141,3.5807087,4.7519986
2018-10-09T05:21:00.000Z,58.079449,3.5914324,4.7524320
2018-10-09T05:22:00.000Z,58.081761,3.6021498,4.7528800
2018-10-09T05:23:00.000Z,58.084035,3.6127332,4.7532506
2018-10-09T05:24:00.000Z,58.086497,3.6234065,4.7536983
2018-10-09T05:25:00.000Z,58.088804,3.6341241,4.7541457
2018-10-09T05:26:00.000Z,58.091115,3.6448339,4.7546076
2018-10-09T05:27:00.000Z,58.093390,3.6554125,4.7549931
2018-10-09T05:28:00.000Z,58.095851,3.6660795,4.7554553
2018-10-09T05:29:00.000Z,58.098118,3.6766524,4.7558543
2018-10-09T05:30:00.000Z,58.100428,3.6873559,4.7563309
2018-10-09T05:31:00.000Z,58.102702,3.6979283,4.7567309
2018-10-09T05:32:00.000Z,58.105123,3.7084507,4.7571446
2018-10-09T05:33:00.000Z,58.107389,3.7190172,4.7575584
2018-10-09T05:34:00.000Z,58.109700,3.7297159,4.7580497
2018-10-09T05:35:00.000Z,58.112120,3.7402322,4.7584778
2018-10-09T05:36:00.000Z,58.114393,3.7507968,4.7588920
2018-10-09T05:37:00.000Z,58.116662,3.7613496,4.7593342
2018-10-09T05:38:00.000Z,58.119078,3.7718685,4.7597633
2018-10-09T05:39:00.000Z,58.121348,3.7824212,4.7602056
2018-10-09T05:40:00.000Z,58.123768,3.7929310,4.7606485
2018-10-09T05:41:00.000Z,58.126039,3.8034848,4.7610917
2018-10-09T05:42:00.000Z,58.128270,3.8138986,4.7614719
2018-10-09T05:43:00.000Z,58.130684,3.8244055,4.7619291
2018-10-09T05:44:00.000Z,58.132954,3.8349517,4.7623864
2018-10-09T05:45:00.000Z,58.135224,3.8454979,4.7628434
2018-10-09T05:46:00.000Z,58.137603,3.8558583,4.7632530
2018-10-09T05:47:00.000Z,58.139873,3.8664044,4.7637100
2018-10-09T05:48:00.000Z,58.142247,3.8767650,4.7641189
2018-10-09T05:49:00.000Z,58.144515,3.8873003,4.7646053
2018-10-09T05:50:00.000Z,58.146894,3.8976593,4.7650140
2018-10-09T05:51:00.000Z,58.149123,3.9080560,4.7654379
2018-10-09T05:52:00.000Z,58.151392,3.9185898,4.7659237
2018-10-09T05:53:00.000Z,58.153765,3.9289441,4.7663471
2018-10-09T05:54:00.000Z,58.155994,3.9393406,4.7667710
2018-10-09T05:55:00.000Z,58.158372,3.9496873,4.7672085
2018-10-09T05:56:00.000Z,58.160601,3.9600777,4.7676468
2018-10-09T05:57:00.000Z,58.162979,3.9704241,4.7680846
2018-10-09T05:58:00.000Z,58.165200,3.9808101,4.7685373
2018-10-09T05:59:00.000Z,58.167579,3.9911564,4.7689751
2018-10-09T06:00:00.000Z,58.169807,4.0015406,4.7694279
2018-10-09T06:01:00.000Z,58.172182,4.0118749,4.7698941
2018-10-09T06:02:00.000Z,58.174411,4.0222590,4.7703469
2018-10-09T06:03:00.000Z,58.176747,4.0324545,4.7707510
2018-10-09T06:04:00.000Z,58.178969,4.0428343,4.7712178
2018-10-09T06:05:00.000Z,58.181306,4.0530297,4.7716220
2018-10-09T06:06:00.000Z,58.183683,4.0633649,4.7720891
2018-10-09T06:07:00.000Z,58.185909,4.0737354,4.7725701
2018-10-09T06:08:00.000Z,58.188246,4.0839261,4.7729889
2018-10-09T06:09:00.000Z,58.190433,4.0941580,4.7734074
2018-10-09T06:10:00.000Z,58.192808,4.1044810,4.7739034
2018-10-09T06:11:00.000Z,58.194990,4.1147145,4.7743216
2018-10-09T06:12:00.000Z,58.197326,4.1248989,4.7747551
2018-10-09T06:13:00.000Z,58.199660,4.1350773,4.7752027
2018-10-09T06:14:00.000Z,58.201886,4.1454414,4.7756981
2018-10-09T06:15:00.000Z,58.204221,4.1556198,4.7761457
2018-10-09T06:16:00.000Z,58.206401,4.1658408,4.7765931
2018-10-09T06:17:00.000Z,58.208736,4.1760191,4.7770406
2018-10-09T06:18:00.000Z,58.210922,4.1862384,4.7774880
2018-10-09T06:19:00.000Z,58.213256,4.1964105,4.7779500
2018-10-09T06:20:00.000Z,58.215551,4.2064439,4.7783499
