UT__yyyy-mm-ddThh:mm:ss.sssZ,BX_FGS-D_(@_1_)_nT_GSE,BY_FGS-D_(@_2_)_nT_GSE,BZ_FGS-D_(@_3_)_nT_GSE
2018-10-09T04:00:03.135Z,-3.15851,2.22054,-2.18710
2018-10-09T04:00:07.444Z,-3.07439,2.14012,-2.01180
2018-10-09T04:00:11.753Z,-3.08552,1.71296,-2.21660
2018-10-09T04:00:16.061Z,-3.35085,1.46617,-2.01218
2018-10-09T04:00:20.370Z,-3.33325,1.68833,-2.13303
2018-10-09T04:00:24.679Z,-2.89133,1.94368,-2.49016
2018-10-09T04:00:28.988Z,-2.73429,1.82795,-2.46028
2018-10-09T04:00:33.296Z,-2.89560,1.92534,-2.27507
2018-10-09T04:00:37.605Z,-2.55400,2.56938,-1.97752
2018-10-09T04:00:41.914Z,-2.97381,2.32551,-2.15346
2018-10-09T04:00:46.222Z,-3.06548,1.88683,-2.24242
2018-10-09T04:00:50.531Z,-2.92715,2.20526,-2.33539
2018-10-09T04:00:54.840Z,-3.25378,1.57178,-2.07467
2018-10-09T04:00:59.149Z,-3.16222,2.17783,-1.92160
2018-10-09T04:01:03.457Z,-3.37159,1.87296,-1.85580
2018-10-09T04:01:07.766Z,-3.05635,2.29385,-1.88032
2018-10-09T04:01:12.075Z,-3.17424,2.07145,-1.22167
2018-10-09T04:01:16.384Z,-3.04743,1.24092,-0.172493
2018-10-09T04:01:20.692Z,-3.08135,0.996976,-1.32440
2018-10-09T04:01:25.001Z,-3.14377,0.771246,-2.08948
2018-10-09T04:01:29.310Z,-3.32152,1.40384,-2.46631
2018-10-09T04:01:33.619Z,-2.84291,1.06664,-2.26712
2018-10-09T04:01:37.927Z,-2.71595,1.28256,-2.62723
2018-10-09T04:01:42.236Z,-2.77482,1.34441,-2.64513
2018-10-09T04:01:46.545Z,-2.19361,1.11713,-2.48544
2018-10-09T04:01:50.854Z,-1.85212,-0.0608706,-3.03595
2018-10-09T04:01:55.162Z,-1.68458,0.555243,-2.97841
2018-10-09T04:01:59.471Z,-2.10926,0.608510,-2.39613
2018-10-09T04:02:03.780Z,-2.73732,1.49720,-2.47874
2018-10-09T04:02:08.089Z,-3.12154,1.51626,-2.45320
