,Start,Stop,Pearson,Slope,MAPE,Ratio,RMSE,RMSE_Artemis,RMSE_Omni,RMSE_Avg
0,2015-03-16 04:20:00,2015-03-16 05:19:00,1,1,1,1,1,1,7,5
1,2015-03-16 04:21:00,2015-03-16 05:20:00,1,1,2,2,1,2,7,6
2,2015-03-16 04:22:00,2015-03-16 05:21:00,1,1,1,1,1,1,7,7
3,2015-03-16 04:23:00,2015-03-16 05:22:00,1,1,1,1,1,1,7,7
4,2015-03-16 04:24:00,2015-03-16 05:23:00,1,1,2,2,1,1,7,8
5,2015-03-16 04:25:00,2015-03-16 05:24:00,1,1,2,2,1,1,7,8
6,2015-03-16 04:26:00,2015-03-16 05:25:00,1,1,2,2,1,1,7,8
7,2015-03-16 04:27:00,2015-03-16 05:26:00,7,1,2,2,1,1,7,8
8,2015-03-16 04:28:00,2015-03-16 05:27:00,1,1,2,2,1,1,16,8
9,2015-03-16 04:29:00,2015-03-16 05:28:00,1,1,2,2,1,1,12,8
10,2015-03-16 04:30:00,2015-03-16 05:29:00,7,1,1,1,7,1,13,8
11,2015-03-16 04:31:00,2015-03-16 05:30:00,7,1,1,1,7,1,13,8
12,2015-03-16 04:32:00,2015-03-16 05:31:00,1,1,1,1,1,1,13,8
13,2015-03-16 04:33:00,2015-03-16 05:32:00,1,1,1,1,1,1,13,8
14,2015-03-16 04:34:00,2015-03-16 05:33:00,1,1,1,1,1,1,13,8
15,2015-03-16 04:35:00,2015-03-16 05:34:00,1,1,2,2,1,2,13,8
16,2015-03-16 04:36:00,2015-03-16 05:35:00,2,2,3,3,1,3,24,8
17,2015-03-16 04:37:00,2015-03-16 05:36:00,7,7,4,4,7,3,24,8
18,2015-03-16 04:38:00,2015-03-16 05:37:00,7,6,5,5,7,5,24,8
19,2015-03-16 04:39:00,2015-03-16 05:38:00,6,6,5,5,2,5,24,13
20,2015-03-16 04:40:00,2015-03-16 05:39:00,6,2,5,5,1,6,24,13
21,2015-03-16 04:41:00,2015-03-16 05:40:00,5,2,5,5,1,6,24,13
22,2015-03-16 04:42:00,2015-03-16 05:41:00,5,2,5,5,1,6,24,13
23,2015-03-16 04:43:00,2015-03-16 05:42:00,5,3,5,5,1,6,24,13
24,2015-03-16 04:44:00,2015-03-16 05:43:00,10,5,11,11,1,11,24,13
25,2015-03-16 04:45:00,2015-03-16 05:44:00,11,11,4,4,1,11,24,13
26,2015-03-16 04:46:00,2015-03-16 05:45:00,11,11,4,4,1,11,24,13
27,2015-03-16 04:47:00,2015-03-16 05:46:00,11,11,4,4,1,15,24,30
28,2015-03-16 04:48:00,2015-03-16 05:47:00,11,11,4,4,1,15,24,4
29,2015-03-16 04:49:00,2015-03-16 05:48:00,11,11,4,4,1,15,24,4
30,2015-03-16 04:50:00,2015-03-16 05:49:00,11,11,5,5,2,18,24,4
31,2015-03-16 04:51:00,2015-03-16 05:50:00,11,11,5,5,2,18,24,4
32,2015-03-16 04:52:00,2015-03-16 05:51:00,11,11,18,18,2,19,24,4
33,2015-03-16 04:53:00,2015-03-16 05:52:00,11,11,19,19,2,19,24,4
34,2015-03-16 04:54:00,2015-03-16 05:53:00,11,11,20,20,3,20,24,4
35,2015-03-16 04:55:00,2015-03-16 05:54:00,11,11,23,23,2,23,24,6
36,2015-03-16 04:56:00,2015-03-16 05:55:00,11,11,24,24,2,24,24,6
37,2015-03-16 04:57:00,2015-03-16 05:56:00,11,11,24,24,1,24,24,6
38,2015-03-16 04:58:00,2015-03-16 05:57:00,11,11,24,24,1,24,24,13
39,2015-03-16 04:59:00,2015-03-16 05:58:00,11,11,25,25,2,25,24,13
40,2015-03-16 05:00:00,2015-03-16 05:59:00,11,11,24,24,3,26,24,13
41,2015-03-16 05:01:00,2015-03-16 06:00:00,11,11,29,29,4,29,24,13
42,2015-03-16 05:02:00,2015-03-16 06:01:00,11,11,29,29,4,29,24,13
43,2015-03-16 05:03:00,2015-03-16 06:02:00,11,11,29,29,5,29,24,13
44,2015-03-16 05:04:00,2015-03-16 06:03:00,11,11,29,29,4,29,24,13
45,2015-03-16 05:05:00,2015-03-16 06:04:00,11,11,29,29,4,29,24,13
46,2015-03-16 05:06:00,2015-03-16 06:05:00,11,11,29,29,4,29,24,13
47,2015-03-16 05:07:00,2015-03-16 06:06:00,11,11,29,29,11,29,24,13
48,2015-03-16 05:08:00,2015-03-16 06:07:00,11,11,27,27,11,27,24,13
49,2015-03-16 05:09:00,2015-03-16 06:08:00,12,12,27,27,12,27,24,13
50,2015-03-16 05:10:00,2015-03-16 06:09:00,11,11,27,27,11,27,24,13
51,2015-03-16 05:11:00,2015-03-16 06:10:00,3,6,27,27,12,28,24,13
52,2015-03-16 05:12:00,2015-03-16 06:11:00,3,6,28,28,6,28,24,13
53,2015-03-16 05:13:00,2015-03-16 06:12:00,5,3,28,28,5,18,24,13
54,2015-03-16 05:14:00,2015-03-16 06:13:00,5,12,6,6,5,29,24,13
55,2015-03-16 05:15:00,2015-03-16 06:14:00,6,3,6,6,6,6,24,13
56,2015-03-16 05:16:00,2015-03-16 06:15:00,6,13,6,6,6,6,24,13
57,2015-03-16 05:17:00,2015-03-16 06:16:00,7,1,6,6,7,6,24,13
58,2015-03-16 05:18:00,2015-03-16 06:17:00,8,1,6,6,1,6,24,13
59,2015-03-16 05:19:00,2015-03-16 06:18:00,1,15,6,6,1,6,24,13
60,2015-03-16 05:20:00,2015-03-16 06:19:00,1,1,6,6,1,6,24,13
61,2015-03-16 05:21:00,2015-03-16 06:20:00,1,1,6,6,1,6,24,13
62,2015-03-16 05:22:00,2015-03-16 06:21:00,1,17,6,6,1,6,24,13
63,2015-03-16 05:23:00,2015-03-16 06:22:00,1,18,6,6,1,6,24,13
64,2015-03-16 05:24:00,2015-03-16 06:23:00,1,18,6,6,1,6,24,13
65,2015-03-16 05:25:00,2015-03-16 06:24:00,1,1,6,6,1,6,24,13
66,2015-03-16 05:26:00,2015-03-16 06:25:00,1,19,6,6,1,6,24,13
67,2015-03-16 05:27:00,2015-03-16 06:26:00,1,1,6,6,1,6,24,13
68,2015-03-16 05:28:00,2015-03-16 06:27:00,1,20,6,6,1,6,24,13
69,2015-03-16 05:29:00,2015-03-16 06:28:00,1,1,6,6,1,6,24,13
70,2015-03-16 05:30:00,2015-03-16 06:29:00,1,1,6,6,1,6,24,13
