,Time,BX_GSM,BY_GSM,BZ_GSM,Vx,Vy,Vz,proton_density,T
0,2016-06-05 05:30:00,-1.26,6.64,-1.36,,,,,
1,2016-06-05 05:31:00,-0.96,6.8,-2.18,-318.9,-37.6,4.2,29.8,32845.0
2,2016-06-05 05:32:00,-2.04,6.44,-1.82,-318.9,-37.6,4.2,29.8,32845.0
3,2016-06-05 05:33:00,-2.01,6.45,-1.73,-318.8,-36.6,4.3,29.66,32564.0
4,2016-06-05 05:34:00,-2.81,6.29,-1.21,-318.8,-36.6,4.3,29.66,32564.0
5,2016-06-05 05:35:00,-2.68,6.52,-1.02,-318.8,-36.6,4.3,29.66,32564.0
6,2016-06-05 05:36:00,-1.65,6.08,-3.37,-318.8,-37.5,6.5,29.7,28752.0
7,2016-06-05 05:37:00,-1.45,6.5,-2.57,-318.8,-37.5,6.5,29.7,28752.0
8,2016-06-05 05:38:00,-1.83,6.15,-2.74,-320.0,-36.4,8.3,30.66,31757.0
9,2016-06-05 05:39:00,-1.46,6.06,-3.16,-320.1,-36.3,8.4,30.74,32004.0
10,2016-06-05 05:40:00,-1.8,5.98,-3.73,-321.5,-39.0,6.5,30.62,32845.0
11,2016-06-05 05:41:00,-1.24,6.55,-2.81,-321.5,-39.0,6.5,30.62,32845.0
12,2016-06-05 05:42:00,-1.02,6.42,-2.48,-320.1,-36.9,9.9,30.29,32564.0
13,2016-06-05 05:43:00,-0.9,6.26,-2.46,-320.1,-36.9,9.9,30.29,32564.0
14,2016-06-05 05:44:00,-0.77,6.42,-2.23,-320.9,-36.7,10.2,31.44,31727.0
15,2016-06-05 05:45:00,-1.42,6.46,-0.87,-320.9,-36.7,10.2,31.44,31727.0
16,2016-06-05 05:46:00,-0.79,6.17,1.82,-321.1,-35.3,9.4,31.94,26680.0
17,2016-06-05 05:47:00,-0.89,5.86,2.51,-321.1,-35.3,9.4,31.94,26713.0
18,2016-06-05 05:48:00,-1.12,5.77,2.52,-321.0,-35.8,11.1,32.01,27966.0
19,2016-06-05 05:49:00,-0.62,5.57,3.11,-320.1,-37.4,12.4,31.17,28090.0
20,2016-06-05 05:50:00,-0.26,5.49,3.32,-320.0,-37.5,12.6,31.06,28088.0
21,2016-06-05 05:51:00,-0.58,4.86,3.81,-318.8,-37.6,12.1,33.17,30086.0
22,2016-06-05 05:52:00,-0.24,4.68,4.37,-320.9,-36.5,10.4,32.09,30231.0
23,2016-06-05 05:53:00,-0.04,4.69,3.99,-321.6,-36.0,9.6,31.84,30172.0
24,2016-06-05 05:54:00,-1.47,5.95,3.34,-319.2,-39.8,10.2,30.82,25924.0
25,2016-06-05 05:55:00,-1.32,5.96,3.83,-319.3,-39.4,12.3,31.33,26259.0
26,2016-06-05 05:56:00,-1.21,5.91,3.71,-319.1,-39.3,14.1,31.47,26135.0
27,2016-06-05 05:57:00,-1.0,5.71,3.59,-318.8,-39.4,15.3,31.28,25674.0
28,2016-06-05 05:58:00,-0.75,5.44,4.92,-319.3,-37.9,12.7,32.44,27189.0
29,2016-06-05 05:59:00,-0.81,5.52,4.7,-319.3,-37.9,12.7,32.44,27191.0
30,2016-06-05 06:00:00,-1.09,5.49,3.7,-320.3,-36.3,10.1,31.25,21950.0
31,2016-06-05 06:01:00,-3.05,6.51,0.16,-320.4,-37.5,9.4,32.35,21272.0
32,2016-06-05 06:02:00,-3.08,5.9,-0.84,-320.6,-39.1,8.5,33.95,20443.0
33,2016-06-05 06:03:00,-3.12,5.78,-0.53,-322.6,-37.2,7.5,35.0,19169.0
34,2016-06-05 06:04:00,-3.07,5.7,-0.45,-322.5,-38.0,7.9,35.49,19169.0
35,2016-06-05 06:05:00,-2.95,5.54,-0.2,-322.5,-38.5,8.2,35.84,19169.0
36,2016-06-05 06:06:00,-2.67,5.65,0.41,-320.6,-38.7,7.7,35.74,19169.0
37,2016-06-05 06:07:00,-3.07,5.53,-0.24,-320.5,-38.7,7.7,35.73,19169.0
38,2016-06-05 06:08:00,-3.46,4.98,-1.02,-324.0,-39.3,3.0,38.22,16910.0
39,2016-06-05 06:09:00,-3.61,5.23,-0.87,-324.1,-39.3,2.9,38.26,16873.0
40,2016-06-05 06:10:00,-3.37,5.51,-0.56,-322.4,-39.1,4.4,36.9,16272.0
41,2016-06-05 06:11:00,-3.08,5.58,-0.42,-322.4,-39.1,4.4,36.9,16272.0
42,2016-06-05 06:12:00,-2.75,5.89,-0.19,-321.5,-39.6,4.9,36.03,15682.0
43,2016-06-05 06:13:00,-2.77,5.92,-0.14,-321.7,-39.6,4.9,36.11,15733.0
44,2016-06-05 06:14:00,-2.5,5.58,-0.63,-323.5,-39.5,4.9,36.98,16272.0
45,2016-06-05 06:15:00,-2.66,5.26,-0.76,-324.1,-39.6,5.1,37.4,16803.0
46,2016-06-05 06:16:00,-2.47,5.42,-0.41,-324.1,-39.6,5.1,37.37,16857.0
47,2016-06-05 06:17:00,-2.91,5.55,-1.17,-323.5,-40.1,5.3,36.28,16671.0
48,2016-06-05 06:18:00,-2.56,5.72,-0.41,-323.5,-40.1,5.3,36.28,16671.0
49,2016-06-05 06:19:00,-2.65,5.66,-0.42,-325.4,-41.1,1.0,36.14,16472.0
50,2016-06-05 06:20:00,-2.6,5.36,-0.98,-326.5,-39.9,1.6,37.05,18279.0
51,2016-06-05 06:21:00,-2.72,4.92,-1.32,-328.1,-36.5,1.6,36.71,22921.0
52,2016-06-05 06:22:00,-2.42,1.55,-3.09,-328.8,-33.4,1.5,35.48,26808.0
53,2016-06-05 06:23:00,-1.15,2.8,1.15,-325.1,-31.8,10.4,38.77,24659.0
54,2016-06-05 06:24:00,-1.09,3.07,1.15,-326.3,-33.6,10.3,37.57,23661.0
55,2016-06-05 06:25:00,-1.43,3.63,1.57,-326.5,-34.2,10.6,35.99,23479.0
56,2016-06-05 06:26:00,-0.76,3.57,1.19,-324.4,-31.3,11.8,36.99,23959.0
57,2016-06-05 06:27:00,-0.87,3.38,1.22,-324.4,-31.3,11.8,36.99,23959.0
58,2016-06-05 06:28:00,-0.75,3.96,1.72,-324.4,-31.3,11.8,36.99,23959.0
59,2016-06-05 06:29:00,-1.93,2.74,0.04,-324.5,-33.4,13.8,35.94,28489.0
60,2016-06-05 06:30:00,-2.52,3.7,0.44,-324.5,-33.4,13.8,35.94,28489.0
61,2016-06-05 06:31:00,-2.23,3.31,1.21,-325.1,-32.5,13.8,37.62,28489.0
62,2016-06-05 06:32:00,-1.99,3.42,1.15,-325.1,-32.5,13.8,37.62,28489.0
63,2016-06-05 06:33:00,-2.17,3.85,1.41,-324.1,-34.5,13.0,36.8,26680.0
64,2016-06-05 06:34:00,-1.83,3.6,1.75,-324.1,-34.5,13.0,36.8,26680.0
65,2016-06-05 06:35:00,-1.64,3.34,2.11,-324.1,-34.5,13.0,36.8,26680.0
66,2016-06-05 06:36:00,-0.36,1.43,1.96,-325.1,-30.3,16.5,37.99,29549.0
67,2016-06-05 06:37:00,-0.96,2.11,0.21,-325.1,-30.3,16.5,37.99,29549.0
68,2016-06-05 06:38:00,-0.71,2.05,1.02,-325.1,-30.3,16.5,37.99,29549.0
69,2016-06-05 06:39:00,-0.76,1.93,0.24,-325.35,-30.599998,16.85,38.550003,29019.0
70,2016-06-05 06:40:00,-0.53,2.07,-0.38,-325.6,-30.9,17.2,39.11,28489.0
71,2016-06-05 06:41:00,-0.72,2.48,-0.4,-325.6,-30.9,17.2,39.11,28489.0
72,2016-06-05 06:42:00,-1.09,2.57,0.69,-325.6,-30.9,17.2,39.11,28489.0
73,2016-06-05 06:43:00,-0.16,2.7,1.67,-324.7,-31.3,16.95,39.79,27968.5
74,2016-06-05 06:44:00,0.31,2.35,-0.64,-323.8,-31.7,16.7,40.47,27448.0
75,2016-06-05 06:45:00,0.6,1.78,-0.27,-323.6,-32.9,17.2,41.34,27750.0
76,2016-06-05 06:46:00,0.22,1.6,-1.54,-323.2,-35.3,18.1,43.01,28334.0
77,2016-06-05 06:47:00,0.36,2.38,0.14,-323.1667,-35.366665,16.8,41.57,27614.334
78,2016-06-05 06:48:00,0.81,2.05,0.21,-323.13333,-35.433334,15.5,40.129997,26894.666
79,2016-06-05 06:49:00,0.45,2.2,0.15,-323.1,-35.5,14.2,38.69,26175.0
80,2016-06-05 06:50:00,-0.04,2.58,0.25,-323.1,-35.5,14.2,38.69,26193.0
81,2016-06-05 06:51:00,0.58,1.88,-0.02,-322.7,-32.1,15.9,38.95,29549.0
82,2016-06-05 06:52:00,0.42,2.22,0.01,-324.1,-36.1,16.2,42.05,26968.0
83,2016-06-05 06:53:00,0.48,2.94,0.89,-324.4,-36.6,13.2,40.88,27950.0
84,2016-06-05 06:54:00,0.82,1.99,-0.72,-324.4,-36.2,11.4,39.6,29016.0
85,2016-06-05 06:55:00,0.99,2.77,-0.54,-323.9,-34.4,11.799999,39.405,29416.5
86,2016-06-05 06:56:00,0.89,2.89,-0.34,-323.4,-32.6,12.2,39.21,29817.0
87,2016-06-05 06:57:00,-0.04,2.88,0.7,-323.4,-32.6,12.2,39.21,29817.0
88,2016-06-05 06:58:00,-0.44,2.86,0.69,-322.9,-31.6,14.5,39.16,29612.0
89,2016-06-05 06:59:00,0.32,2.92,1.69,-322.7,-34.4,21.6,43.3,29378.0
90,2016-06-05 07:00:00,0.36,3.15,1.89,-323.6,-32.9,19.4,41.49,28808.0
91,2016-06-05 07:01:00,0.15,3.8,2.29,-325.7,-35.5,23.4,44.02,27540.0
92,2016-06-05 07:02:00,0.04,4.03,1.58,-325.3,-36.4,22.0,45.25,29576.0
93,2016-06-05 07:03:00,-0.01,3.93,1.71,-328.2,-35.4,19.9,45.17,28148.0
94,2016-06-05 07:04:00,-0.06,4.12,1.5,-331.2,-34.4,17.8,45.16,26680.0
95,2016-06-05 07:05:00,0.44,3.59,2.5,-329.3,-37.2,20.6,49.74,32283.0
96,2016-06-05 07:06:00,0.17,3.46,2.55,-329.3,-37.2,20.6,49.74,32281.0
97,2016-06-05 07:07:00,1.7,1.86,3.73,-328.3,-36.4,24.4,50.84,29282.0
98,2016-06-05 07:08:00,1.56,1.86,3.49,-328.3,-36.4,24.4,50.84,29282.0
99,2016-06-05 07:09:00,2.34,1.14,3.96,-322.4,-37.0,25.3,43.29,28752.0
100,2016-06-05 07:10:00,1.88,-0.86,3.69,-326.0,-36.2,25.9,48.87,30419.0
101,2016-06-05 07:11:00,2.84,-2.93,3.24,-328.1,-35.9,25.6,51.47,30249.0
102,2016-06-05 07:12:00,3.03,-2.14,3.45,-328.3,-35.9,25.0,50.82,28982.0
103,2016-06-05 07:13:00,3.05,-2.85,3.05,-329.4,-35.9,27.1,52.14,30958.0
104,2016-06-05 07:14:00,2.85,-2.59,2.86,-329.1,-36.6,25.7,52.17,30468.0
105,2016-06-05 07:15:00,2.6,-3.16,-0.2,-331.7,-33.0,28.5,54.9,32155.0
106,2016-06-05 07:16:00,2.37,-2.43,-1.69,-329.8,-35.5,28.7,56.29,33979.0
107,2016-06-05 07:17:00,2.4,-2.57,-0.54,-329.8,-35.5,28.7,56.29,33982.0
108,2016-06-05 07:18:00,2.07,-1.48,-0.89,-328.7,-34.9,28.6,57.63,37812.0
109,2016-06-05 07:19:00,-0.38,0.84,0.5,-328.7,-34.9,28.6,57.63,37812.0
110,2016-06-05 07:20:00,-2.48,1.95,1.07,-329.0,-34.2,29.9,57.71,37812.0
111,2016-06-05 07:21:00,-2.64,3.01,1.82,-329.0,-34.1,30.0,57.72,37812.0
112,2016-06-05 07:22:00,-2.61,3.16,2.1,-329.8,-35.2,31.9,57.3,33394.0
113,2016-06-05 07:23:00,-2.55,3.42,2.22,-331.1,-34.3,32.6,63.46,30022.0
114,2016-06-05 07:24:00,-2.85,3.74,2.31,-331.8,-33.8,33.0,66.74,28227.0
115,2016-06-05 07:25:00,-2.71,3.61,2.64,-329.9,-36.3,31.3,55.83,32283.0
116,2016-06-05 07:26:00,-2.98,3.69,2.22,-330.2,-36.2,31.4,57.04,31673.0
117,2016-06-05 07:27:00,-2.8,4.23,1.82,-331.9,-35.6,31.7,64.36,27985.0
118,2016-06-05 07:28:00,-2.91,3.41,2.01,-332.1,-35.5,31.8,65.42,27448.0
119,2016-06-05 07:29:00,-3.28,4.81,2.19,-332.6,-34.8,29.3,54.27,34558.0
120,2016-06-05 07:30:00,-2.93,2.85,1.68,-332.6,-34.8,29.3,54.27,34558.0
121,2016-06-05 07:31:00,-3.26,4.25,2.09,-332.6,-34.8,29.3,54.27,34558.0
122,2016-06-05 07:32:00,-2.98,2.52,2.38,-332.4,-33.2,34.6,66.66,28752.0
123,2016-06-05 07:33:00,-3.32,2.87,2.53,-331.9,-29.6,33.5,62.06,32078.0
124,2016-06-05 07:34:00,-3.34,2.9,2.3,-331.8,-29.8,30.9,57.85,33621.0
125,2016-06-05 07:35:00,-3.38,3.11,2.73,-332.1,-32.7,28.4,55.7,33127.0
126,2016-06-05 07:36:00,-3.27,2.64,2.3,-331.2,-31.0,31.3,56.77,34270.0
127,2016-06-05 07:37:00,-2.74,3.28,2.34,-330.8,-33.1,31.0,57.9,32644.0
128,2016-06-05 07:38:00,-2.03,2.01,1.54,-330.3,-36.4,30.7,60.06,29809.0
129,2016-06-05 07:39:00,-2.73,3.82,2.37,-334.2,-26.5,32.7,66.59,29551.0
130,2016-06-05 07:40:00,-2.68,3.98,2.26,-334.2,-26.4,32.7,66.64,29549.0
131,2016-06-05 07:41:00,0.4,-0.75,-0.63,-332.8,-30.099998,34.45,66.915,28888.0
132,2016-06-05 07:42:00,-4.23,6.01,3.81,-331.4,-33.8,36.2,67.19,28227.0
133,2016-06-05 07:43:00,-1.79,1.88,1.58,-331.7,-33.4,34.3,64.72,29746.0
134,2016-06-05 07:44:00,-3.51,3.86,3.13,-332.1,-32.8,31.6,61.15,31933.0
135,2016-06-05 07:45:00,-2.46,2.5,1.93,-330.45,-35.9,29.7,58.75,30211.0
136,2016-06-05 07:46:00,-1.37,0.73,1.09,-328.8,-39.0,27.8,56.35,28489.0
137,2016-06-05 07:47:00,-1.49,1.0,1.15,-328.8,-39.0,27.8,56.35,28489.0
138,2016-06-05 07:48:00,-2.87,3.6,2.48,-328.8,-39.0,27.8,56.35,28489.0
139,2016-06-05 07:49:00,-2.89,3.53,2.46,-330.7,-34.9,34.6,66.31,28489.0
140,2016-06-05 07:50:00,-2.1,2.11,1.55,-331.2,-33.8,32.2,63.54,29635.0
141,2016-06-05 07:51:00,-2.89,2.95,2.61,-331.7,-32.6,29.5,60.41,30930.0
142,2016-06-05 07:52:00,-2.64,2.96,2.21,-331.9,-36.7,28.3,56.72,29282.0
