,Time,BX_GSM,BY_GSM,BZ_GSM,Vx,Vy,Vz,proton_density,T
26,2011-12-28 17:16:00,-1.67,6.87,2.98,-286.8,-24.2,37.5,52.17,19592.0
27,2011-12-28 17:17:00,-1.25,6.68,3.14,-285.4,-29.2,37.9,45.9,19470.0
28,2011-12-28 17:18:00,-1.02,6.46,3.05,-285.4,-29.5,37.5,45.39,19034.0
29,2011-12-28 17:19:00,-0.7,5.96,3.06,-285.6,-25.6,38.5,51.77,20261.0
30,2011-12-28 17:20:00,-0.82,5.89,3.04,-285.5,-26.6,39.0,50.12,19742.0
31,2011-12-28 17:21:00,-1.22,7.02,3.72,-284.4,-27.7,39.6,46.95,19249.0
32,2011-12-28 17:22:00,-1.31,7.14,3.73,-282.7,-29.0,40.3,42.64,18740.0
33,2011-12-28 17:23:00,-1.15,7.11,3.91,-283.05,-28.9,39.6,42.455,18954.5
34,2011-12-28 17:24:00,-1.19,6.97,3.85,-283.4,-28.8,38.9,42.27,19169.0
35,2011-12-28 17:25:00,-1.03,6.89,3.79,-283.6,-28.8,38.0,43.34,19438.0
36,2011-12-28 17:26:00,-0.9,6.93,4.05,-283.8,-28.9,36.8,44.87,19820.0
37,2011-12-28 17:27:00,-0.79,6.9,4.11,-284.59998,-27.9,36.9,43.36,20151.5
38,2011-12-28 17:28:00,-0.775,6.7799997,4.135,-285.4,-26.9,37.0,41.85,20483.0
39,2011-12-28 17:29:00,-0.76,6.66,4.16,-285.4,-26.9,37.0,41.85,20483.0
40,2011-12-28 17:30:00,-0.85,6.68,4.22,-285.4,-26.9,37.0,41.85,20483.0
41,2011-12-28 17:31:00,-0.74,6.65,4.21,-285.13333,-26.966667,37.1,41.786667,20483.0
42,2011-12-28 17:32:00,-0.82,6.71,4.09,-284.86667,-27.033333,37.2,41.72333,20483.0
43,2011-12-28 17:33:00,-1.04,6.97,3.92,-284.6,-27.1,37.3,41.66,20483.0
44,2011-12-28 17:34:00,-1.21,7.0,3.66,-284.6,-27.1,37.3,41.66,20483.0
45,2011-12-28 17:35:00,-1.18,7.12,3.61,-283.65002,-27.85,37.6,41.1,20151.5
46,2011-12-28 17:36:00,-1.21,7.16,3.53,-282.7,-28.6,37.9,40.54,19820.0
47,2011-12-28 17:37:00,-1.28,7.15,3.53,-282.7,-28.6,37.9,40.54,19820.0
48,2011-12-28 17:38:00,-1.31,7.16,3.42,-282.7,-28.6,37.9,40.54,19820.0
49,2011-12-28 17:39:00,-1.54,7.21,3.21,-281.3,-28.3,38.2,40.21,20261.0
50,2011-12-28 17:40:00,-1.68,7.21,3.08,-281.3,-28.3,38.2,40.21,20261.0
51,2011-12-28 17:41:00,-1.72,7.28,3.01,-281.3,-28.3,38.2,40.21,20261.0
52,2011-12-28 17:42:00,-1.79,7.19,3.01,-281.8,-28.4,38.1,40.455,20372.0
53,2011-12-28 17:43:00,-1.82,7.09,3.05,-282.3,-28.5,38.0,40.7,20483.0
54,2011-12-28 17:44:00,-1.8,7.12,2.91,-282.6,-28.6,37.6,40.5,20530.0
55,2011-12-28 17:45:00,-1.57,7.16,3.05,-283.4,-28.6,37.5,39.98,20863.0
56,2011-12-28 17:46:00,-1.51,7.42,2.96,-283.6,-28.3,38.2,40.19,21028.0
57,2011-12-28 17:47:00,-1.47,7.39,3.0,-282.4,-28.9,37.3,38.05,23242.0
58,2011-12-28 17:48:00,-1.58,7.37,2.79,-282.4,-28.9,37.3,38.05,23242.0
59,2011-12-28 17:49:00,-2.09,7.83,1.96,-283.0,-29.2,35.7,38.65,23242.0
60,2011-12-28 17:50:00,-1.45,7.73,2.42,-283.0,-29.2,35.7,38.65,23242.0
61,2011-12-28 17:51:00,-1.75,7.94,2.33,-282.8,-28.6,36.1,36.06,25604.0
62,2011-12-28 17:52:00,-2.12,7.97,1.92,-282.6,-28.0,36.5,33.47,27966.0
63,2011-12-28 17:53:00,-2.14,8.15,1.72,-282.6,-28.0,36.5,33.47,27966.0
64,2011-12-28 17:54:00,-2.35,8.2,1.39,-282.6,-28.0,36.5,33.47,27966.0
