,Time,BX_GSM,BY_GSM,BZ_GSM,Vx,Vy,Vz,proton_density,T
0,2018-10-09 04:30:00,-4.92,1.37,-1.1,-579.8,7.9,-27.4,2.63,165831.0
1,2018-10-09 04:31:00,-4.79,1.12,-1.69,-580.8,6.5,-24.4,2.66,161787.0
2,2018-10-09 04:32:00,-4.63,1.24,-2.09,-583.2,4.1,-17.6,2.73,153070.0
3,2018-10-09 04:33:00,-4.46,1.16,-2.4,-587.4,8.3,-16.5,2.87,147579.0
4,2018-10-09 04:34:00,-4.27,1.41,-2.51,-587.8,8.7,-16.4,2.88,147078.0
5,2018-10-09 04:35:00,-4.1,1.35,-2.59,-591.2,8.4,-17.4,3.15,164222.0
6,2018-10-09 04:36:00,-4.14,1.12,-2.57,-591.9,9.0,-14.9,3.21,162755.0
7,2018-10-09 04:37:00,-3.84,0.89,-3.17,-593.4,10.1,-9.9,3.34,159839.0
8,2018-10-09 04:38:00,-3.58,0.56,-3.55,-596.5,13.9,-5.8,3.49,149095.0
9,2018-10-09 04:39:00,-3.9,0.6,-3.24,-594.5,16.4,-3.6,3.29,133936.0
10,2018-10-09 04:40:00,-3.6,2.2,-2.48,-596.3,9.3,-15.6,3.21,126815.0
11,2018-10-09 04:41:00,-3.96,2.14,-2.24,-589.9,-0.2,-32.9,3.26,128638.0
12,2018-10-09 04:42:00,-4.17,1.79,-2.2,-588.0,4.9,-17.5,3.22,131204.0
13,2018-10-09 04:43:00,-4.38,2.1,-1.62,-581.4,5.9,-30.2,3.14,142318.0
14,2018-10-09 04:44:00,-4.6,1.85,-1.53,-579.4,7.2,-28.7,3.12,151723.0
15,2018-10-09 04:45:00,-4.84,1.36,-1.37,-578.1,9.5,-24.1,3.13,163481.0
16,2018-10-09 04:46:00,-4.51,2.36,-1.24,-581.5,7.5,-33.1,3.33,148242.0
17,2018-10-09 04:47:00,-4.49,1.83,-2.09,-582.1,5.7,-14.8,3.13,143175.0
18,2018-10-09 04:48:00,-4.45,1.93,-2.08,-578.0,7.7,-24.2,2.86,115172.0
19,2018-10-09 04:49:00,-4.9,1.54,-1.2,-576.3,8.8,-30.0,2.75,109632.0
20,2018-10-09 04:50:00,-4.55,1.23,-1.96,-580.3,7.4,-28.0,2.99,168826.0
21,2018-10-09 04:51:00,-4.61,1.1,-1.97,-574.3,3.2,-28.2,2.82,140921.0
22,2018-10-09 04:52:00,-4.9,1.24,-1.84,-574.8,9.1,-25.5,2.84,140556.0
23,2018-10-09 04:53:00,-4.96,1.71,-1.55,-575.1,10.2,-26.7,2.82,137235.0
24,2018-10-09 04:54:00,-4.82,2.38,-1.4,-575.4,8.0,-31.7,2.75,129134.0
25,2018-10-09 04:55:00,-4.8,2.4,-1.34,-575.8,2.4,-32.8,2.81,115008.0
26,2018-10-09 04:56:00,-4.75,2.49,-1.33,-575.8,2.4,-32.8,2.81,115008.0
27,2018-10-09 04:57:00,-4.74,2.41,-1.57,-575.8,2.4,-32.8,2.81,115008.0
28,2018-10-09 04:58:00,-4.72,2.47,-1.56,-577.0,1.7,-31.833332,2.8166666,118790.0
29,2018-10-09 04:59:00,-4.62,2.11,-1.8,-578.2,1.0,-30.866667,2.8233333,122572.0
30,2018-10-09 05:00:00,-4.5,2.09,-1.79,-579.4,0.3,-29.9,2.83,126354.0
31,2018-10-09 05:01:00,-4.58,2.41,-1.56,-579.4,0.3,-29.9,2.83,126354.0
32,2018-10-09 05:02:00,-4.43,2.52,-1.6,-582.05005,1.6,-24.0,2.835,132583.0
33,2018-10-09 05:03:00,-4.43,2.2,-1.87,-584.7,2.9,-18.1,2.84,138812.0
34,2018-10-09 05:04:00,-4.3,1.97,-2.24,-584.7,2.9,-18.1,2.84,138812.0
35,2018-10-09 05:05:00,-4.43,1.76,-2.05,-586.4,7.4,-17.5,2.89,141874.0
36,2018-10-09 05:06:00,-4.03,0.95,-3.01,-592.8,23.8,-15.5,3.06,153070.0
37,2018-10-09 05:07:00,-3.79,0.92,-3.31,-592.8,23.8,-15.4,3.06,153135.0
38,2018-10-09 05:08:00,-4.0,1.19,-2.85,-595.5,25.4,-6.8,3.18,161710.0
39,2018-10-09 05:09:00,-3.75,0.12,-3.38,-595.5,25.4,-6.8,3.18,161710.0
40,2018-10-09 05:10:00,-2.76,-0.21,-3.51,-606.6,31.4,-20.0,3.59,193815.0
41,2018-10-09 05:11:00,-3.16,0.02,-3.2,-606.6,31.4,-20.0,3.59,193815.0
42,2018-10-09 05:12:00,-2.12,2.05,-1.04,-606.6,31.4,-20.0,3.59,193815.0
43,2018-10-09 05:13:00,-1.9,4.36,-0.13,-602.25,27.25,-30.2,3.42,186428.0
44,2018-10-09 05:14:00,-2.93,3.62,-0.83,-597.9,23.1,-40.4,3.25,179041.0
45,2018-10-09 05:15:00,-3.67,3.13,-0.1,-597.9,23.1,-40.4,3.25,179041.0
46,2018-10-09 05:16:00,-3.89,2.84,-0.38,-596.30005,30.05,-35.45,3.145,171316.5
47,2018-10-09 05:17:00,-4.38,1.48,-1.11,-594.7,37.0,-30.5,3.04,163592.0
48,2018-10-09 05:18:00,-4.21,0.65,-2.07,-594.7,37.0,-30.5,3.04,163592.0
49,2018-10-09 05:19:00,-3.3,-0.14,-3.46,-594.7,37.0,-30.5,3.04,163592.0
50,2018-10-09 05:20:00,-3.25,0.22,-3.56,-597.1667,34.433334,-22.833334,3.2,165923.33
51,2018-10-09 05:21:00,-2.86,-0.27,-3.94,-599.6333,31.866667,-15.166667,3.36,168254.67
52,2018-10-09 05:22:00,-3.03,-0.04,-3.74,-602.1,29.3,-7.5,3.52,170586.0
53,2018-10-09 05:23:00,-3.0,0.2,-3.86,-602.1,29.3,-7.5,3.52,170586.0
54,2018-10-09 05:24:00,-3.09,0.23,-3.72,-602.7,28.2,-9.8,3.51,168664.0
55,2018-10-09 05:25:00,-3.25,0.04,-3.61,-602.7,28.2,-9.8,3.51,168664.0
56,2018-10-09 05:26:00,-2.85,-1.13,-3.71,-605.3,38.1,-3.7,3.63,176418.0
57,2018-10-09 05:27:00,-2.88,-1.4,-3.61,-602.7,33.7,-10.6,3.57,175608.0
58,2018-10-09 05:28:00,-3.67,2.74,-1.18,-594.9,20.6,-31.5,3.37,173166.0
