,Time,BX_GSM,BY_GSM,BZ_GSM,Vx,Vy,Vz,proton_density,T
0,2011-10-24 18:40:00,3.37,-5.16,-5.67,-386.4,-1.6,-15.0,17.3,138819.0
1,2011-10-24 18:41:00,2.4,-3.12,-7.88,-350.8,-4.5,-0.6,9.84,103815.0
2,2011-10-24 18:42:00,2.3,-2.66,-6.15,-374.5,-4.3,-7.9,12.05,138498.0
3,2011-10-24 18:43:00,3.76,-9.17,-5.4,-487.3,-5.4,-34.7,28.52,341575.0
4,2011-10-24 18:44:00,2.65,-7.97,2.19,-449.1,-10.7,-9.1,22.21,298829.0
5,2011-10-24 18:45:00,4.56,-7.89,0.95,-369.6,-0.3,-9.0,13.37,151726.0
6,2011-10-24 18:46:00,4.03,-7.7,-0.12,-334.8,6.0,-17.1,10.1,92578.0
7,2011-10-24 18:47:00,3.96,-7.93,1.34,-350.0,0.4,-8.7,11.76,140720.0
8,2011-10-24 18:48:00,4.88,-10.59,0.72,-435.1,-4.7,-17.9,18.92,385795.0
9,2011-10-24 18:49:00,4.45,-9.02,0.82,-421.1,1.5,-24.5,18.24,360012.0
10,2011-10-24 18:50:00,4.64,-8.95,1.86,-392.0,0.9,-20.9,15.23,247162.0
11,2011-10-24 18:51:00,2.59,-11.48,4.71,-380.8,-3.7,-6.4,12.22,132095.0
12,2011-10-24 18:52:00,3.26,-12.6,1.73,-456.3,-7.3,-17.7,17.54,271999.0
13,2011-10-24 18:53:00,3.43,-7.6,0.64,-430.1,-6.1,-16.1,16.09,217653.0
14,2011-10-24 18:54:00,3.57,-5.57,-1.59,-352.3,0.2,-9.4,10.54,89796.0
15,2011-10-24 18:55:00,4.48,-8.71,-1.16,-403.4,-0.9,-14.8,14.61,196962.0
16,2011-10-24 18:56:00,3.7,-3.39,2.3,-379.8,-1.1,-14.7,13.28,163813.0
17,2011-10-24 18:57:00,4.87,-7.97,-4.26,-450.3,-0.5,-31.6,19.07,312977.0
18,2011-10-24 18:58:00,3.71,-6.5,-1.09,-399.9,-1.6,-15.6,14.41,189240.0
19,2011-10-24 18:59:00,3.46,-7.75,-5.91,-381.3,-0.8,-14.6,13.38,158090.0
