,Time,BX_GSM,BY_GSM,BZ_GSM,Vx,Vy,Vz,proton_density,T
0,2015-04-20 20:40:00,-2.3,9.8,6.04,-423.5,-47.7,-22.6,18.02,69938.0
1,2015-04-20 20:41:00,-3.09,9.15,6.1,-415.7,-46.8,-26.7,17.24,77973.0
2,2015-04-20 20:42:00,-2.18,11.01,2.31,-417.5,-47.2,-22.7,17.43,76516.0
3,2015-04-20 20:43:00,-2.21,10.78,2.86,-422.7,-48.4,-11.5,17.95,72428.0
4,2015-04-20 20:44:00,-3.57,9.41,5.96,-420.6,-47.1,-15.2,17.37,66911.0
5,2015-04-20 20:45:00,-3.21,10.33,4.41,-420.5,-47.0,-15.4,17.35,66686.0
6,2015-04-20 20:46:00,-3.84,10.0,4.36,-419.85,-46.5,-16.2,18.165,66897.0
7,2015-04-20 20:47:00,-2.47,10.65,2.86,-419.2,-46.0,-17.0,18.98,67108.0
8,2015-04-20 20:48:00,-3.66,9.75,4.56,-422.5,-47.6,-13.6,19.03,67704.0
9,2015-04-20 20:49:00,-5.7,7.74,7.05,-414.7,-42.5,-32.7,16.73,65431.0
10,2015-04-20 20:50:00,-5.97,7.54,7.02,-412.6,-44.7,-33.1,17.97,68369.0
11,2015-04-20 20:51:00,-5.21,8.0,6.76,-411.7,-46.8,-32.1,19.19,69807.0
12,2015-04-20 20:52:00,-5.73,7.5,7.21,-411.2,-45.9,-34.2,18.95,67099.0
13,2015-04-20 20:53:00,-5.733333,6.77,7.79,-412.0,-44.64,-35.440002,19.482,64714.8
14,2015-04-20 20:54:00,-5.7366667,6.04,8.37,-412.80002,-43.38,-36.68,20.014,62330.6
15,2015-04-20 20:55:00,-5.74,5.31,8.95,-413.6,-42.12,-37.920002,20.546001,59946.4
16,2015-04-20 20:56:00,-5.74,5.31,8.95,-414.40002,-40.86,-39.16,21.078001,57562.2
17,2015-04-20 20:57:00,-4.81,5.68,9.3,-415.2,-39.6,-40.4,21.61,55178.0
18,2015-04-20 20:58:00,-5.1,5.81,8.54,-415.5,-38.2,-40.9,21.52,55426.0
19,2015-04-20 20:59:00,-6.1,4.78,9.05,-416.6,-32.0,-42.8,21.17,56461.0
20,2015-04-20 21:00:00,-5.47,4.83,9.02,-417.9,-29.2,-42.5,22.33,55917.0
21,2015-04-20 21:01:00,-5.58,5.31,8.62,-419.3,-29.4,-44.2,22.59,51152.0
22,2015-04-20 21:02:00,-5.61,4.87,8.77,-419.5,-30.7,-44.7,22.96,50773.0
23,2015-04-20 21:03:00,-5.61,4.79,8.83,-419.4,-32.3,-45.0,23.41,51585.0
24,2015-04-20 21:04:00,-5.52,4.54,9.3,-419.8,-27.7,-45.7,22.55,54450.0
25,2015-04-20 21:05:00,-5.22,4.36,9.27,-419.8,-27.7,-45.7,22.55,54450.0
26,2015-04-20 21:06:00,-4.45,3.36,10.03,-418.5,-31.4,-47.6,23.47,52650.0
27,2015-04-20 21:07:00,-4.64,3.04,9.94,-418.5,-31.4,-47.6,23.47,52650.0
28,2015-04-20 21:08:00,-4.0,3.53,9.2,-419.1,-27.0,-44.9,24.99,53008.0
29,2015-04-20 21:09:00,-4.16,2.73,9.36,-419.1,-27.0,-44.9,24.99,53008.0
30,2015-04-20 21:10:00,-4.65,2.74,9.55,-419.1,-25.7,-42.9,21.29,59524.0
31,2015-04-20 21:11:00,-4.52,4.09,10.78,-419.1,-24.8,-41.6,18.8,63903.0
32,2015-04-20 21:12:00,-5.05,3.24,11.09,-419.1,-24.8,-41.6,18.8,63903.0
33,2015-04-20 21:13:00,-4.52,4.73,9.85,-451.0,-19.2,-24.2,13.47,14723.0
34,2015-04-20 21:14:00,-4.6,4.75,9.77,-451.0,-19.2,-24.2,13.47,14723.0
35,2015-04-20 21:15:00,-4.15,3.94,10.66,-437.1,-23.05,-29.75,18.56,29413.5
36,2015-04-20 21:16:00,-4.2,3.87,10.23,-423.2,-26.9,-35.3,23.65,44104.0
37,2015-04-20 21:17:00,-4.07,4.48,9.28,-422.6,-28.2,-35.4,23.47,44500.0
38,2015-04-20 21:18:00,-4.38,8.62,6.85,-418.0,-39.2,-36.5,21.97,47771.0
39,2015-04-20 21:19:00,-5.04,8.63,7.15,-418.0,-39.2,-36.5,21.97,47771.0
40,2015-04-20 21:20:00,-4.72,8.27,7.06,-419.2,-38.8,-35.6,22.48,53008.0
41,2015-04-20 21:21:00,-4.52,8.66,6.54,-419.0,-38.9,-36.3,22.86,52977.0
42,2015-04-20 21:22:00,-4.47,5.7,9.0,-417.0,-40.0,-43.9,26.84,52650.0
43,2015-04-20 21:23:00,-4.21,6.92,8.76,-418.8,-40.4,-43.5,24.83,53955.0
44,2015-04-20 21:24:00,-3.99,6.02,9.22,-419.5,-40.5,-43.4,24.07,54450.0
45,2015-04-20 21:25:00,-3.91,7.79,8.34,-420.9,-43.1,-39.9,23.61,56650.0
46,2015-04-20 21:26:00,-3.67,8.14,8.23,-420.9,-43.4,-40.2,23.29,56100.0
47,2015-04-20 21:27:00,-3.74,8.43,8.19,-421.0,-44.9,-41.6,21.92,53726.0
48,2015-04-20 21:28:00,-4.36,9.08,7.31,-420.1,-46.1,-40.1,23.79,60405.0
49,2015-04-20 21:29:00,-3.21,9.26,7.75,-420.0,-46.3,-39.8,24.11,61565.0
50,2015-04-20 21:30:00,-3.59,9.82,6.83,-423.9,-47.6,-27.5,21.73,61180.0
51,2015-04-20 21:31:00,-2.93,11.05,5.41,-423.9,-47.6,-27.5,21.73,61180.0
52,2015-04-20 21:32:00,-2.64,11.3,5.29,-422.8,-51.0,-27.4,22.11,63463.0
53,2015-04-20 21:33:00,-2.32,11.12,4.91,-424.0,-49.7,-25.9,22.64,61869.0
54,2015-04-20 21:34:00,-1.73,11.78,3.77,-425.4,-48.1,-24.2,23.23,60031.0
55,2015-04-20 21:35:00,-1.39,12.09,3.13,-428.8,-50.2,-18.1,22.0,57393.0
56,2015-04-20 21:36:00,0.1,12.76,-0.32,-428.8,-50.2,-18.1,22.0,57393.0
57,2015-04-20 21:37:00,-0.2,12.72,-0.08,-431.3,-49.6,-9.3,20.95,58140.0
58,2015-04-20 21:38:00,-0.56,12.71,0.46,-431.3,-49.6,-9.4,21.54,56406.0
59,2015-04-20 21:39:00,-0.71,12.69,0.44,-431.3,-49.6,-9.4,22.07,54968.0
60,2015-04-20 21:40:00,-0.17,12.69,-0.1,-432.5,-48.2,-8.6,21.61,60413.0
61,2015-04-20 21:41:00,0.2,12.46,0.12,-432.5,-48.2,-8.6,21.61,60413.0
62,2015-04-20 21:42:00,-1.1,12.15,1.32,-423.4,-46.6,-17.9,22.34,58891.0
63,2015-04-20 21:43:00,-1.2,11.97,1.03,-430.0,-45.5,-10.5,21.77,58052.0
64,2015-04-20 21:44:00,-3.22,10.19,3.62,-424.2,-44.0,-22.1,22.45,68407.0
65,2015-04-20 21:45:00,0.13,12.33,-0.16,-420.5,-43.3,-29.0,22.96,73886.0
66,2015-04-20 21:46:00,1.06,12.16,-1.51,-437.4,-43.1,-2.8,23.02,61180.0
67,2015-04-20 21:47:00,1.13,11.97,-3.27,-438.0,-42.4,0.3,22.84,55510.0
68,2015-04-20 21:48:00,0.69,12.3,-1.75,-438.4,-41.8,1.5,22.88,52297.0
69,2015-04-20 21:49:00,1.01,11.85,-2.04,-439.7,-40.1,-5.6,24.49,56225.0
70,2015-04-20 21:50:00,1.14,11.56,-2.49,-440.7,-34.6,-4.0,25.86,57247.0
71,2015-04-20 21:51:00,1.92,10.94,-3.56,-440.6,-33.7,-4.5,25.74,57840.0
72,2015-04-20 21:52:00,-0.81,10.48,-0.29,-434.4,-32.3,-18.9,19.94,65884.0
73,2015-04-20 21:53:00,0.26,10.61,-2.43,-434.4,-32.3,-18.9,19.94,65884.0
74,2015-04-20 21:54:00,1.35,9.9,-3.1,-439.7,-31.1,-9.6,24.62,75807.0
75,2015-04-20 21:55:00,1.86,8.87,-3.94,-440.2,-28.8,-7.2,25.19,71448.0
76,2015-04-20 21:56:00,1.04,8.4,-1.61,-436.7,-36.7,-12.0,21.23,94364.0
77,2015-04-20 21:57:00,0.81,9.34,-2.0,-435.6,-38.4,-12.5,21.12,93834.0
78,2015-04-20 21:58:00,-0.18,9.8,-0.51,-426.1,-51.2,-14.5,21.95,75816.0
79,2015-04-20 21:59:00,-2.31,12.5,2.38,-426.1,-51.2,-14.5,21.95,75816.0
80,2015-04-20 22:00:00,-2.4,12.57,3.23,-430.8,-38.1,-14.6,16.27,85988.0
81,2015-04-20 22:01:00,-2.51,12.18,3.62,-430.8,-38.1,-14.6,16.27,85988.0
82,2015-04-20 22:02:00,-3.72,11.54,4.31,-436.8,-25.2,-11.9,16.61,73690.0
83,2015-04-20 22:03:00,-6.01,10.76,2.15,-437.3,-26.3,-11.1,16.26,75296.0
84,2015-04-20 22:04:00,-7.08,10.31,3.02,-438.8,-29.9,-8.4,15.09,80601.0
85,2015-04-20 22:05:00,-5.98,10.47,5.31,-439.0,-26.2,-9.9,15.4,76890.0
86,2015-04-20 22:06:00,-6.46,10.06,5.45,-439.3,-20.4,-12.1,15.88,71178.0
87,2015-04-20 22:07:00,-5.62,10.78,5.74,-437.3,-21.6,-12.4,15.05,68526.0
88,2015-04-20 22:08:00,-5.72,11.73,5.74,-435.2,-23.1,-12.7,14.21,65705.0
89,2015-04-20 22:09:00,-5.27,11.84,5.58,-438.4,-25.0,-11.9,15.71,68581.0
