,Time,BX_GSM,BY_GSM,BZ_GSM,Vx,Vy,Vz,proton_density,T
0,2019-11-27 13:30:00,-2.65,3.45,-0.15,-379.1,10.0,12.4,5.12,46509.0
1,2019-11-27 13:31:00,-2.38,3.39,-0.82,-378.7,11.1,11.2,5.02,45217.0
2,2019-11-27 13:32:00,-2.17,3.65,-0.45,-378.6,11.1,11.2,5.01,45190.0
3,2019-11-27 13:33:00,-2.49,3.53,-0.92,-380.3,10.2,11.7,5.23,47445.0
4,2019-11-27 13:34:00,-2.52,3.52,-0.95,-380.1,10.4,14.3,5.21,49248.0
5,2019-11-27 13:35:00,-2.61,3.5,-0.57,-379.6,10.3,12.0,5.05,50606.0
6,2019-11-27 13:36:00,-2.69,3.41,-0.61,-379.4,10.5,11.8,5.15,49895.0
7,2019-11-27 13:37:00,-2.9,3.15,-1.0,-380.3,11.4,11.1,4.83,51247.0
8,2019-11-27 13:38:00,-3.08,2.74,-1.45,-380.3,11.4,11.1,4.83,51247.0
9,2019-11-27 13:39:00,-2.93,2.81,-1.4,-378.25,12.0,12.1,5.3199997,55335.5
10,2019-11-27 13:40:00,-2.75,3.42,-0.88,-376.2,12.6,13.1,5.81,59424.0
11,2019-11-27 13:41:00,-2.92,3.18,-1.2,-376.2,12.6,13.1,5.81,59424.0
12,2019-11-27 13:42:00,-2.66,3.34,-1.19,-378.2,12.1,14.5,5.29,52037.0
13,2019-11-27 13:43:00,-2.73,3.34,-0.89,-380.5,10.2,14.0,5.2,53177.0
14,2019-11-27 13:44:00,-2.76,3.3,-0.77,-380.3,11.2,10.9,5.47,57505.0
15,2019-11-27 13:45:00,-2.86,3.17,-0.96,-380.1,10.6,12.6,5.43,53995.0
16,2019-11-27 13:46:00,-2.57,3.58,-0.41,-378.8,11.0,14.7,5.38,54368.0
17,2019-11-27 13:47:00,-2.83,3.35,-0.55,-380.6,9.6,11.5,5.49,52715.0
18,2019-11-27 13:48:00,-2.4,3.69,-0.64,-381.4,9.3,11.4,5.65,52065.0
19,2019-11-27 13:49:00,-2.89,3.38,-0.38,-382.3,9.2,10.8,5.56,54068.0
20,2019-11-27 13:50:00,-3.16,3.17,-0.22,-379.4,12.0,9.5,5.25,55205.0
