,Start,Stop,Pearson,Slope,MAPE,Ratio,RMSE,RMSE_Artemis,RMSE_Omni,RMSE_Avg
0,2011-10-24 18:40:00,2011-10-24 19:39:00,30,22,18,18,1,1,24,1
1,2011-10-24 18:41:00,2011-10-24 19:40:00,30,22,4,4,1,1,24,21
2,2011-10-24 18:42:00,2011-10-24 19:41:00,30,30,4,4,1,1,24,1
3,2011-10-24 18:43:00,2011-10-24 19:42:00,30,30,4,4,1,1,1,1
4,2011-10-24 18:44:00,2011-10-24 19:43:00,30,27,4,4,1,1,1,1
5,2011-10-24 18:45:00,2011-10-24 19:44:00,30,24,24,24,1,25,1,25
6,2011-10-24 18:46:00,2011-10-24 19:45:00,30,27,26,26,1,26,1,26
7,2011-10-24 18:47:00,2011-10-24 19:46:00,30,30,4,4,1,1,1,1
8,2011-10-24 18:48:00,2011-10-24 19:47:00,7,30,4,4,1,1,1,1
9,2011-10-24 18:49:00,2011-10-24 19:48:00,7,30,4,4,1,1,1,1
10,2011-10-24 18:50:00,2011-10-24 19:49:00,8,30,5,5,1,1,1,1
11,2011-10-24 18:51:00,2011-10-24 19:50:00,8,30,5,5,1,1,1,1
12,2011-10-24 18:52:00,2011-10-24 19:51:00,6,30,4,4,1,1,1,1
13,2011-10-24 18:53:00,2011-10-24 19:52:00,7,22,4,4,1,1,1,1
14,2011-10-24 18:54:00,2011-10-24 19:53:00,7,22,1,1,1,1,1,1
15,2011-10-24 18:55:00,2011-10-24 19:54:00,29,22,1,1,1,1,1,1
16,2011-10-24 18:56:00,2011-10-24 19:55:00,30,22,1,1,1,1,1,1
17,2011-10-24 18:57:00,2011-10-24 19:56:00,30,21,1,1,1,1,1,1
18,2011-10-24 18:58:00,2011-10-24 19:57:00,30,22,1,1,1,1,1,1
19,2011-10-24 18:59:00,2011-10-24 19:58:00,30,21,1,1,1,1,1,1
20,2011-10-24 19:00:00,2011-10-24 19:59:00,30,1,2,2,1,1,1,1
21,2011-10-24 19:01:00,2011-10-24 20:00:00,30,1,4,4,1,1,1,1
22,2011-10-24 19:02:00,2011-10-24 20:01:00,30,1,4,4,1,1,1,1
23,2011-10-24 19:03:00,2011-10-24 20:02:00,30,1,4,4,1,1,1,1
24,2011-10-24 19:04:00,2011-10-24 20:03:00,30,1,4,4,1,1,1,1
25,2011-10-24 19:05:00,2011-10-24 20:04:00,1,1,4,4,1,1,1,1
26,2011-10-24 19:06:00,2011-10-24 20:05:00,1,1,5,5,1,2,1,1
27,2011-10-24 19:07:00,2011-10-24 20:06:00,1,1,5,5,1,2,1,1
28,2011-10-24 19:08:00,2011-10-24 20:07:00,1,1,5,5,1,3,1,1
29,2011-10-24 19:09:00,2011-10-24 20:08:00,1,1,5,5,1,4,1,1
30,2011-10-24 19:10:00,2011-10-24 20:09:00,1,4,5,5,2,5,1,1
31,2011-10-24 19:11:00,2011-10-24 20:10:00,2,6,6,6,3,5,1,3
32,2011-10-24 19:12:00,2011-10-24 20:11:00,4,8,6,6,5,6,1,5
33,2011-10-24 19:13:00,2011-10-24 20:12:00,5,10,6,6,6,7,6,6
34,2011-10-24 19:14:00,2011-10-24 20:13:00,5,1,7,7,7,7,6,7
35,2011-10-24 19:15:00,2011-10-24 20:14:00,5,1,6,6,6,7,6,6
36,2011-10-24 19:16:00,2011-10-24 20:15:00,5,2,6,6,6,6,6,6
37,2011-10-24 19:17:00,2011-10-24 20:16:00,5,2,6,6,6,6,6,6
38,2011-10-24 19:18:00,2011-10-24 20:17:00,5,3,6,6,6,6,6,6
39,2011-10-24 19:19:00,2011-10-24 20:18:00,5,3,6,6,6,6,6,6
40,2011-10-24 19:20:00,2011-10-24 20:19:00,5,4,6,6,6,6,6,6
41,2011-10-24 19:21:00,2011-10-24 20:20:00,5,4,6,6,6,6,6,6
42,2011-10-24 19:22:00,2011-10-24 20:21:00,4,4,6,6,6,6,6,6
43,2011-10-24 19:23:00,2011-10-24 20:22:00,4,6,6,6,6,6,6,6
44,2011-10-24 19:24:00,2011-10-24 20:23:00,4,3,6,6,6,6,6,6
45,2011-10-24 19:25:00,2011-10-24 20:24:00,4,3,6,6,6,6,6,6
46,2011-10-24 19:26:00,2011-10-24 20:25:00,4,3,21,21,6,6,6,6
