EPOCH__yyyy-mm-ddThh:mm:ss.sssZ,X_(@_x_)_RE,Y_(@_y_)_RE,Z_(@_z_)_RE
2015-04-20T20:10:00.000Z,51.064327,27.673265,-3.9287186
2015-04-20T20:11:00.000Z,51.070969,27.680243,-3.9307337
2015-04-20T20:12:00.000Z,51.077538,27.687092,-3.9326859
2015-04-20T20:13:00.000Z,51.086159,27.690596,-3.9347000
2015-04-20T20:14:00.000Z,51.092865,27.697363,-3.9366541
2015-04-20T20:15:00.000Z,51.099541,27.704084,-3.9387512
2015-04-20T20:16:00.000Z,51.106411,27.710522,-3.9407864
2015-04-20T20:17:00.000Z,51.113281,27.716951,-3.9428205
2015-04-20T20:18:00.000Z,51.122002,27.719973,-3.9448547
2015-04-20T20:19:00.000Z,51.128910,27.726152,-3.9469719
2015-04-20T20:20:00.000Z,51.135975,27.732300,-3.9489431
2015-04-20T20:21:00.000Z,51.143017,27.738405,-3.9510603
2015-04-20T20:22:00.000Z,51.150116,27.744297,-3.9531136
2015-04-20T20:23:00.000Z,51.157318,27.750057,-3.9553108
2015-04-20T20:24:00.000Z,51.166325,27.752354,-3.9573021
2015-04-20T20:25:00.000Z,51.173592,27.757914,-3.9594383
2015-04-20T20:26:00.000Z,51.180855,27.763470,-3.9615707
2015-04-20T20:27:00.000Z,51.188324,27.768745,-3.9636440
2015-04-20T20:28:00.000Z,51.195545,27.773922,-3.9657993
2015-04-20T20:29:00.000Z,51.203037,27.778938,-3.9679537
2015-04-20T20:30:00.000Z,51.212315,27.780411,-3.9700460
2015-04-20T20:31:00.000Z,51.219872,27.785227,-3.9721375
2015-04-20T20:32:00.000Z,51.227325,27.789858,-3.9743109
2015-04-20T20:33:00.000Z,51.234913,27.794415,-3.9764824
2015-04-20T20:34:00.000Z,51.242565,27.798771,-3.9785967
2015-04-20T20:35:00.000Z,51.252090,27.799469,-3.9807892
2015-04-20T20:36:00.000Z,51.259773,27.803566,-3.9829807
2015-04-20T20:37:00.000Z,51.267517,27.807453,-3.9851103
2015-04-20T20:38:00.000Z,51.275288,27.811089,-3.9873228
2015-04-20T20:39:00.000Z,51.282986,27.814598,-3.9894705
2015-04-20T20:40:00.000Z,51.290794,27.817978,-3.9917631
2015-04-20T20:41:00.000Z,51.300545,27.817795,-3.9938517
2015-04-20T20:42:00.000Z,51.308372,27.820583,-3.9961014
2015-04-20T20:43:00.000Z,51.316227,27.823429,-3.9982071
2015-04-20T20:44:00.000Z,51.324116,27.826021,-4.0003948
2015-04-20T20:45:00.000Z,51.332035,27.828354,-4.0026655
2015-04-20T20:46:00.000Z,51.341728,27.827141,-4.0048723
2015-04-20T20:47:00.000Z,51.349606,27.829090,-4.0071583
2015-04-20T20:48:00.000Z,51.357544,27.830835,-4.0093861
2015-04-20T20:49:00.000Z,51.365543,27.832378,-4.0115480
2015-04-20T20:50:00.000Z,51.373367,27.833620,-4.0137320
2015-04-20T20:51:00.000Z,51.381218,27.834602,-4.0159950
2015-04-20T20:52:00.000Z,51.390858,27.832026,-4.0181980
2015-04-20T20:53:00.000Z,51.398670,27.832626,-4.0204802
2015-04-20T20:54:00.000Z,51.406471,27.832903,-4.0226402
2015-04-20T20:55:00.000Z,51.414093,27.832874,-4.0248156
2015-04-20T20:56:00.000Z,51.421848,27.832766,-4.0269947
2015-04-20T20:57:00.000Z,51.429356,27.832233,-4.0291290
2015-04-20T20:58:00.000Z,51.438740,27.828037,-4.0313444
2015-04-20T20:59:00.000Z,51.446175,27.827065,-4.0336428
2015-04-20T21:00:00.000Z,51.453526,27.825649,-4.0357552
2015-04-20T21:01:00.000Z,51.460804,27.824104,-4.0378017
2015-04-20T21:02:00.000Z,51.467873,27.822203,-4.0400124
2015-04-20T21:03:00.000Z,51.476780,27.816555,-4.0420961
2015-04-20T21:04:00.000Z,51.483658,27.814026,-4.0442038
2015-04-20T21:05:00.000Z,51.490364,27.811199,-4.0463276
2015-04-20T21:06:00.000Z,51.496887,27.808064,-4.0484715
2015-04-20T21:07:00.000Z,51.503265,27.804686,-4.0504904
2015-04-20T21:08:00.000Z,51.509335,27.801083,-4.0525284
2015-04-20T21:09:00.000Z,51.517139,27.793550,-4.0545235
2015-04-20T21:10:00.000Z,51.522850,27.789341,-4.0565987
2015-04-20T21:11:00.000Z,51.528343,27.784765,-4.0584869
2015-04-20T21:12:00.000Z,51.533585,27.779758,-4.0603342
2015-04-20T21:13:00.000Z,51.538555,27.774603,-4.0624046
2015-04-20T21:14:00.000Z,51.543205,27.769211,-4.0641451
2015-04-20T21:15:00.000Z,51.549290,27.759977,-4.0659857
2015-04-20T21:16:00.000Z,51.553371,27.753933,-4.0677004
2015-04-20T21:17:00.000Z,51.556980,27.747692,-4.0695801
2015-04-20T21:18:00.000Z,51.560333,27.741337,-4.0711937
2015-04-20T21:19:00.000Z,51.563274,27.734587,-4.0729036
2015-04-20T21:20:00.000Z,51.567764,27.724239,-4.0744915
2015-04-20T21:21:00.000Z,51.569904,27.717051,-4.0760345
2015-04-20T21:22:00.000Z,51.571590,27.709721,-4.0775967
2015-04-20T21:23:00.000Z,51.573078,27.702343,-4.0790939
2015-04-20T21:24:00.000Z,51.574036,27.694700,-4.0805550
2015-04-20T21:25:00.000Z,51.574581,27.686972,-4.0818853
2015-04-20T21:26:00.000Z,51.576546,27.675718,-4.0830927
2015-04-20T21:27:00.000Z,51.576199,27.667702,-4.0844622
2015-04-20T21:28:00.000Z,51.575535,27.659773,-4.0856295
2015-04-20T21:29:00.000Z,51.574219,27.651661,-4.0867510
2015-04-20T21:30:00.000Z,51.572624,27.643702,-4.0878696
2015-04-20T21:31:00.000Z,51.572422,27.632172,-4.0890102
2015-04-20T21:32:00.000Z,51.570000,27.624039,-4.0898809
2015-04-20T21:33:00.000Z,51.567066,27.615961,-4.0908327
2015-04-20T21:34:00.000Z,51.563789,27.607922,-4.0917234
2015-04-20T21:35:00.000Z,51.560169,27.599924,-4.0925512
2015-04-20T21:36:00.000Z,51.556149,27.592159,-4.0933828
2015-04-20T21:37:00.000Z,51.553551,27.580866,-4.0940819
2015-04-20T21:38:00.000Z,51.548702,27.573254,-4.0947876
2015-04-20T21:39:00.000Z,51.543510,27.565672,-4.0954285
2015-04-20T21:40:00.000Z,51.537979,27.558128,-4.0960083
2015-04-20T21:41:00.000Z,51.532043,27.550827,-4.0965872
2015-04-20T21:42:00.000Z,51.525833,27.543678,-4.0971651
2015-04-20T21:43:00.000Z,51.521275,27.533121,-4.0975370
