,Start,Stop,Pearson,Slope,MAPE,Ratio,RMSE,RMSE_Artemis,RMSE_Omni,RMSE_Avg
0,2015-03-17 04:50:00,2015-03-17 05:49:00,10,3,1,1,1,1,1,1
1,2015-03-17 04:51:00,2015-03-17 05:50:00,10,4,1,1,1,1,1,1
2,2015-03-17 04:52:00,2015-03-17 05:51:00,10,4,1,1,1,1,1,1
3,2015-03-17 04:53:00,2015-03-17 05:52:00,10,4,1,1,1,1,1,1
4,2015-03-17 04:54:00,2015-03-17 05:53:00,9,5,1,1,1,1,1,1
5,2015-03-17 04:55:00,2015-03-17 05:54:00,9,5,1,1,1,1,1,1
6,2015-03-17 04:56:00,2015-03-17 05:55:00,9,5,1,1,1,1,1,1
7,2015-03-17 04:57:00,2015-03-17 05:56:00,9,6,1,1,1,1,1,1
8,2015-03-17 04:58:00,2015-03-17 05:57:00,9,6,1,1,1,1,1,1
9,2015-03-17 04:59:00,2015-03-17 05:58:00,9,6,1,1,1,1,1,1
10,2015-03-17 05:00:00,2015-03-17 05:59:00,9,6,1,1,1,1,1,1
11,2015-03-17 05:01:00,2015-03-17 06:00:00,10,7,1,1,1,1,1,1
12,2015-03-17 05:02:00,2015-03-17 06:01:00,10,8,1,1,1,1,1,1
13,2015-03-17 05:03:00,2015-03-17 06:02:00,11,8,1,1,1,1,1,1
14,2015-03-17 05:04:00,2015-03-17 06:03:00,11,9,1,1,1,1,1,1
15,2015-03-17 05:05:00,2015-03-17 06:04:00,12,9,1,1,1,1,1,1
16,2015-03-17 05:06:00,2015-03-17 06:05:00,12,10,1,1,1,1,1,1
17,2015-03-17 05:07:00,2015-03-17 06:06:00,12,10,1,1,1,1,1,1
18,2015-03-17 05:08:00,2015-03-17 06:07:00,13,11,1,1,1,2,1,1
19,2015-03-17 05:09:00,2015-03-17 06:08:00,13,11,1,1,1,3,1,1
20,2015-03-17 05:10:00,2015-03-17 06:09:00,13,11,1,1,2,3,1,1
21,2015-03-17 05:11:00,2015-03-17 06:10:00,13,11,1,1,2,3,1,1
22,2015-03-17 05:12:00,2015-03-17 06:11:00,13,11,1,1,3,4,1,1
23,2015-03-17 05:13:00,2015-03-17 06:12:00,13,11,1,1,4,4,1,2
24,2015-03-17 05:14:00,2015-03-17 06:13:00,13,11,2,2,5,5,2,3
25,2015-03-17 05:15:00,2015-03-17 06:14:00,13,12,3,3,5,5,3,3
26,2015-03-17 05:16:00,2015-03-17 06:15:00,13,12,3,3,6,5,4,4
27,2015-03-17 05:17:00,2015-03-17 06:16:00,13,12,4,4,7,6,5,5
28,2015-03-17 05:18:00,2015-03-17 06:17:00,13,12,4,4,8,6,6,6
29,2015-03-17 05:19:00,2015-03-17 06:18:00,13,12,5,5,8,6,7,7
30,2015-03-17 05:20:00,2015-03-17 06:19:00,13,12,5,5,9,6,8,8
31,2015-03-17 05:21:00,2015-03-17 06:20:00,13,12,1,1,9,6,8,8
32,2015-03-17 05:22:00,2015-03-17 06:21:00,13,12,1,1,10,6,1,9
33,2015-03-17 05:23:00,2015-03-17 06:22:00,13,12,1,1,10,6,1,1
34,2015-03-17 05:24:00,2015-03-17 06:23:00,13,13,1,1,11,1,1,1
35,2015-03-17 05:25:00,2015-03-17 06:24:00,14,13,1,1,1,1,1,1
