,Start,Stop,Pearson,Slope,MAPE,Ratio,RMSE,RMSE_Artemis,RMSE_Omni,RMSE_Avg
0,2014-02-27 19:00:00,2014-02-27 19:59:00,10,25,1,1,1,1,1,1
1,2014-02-27 19:01:00,2014-02-27 20:00:00,10,26,1,1,1,1,1,1
2,2014-02-27 19:02:00,2014-02-27 20:01:00,10,27,1,1,1,1,1,1
3,2014-02-27 19:03:00,2014-02-27 20:02:00,10,1,1,1,1,1,1,1
4,2014-02-27 19:04:00,2014-02-27 20:03:00,10,1,1,1,1,1,1,1
5,2014-02-27 19:05:00,2014-02-27 20:04:00,10,1,1,1,1,1,1,1
6,2014-02-27 19:06:00,2014-02-27 20:05:00,9,1,1,1,1,1,1,1
7,2014-02-27 19:07:00,2014-02-27 20:06:00,9,1,1,1,1,1,1,1
8,2014-02-27 19:08:00,2014-02-27 20:07:00,8,1,1,1,1,1,1,1
9,2014-02-27 19:09:00,2014-02-27 20:08:00,8,1,1,1,1,1,1,1
10,2014-02-27 19:10:00,2014-02-27 20:09:00,8,1,1,1,1,1,1,1
11,2014-02-27 19:11:00,2014-02-27 20:10:00,8,1,1,1,1,1,1,1
12,2014-02-27 19:12:00,2014-02-27 20:11:00,8,1,1,1,1,1,1,1
13,2014-02-27 19:13:00,2014-02-27 20:12:00,8,1,1,1,1,1,1,1
14,2014-02-27 19:14:00,2014-02-27 20:13:00,8,1,1,1,1,1,1,1
15,2014-02-27 19:15:00,2014-02-27 20:14:00,8,1,1,1,1,1,1,1
16,2014-02-27 19:16:00,2014-02-27 20:15:00,8,1,1,1,1,1,1,1
17,2014-02-27 19:17:00,2014-02-27 20:16:00,8,1,1,1,1,1,1,1
18,2014-02-27 19:18:00,2014-02-27 20:17:00,8,1,1,1,1,1,1,1
19,2014-02-27 19:19:00,2014-02-27 20:18:00,8,1,1,1,1,1,1,1
20,2014-02-27 19:20:00,2014-02-27 20:19:00,8,7,1,1,1,1,1,1
21,2014-02-27 19:21:00,2014-02-27 20:20:00,8,7,1,1,1,1,1,1
22,2014-02-27 19:22:00,2014-02-27 20:21:00,8,7,1,1,1,1,1,1
23,2014-02-27 19:23:00,2014-02-27 20:22:00,8,7,1,1,1,1,1,1
24,2014-02-27 19:24:00,2014-02-27 20:23:00,8,7,1,1,1,1,1,1
25,2014-02-27 19:25:00,2014-02-27 20:24:00,8,7,1,1,1,1,1,1
26,2014-02-27 19:26:00,2014-02-27 20:25:00,8,7,1,1,1,1,1,1
27,2014-02-27 19:27:00,2014-02-27 20:26:00,8,7,1,1,1,1,1,1
28,2014-02-27 19:28:00,2014-02-27 20:27:00,8,7,1,1,1,1,1,1
29,2014-02-27 19:29:00,2014-02-27 20:28:00,8,8,1,1,1,1,1,1
30,2014-02-27 19:30:00,2014-02-27 20:29:00,9,8,1,1,1,1,1,1
31,2014-02-27 19:31:00,2014-02-27 20:30:00,9,8,1,1,1,1,1,1
32,2014-02-27 19:32:00,2014-02-27 20:31:00,10,8,1,1,1,1,1,1
33,2014-02-27 19:33:00,2014-02-27 20:32:00,9,5,1,1,1,1,1,1
34,2014-02-27 19:34:00,2014-02-27 20:33:00,8,4,1,1,1,1,1,1
35,2014-02-27 19:35:00,2014-02-27 20:34:00,9,6,1,1,1,1,1,1
36,2014-02-27 19:36:00,2014-02-27 20:35:00,30,2,1,1,1,1,1,1
37,2014-02-27 19:37:00,2014-02-27 20:36:00,30,2,1,1,1,1,1,1
38,2014-02-27 19:38:00,2014-02-27 20:37:00,2,2,1,1,1,1,1,1
39,2014-02-27 19:39:00,2014-02-27 20:38:00,2,2,1,1,1,1,1,1
40,2014-02-27 19:40:00,2014-02-27 20:39:00,2,2,1,1,1,1,1,1
41,2014-02-27 19:41:00,2014-02-27 20:40:00,2,2,1,1,1,1,1,1
42,2014-02-27 19:42:00,2014-02-27 20:41:00,30,2,1,1,1,1,1,1
43,2014-02-27 19:43:00,2014-02-27 20:42:00,30,2,3,3,2,3,1,3
44,2014-02-27 19:44:00,2014-02-27 20:43:00,30,2,4,4,3,4,1,4
45,2014-02-27 19:45:00,2014-02-27 20:44:00,30,13,5,5,1,5,1,5
46,2014-02-27 19:46:00,2014-02-27 20:45:00,30,14,5,5,1,6,1,5
47,2014-02-27 19:47:00,2014-02-27 20:46:00,30,14,6,6,1,6,1,6
48,2014-02-27 19:48:00,2014-02-27 20:47:00,30,14,7,7,2,7,1,7
49,2014-02-27 19:49:00,2014-02-27 20:48:00,30,15,7,7,3,7,13,3
50,2014-02-27 19:50:00,2014-02-27 20:49:00,30,16,4,4,4,4,14,4
51,2014-02-27 19:51:00,2014-02-27 20:50:00,30,17,5,5,5,5,15,5
52,2014-02-27 19:52:00,2014-02-27 20:51:00,30,20,6,6,12,6,16,6
53,2014-02-27 19:53:00,2014-02-27 20:52:00,30,22,7,7,13,7,16,7
54,2014-02-27 19:54:00,2014-02-27 20:53:00,30,22,8,8,14,8,16,8
55,2014-02-27 19:55:00,2014-02-27 20:54:00,18,18,8,8,15,8,17,9
56,2014-02-27 19:56:00,2014-02-27 20:55:00,18,18,9,9,16,9,17,10
57,2014-02-27 19:57:00,2014-02-27 20:56:00,19,19,10,10,17,10,18,11
58,2014-02-27 19:58:00,2014-02-27 20:57:00,19,19,11,11,18,11,18,12
59,2014-02-27 19:59:00,2014-02-27 20:58:00,19,19,11,11,18,12,19,13
60,2014-02-27 20:00:00,2014-02-27 20:59:00,20,20,12,12,19,13,19,14
61,2014-02-27 20:01:00,2014-02-27 21:00:00,20,20,1,1,20,1,19,15
62,2014-02-27 20:02:00,2014-02-27 21:01:00,20,20,1,1,16,1,19,1
63,2014-02-27 20:03:00,2014-02-27 21:02:00,20,20,1,1,1,1,19,1
64,2014-02-27 20:04:00,2014-02-27 21:03:00,20,20,1,1,1,1,19,1
65,2014-02-27 20:05:00,2014-02-27 21:04:00,20,20,1,1,1,1,19,1
66,2014-02-27 20:06:00,2014-02-27 21:05:00,20,20,2,2,2,2,20,2
67,2014-02-27 20:07:00,2014-02-27 21:06:00,20,20,3,3,3,3,21,3
68,2014-02-27 20:08:00,2014-02-27 21:07:00,20,20,4,4,4,4,21,4
69,2014-02-27 20:09:00,2014-02-27 21:08:00,20,20,5,5,5,5,22,5
70,2014-02-27 20:10:00,2014-02-27 21:09:00,20,20,6,6,6,6,23,6
71,2014-02-27 20:11:00,2014-02-27 21:10:00,18,18,7,7,7,7,24,7
72,2014-02-27 20:12:00,2014-02-27 21:11:00,17,17,8,8,8,8,10,8
73,2014-02-27 20:13:00,2014-02-27 21:12:00,16,16,9,9,9,9,11,9
74,2014-02-27 20:14:00,2014-02-27 21:13:00,16,16,10,10,10,10,12,10
75,2014-02-27 20:15:00,2014-02-27 21:14:00,16,16,10,10,11,11,13,11
76,2014-02-27 20:16:00,2014-02-27 21:15:00,16,16,11,11,12,12,13,12
77,2014-02-27 20:17:00,2014-02-27 21:16:00,16,16,12,12,13,13,14,13
78,2014-02-27 20:18:00,2014-02-27 21:17:00,16,16,13,13,14,14,15,14
79,2014-02-27 20:19:00,2014-02-27 21:18:00,16,16,15,15,15,15,16,15
80,2014-02-27 20:20:00,2014-02-27 21:19:00,17,17,16,16,16,16,16,16
81,2014-02-27 20:21:00,2014-02-27 21:20:00,17,17,17,17,17,17,17,17
82,2014-02-27 20:22:00,2014-02-27 21:21:00,17,17,18,18,18,18,18,18
83,2014-02-27 20:23:00,2014-02-27 21:22:00,17,17,20,20,19,19,18,19
84,2014-02-27 20:24:00,2014-02-27 21:23:00,17,17,21,21,20,21,19,20
85,2014-02-27 20:25:00,2014-02-27 21:24:00,17,17,22,22,21,22,20,21
86,2014-02-27 20:26:00,2014-02-27 21:25:00,16,16,23,23,22,23,21,22
87,2014-02-27 20:27:00,2014-02-27 21:26:00,16,16,24,24,23,24,22,23
88,2014-02-27 20:28:00,2014-02-27 21:27:00,16,15,25,25,24,24,1,24
89,2014-02-27 20:29:00,2014-02-27 21:28:00,15,16,26,26,25,25,1,25
90,2014-02-27 20:30:00,2014-02-27 21:29:00,15,16,26,26,26,26,2,26
91,2014-02-27 20:31:00,2014-02-27 21:30:00,15,15,27,27,27,27,3,27
92,2014-02-27 20:32:00,2014-02-27 21:31:00,16,16,28,28,28,28,1,28
93,2014-02-27 20:33:00,2014-02-27 21:32:00,16,17,29,29,29,29,1,29
94,2014-02-27 20:34:00,2014-02-27 21:33:00,15,15,30,30,1,1,1,1
95,2014-02-27 20:35:00,2014-02-27 21:34:00,16,16,1,1,1,1,1,1
96,2014-02-27 20:36:00,2014-02-27 21:35:00,16,16,1,1,1,1,1,1
