EPOCH__yyyy-mm-ddThh:mm:ss.sssZ,X_(@_x_)_RE,Y_(@_y_)_RE,Z_(@_z_)_RE
2019-11-27T13:00:00.000Z,58.665761,11.881652,1.9110868
2019-11-27T13:01:00.000Z,58.671480,11.883015,1.9104118
2019-11-27T13:02:00.000Z,58.676994,11.884333,1.9098175
2019-11-27T13:03:00.000Z,58.682540,11.885718,1.9090782
2019-11-27T13:04:00.000Z,58.688022,11.887106,1.9084839
2019-11-27T13:05:00.000Z,58.693347,11.888491,1.9078292
2019-11-27T13:06:00.000Z,58.698602,11.889880,1.9073171
2019-11-27T13:07:00.000Z,58.703889,11.891332,1.9066600
2019-11-27T13:08:00.000Z,58.708976,11.892744,1.9060861
2019-11-27T13:09:00.000Z,58.714037,11.894197,1.9055112
2019-11-27T13:10:00.000Z,58.718956,11.895618,1.9048730
2019-11-27T13:11:00.000Z,58.723933,11.897116,1.9044445
2019-11-27T13:12:00.000Z,58.728684,11.898560,1.9037446
2019-11-27T13:13:00.000Z,58.733487,11.900082,1.9032505
2019-11-27T13:14:00.000Z,58.738147,11.901571,1.9026959
2019-11-27T13:15:00.000Z,58.742788,11.903102,1.9021399
2019-11-27T13:16:00.000Z,58.747409,11.904678,1.9015840
2019-11-27T13:17:00.000Z,58.751961,11.906253,1.9011721
2019-11-27T13:18:00.000Z,58.756419,11.907838,1.9005543
2019-11-27T13:19:00.000Z,58.760801,11.909439,1.9000819
2019-11-27T13:20:00.000Z,58.765036,11.911006,1.8995440
2019-11-27T13:21:00.000Z,58.769263,11.912602,1.8990084
2019-11-27T13:22:00.000Z,58.773464,11.914241,1.8984704
2019-11-27T13:23:00.000Z,58.777651,11.915923,1.8979348
2019-11-27T13:24:00.000Z,58.781764,11.917604,1.8975409
2019-11-27T13:25:00.000Z,58.785732,11.919270,1.8970875
2019-11-27T13:26:00.000Z,58.789738,11.920991,1.8964877
2019-11-27T13:27:00.000Z,58.793680,11.922713,1.8960343
2019-11-27T13:28:00.000Z,58.797467,11.924417,1.8955166
2019-11-27T13:29:00.000Z,58.801307,11.926196,1.8952049
2019-11-27T13:30:00.000Z,58.805062,11.927969,1.8946873
2019-11-27T13:31:00.000Z,58.808674,11.929713,1.8941078
2019-11-27T13:32:00.000Z,58.812346,11.931516,1.8937342
2019-11-27T13:33:00.000Z,58.815867,11.933303,1.8932988
2019-11-27T13:34:00.000Z,58.819563,11.935203,1.8927812
2019-11-27T13:35:00.000Z,58.823059,11.937048,1.8923457
2019-11-27T13:36:00.000Z,58.826405,11.938874,1.8918485
2019-11-27T13:37:00.000Z,58.829813,11.940761,1.8915557
2019-11-27T13:38:00.000Z,58.833133,11.942643,1.8910584
2019-11-27T13:39:00.000Z,58.836429,11.944564,1.8905588
2019-11-27T13:40:00.000Z,58.839660,11.946491,1.8902055
2019-11-27T13:41:00.000Z,58.842941,11.948459,1.8897069
2019-11-27T13:42:00.000Z,58.846005,11.950393,1.8892894
2019-11-27T13:43:00.000Z,58.849196,11.952406,1.8889362
2019-11-27T13:44:00.000Z,58.852245,11.954385,1.8885211
2019-11-27T13:45:00.000Z,58.855269,11.956406,1.8881023
2019-11-27T13:46:00.000Z,58.858285,11.958456,1.8876872
2019-11-27T13:47:00.000Z,58.861160,11.960459,1.8872079
2019-11-27T13:48:00.000Z,58.864088,11.962537,1.8869331
2019-11-27T13:49:00.000Z,58.866935,11.964614,1.8864562
2019-11-27T13:50:00.000Z,58.869708,11.966687,1.8861209
2019-11-27T13:51:00.000Z,58.872523,11.968819,1.8856402
2019-11-27T13:52:00.000Z,58.875262,11.970965,1.8853049
2019-11-27T13:53:00.000Z,58.877872,11.973066,1.8849088
2019-11-27T13:54:00.000Z,58.880462,11.975194,1.8845117
2019-11-27T13:55:00.000Z,58.883167,11.977412,1.8841765
2019-11-27T13:56:00.000Z,58.885725,11.979611,1.8837780
2019-11-27T13:57:00.000Z,58.888276,11.981825,1.8833809
2019-11-27T13:58:00.000Z,58.890685,11.984006,1.8829205
2019-11-27T13:59:00.000Z,58.893209,11.986277,1.8825234
2019-11-27T14:00:00.000Z,58.895534,11.988489,1.8822071
2019-11-27T14:01:00.000Z,58.898032,11.990816,1.8818100
2019-11-27T14:02:00.000Z,58.900332,11.993083,1.8814937
2019-11-27T14:03:00.000Z,58.902617,11.995382,1.8811788
2019-11-27T14:04:00.000Z,58.904953,11.997719,1.8807185
2019-11-27T14:05:00.000Z,58.907078,12.000011,1.8803393
2019-11-27T14:06:00.000Z,58.909331,12.002379,1.8800230
2019-11-27T14:07:00.000Z,58.911441,12.004714,1.8796463
2019-11-27T14:08:00.000Z,58.913668,12.007140,1.8793300
2019-11-27T14:09:00.000Z,58.915748,12.009529,1.8789495
2019-11-27T14:10:00.000Z,58.917818,12.011952,1.8785727
2019-11-27T14:11:00.000Z,58.919871,12.014399,1.8781922
2019-11-27T14:12:00.000Z,58.921866,12.016836,1.8779581
2019-11-27T14:13:00.000Z,58.923775,12.019268,1.8775195
2019-11-27T14:14:00.000Z,58.925795,12.021787,1.8771390
2019-11-27T14:15:00.000Z,58.927620,12.024249,1.8768444
2019-11-27T14:16:00.000Z,58.929435,12.026723,1.8765461
2019-11-27T14:17:00.000Z,58.931293,12.029252,1.8761037
2019-11-27T14:18:00.000Z,58.933085,12.031786,1.8758092
2019-11-27T14:19:00.000Z,58.934860,12.034345,1.8755108
2019-11-27T14:20:00.000Z,58.936691,12.036947,1.8750709
2019-11-27T14:21:00.000Z,58.938446,12.039548,1.8747739
2019-11-27T14:22:00.000Z,58.940058,12.042119,1.8744137
2019-11-27T14:23:00.000Z,58.941799,12.044767,1.8741178
2019-11-27T14:24:00.000Z,58.943391,12.047380,1.8737576
2019-11-27T14:25:00.000Z,58.944914,12.049995,1.8735429
2019-11-27T14:26:00.000Z,58.946488,12.052648,1.8731827
2019-11-27T14:27:00.000Z,58.948053,12.055336,1.8728249
2019-11-27T14:28:00.000Z,58.949600,12.058047,1.8724647
2019-11-27T14:29:00.000Z,58.951083,12.060748,1.8722500
