EPOCH__yyyy-mm-ddThh:mm:ss.sssZ,X_(@_x_)_RE,Y_(@_y_)_RE,Z_(@_z_)_RE
2019-11-27T14:00:00.000Z,14.352862,-2.8157681,4.3078603
2019-11-27T14:01:00.000Z,14.356375,-2.8094666,4.3089155
2019-11-27T14:02:00.000Z,14.359835,-2.8031549,4.3099538
2019-11-27T14:03:00.000Z,14.363294,-2.7968442,4.3109929
2019-11-27T14:04:00.000Z,14.366721,-2.7905311,4.3120215
2019-11-27T14:05:00.000Z,14.370128,-2.7842103,4.3130435
2019-11-27T14:06:00.000Z,14.373515,-2.7778821,4.3140611
2019-11-27T14:07:00.000Z,14.376869,-2.7715514,4.3150676
2019-11-27T14:08:00.000Z,14.380222,-2.7652217,4.3160750
2019-11-27T14:09:00.000Z,14.383537,-2.7588746,4.3170710
2019-11-27T14:10:00.000Z,14.386824,-2.7525412,4.3180548
2019-11-27T14:11:00.000Z,14.390105,-2.7461940,4.3190407
2019-11-27T14:12:00.000Z,14.393353,-2.7398434,4.3200140
2019-11-27T14:13:00.000Z,14.396582,-2.7334864,4.3209844
2019-11-27T14:14:00.000Z,14.399789,-2.7271214,4.3219475
2019-11-27T14:15:00.000Z,14.402984,-2.7207620,4.3229068
2019-11-27T14:16:00.000Z,14.406146,-2.7144019,4.3238529
2019-11-27T14:17:00.000Z,14.409281,-2.7080191,4.3247960
2019-11-27T14:18:00.000Z,14.412403,-2.7016420,4.3257331
2019-11-27T14:19:00.000Z,14.415492,-2.6952646,4.3266586
2019-11-27T14:20:00.000Z,14.418581,-2.6888859,4.3275847
2019-11-27T14:21:00.000Z,14.421629,-2.6824928,4.3285006
2019-11-27T14:22:00.000Z,14.424653,-2.6761107,4.3294046
2019-11-27T14:23:00.000Z,14.427669,-2.6697153,4.3303100
2019-11-27T14:24:00.000Z,14.430645,-2.6633036,4.3312024
2019-11-27T14:25:00.000Z,14.433614,-2.6569125,4.3320916
2019-11-27T14:26:00.000Z,14.436558,-2.6504995,4.3329750
2019-11-27T14:27:00.000Z,14.439481,-2.6440790,4.3338532
2019-11-27T14:28:00.000Z,14.442377,-2.6376703,4.3347204
2019-11-27T14:29:00.000Z,14.445254,-2.6312539,4.3355816
2019-11-27T14:30:00.000Z,14.448104,-2.6248160,4.3364392
2019-11-27T14:31:00.000Z,14.450934,-2.6184038,4.3372842
2019-11-27T14:32:00.000Z,14.453751,-2.6119640,4.3381293
2019-11-27T14:33:00.000Z,14.456535,-2.6055220,4.3389648
2019-11-27T14:34:00.000Z,14.459293,-2.5990923,4.3397884
2019-11-27T14:35:00.000Z,14.462043,-2.5926495,4.3406142
