UT__yyyy-mm-ddThh:mm:ss.sssZ,BX_FGS-D_(@_1_)_nT_GSE,BY_FGS-D_(@_2_)_nT_GSE,BZ_FGS-D_(@_3_)_nT_GSE
2019-11-27T13:00:01.034Z,-2.35224,3.81146,0.143096
2019-11-27T13:00:05.346Z,-2.26492,3.72514,-0.122038
2019-11-27T13:00:09.658Z,-2.51500,3.70533,0.0750717
2019-11-27T13:00:13.969Z,-2.36944,3.72651,0.185225
2019-11-27T13:00:18.281Z,-2.52980,3.76088,0.257479
2019-11-27T13:00:22.593Z,-2.37642,3.73659,0.115641
2019-11-27T13:00:26.905Z,-2.26481,3.74083,0.237883
2019-11-27T13:00:31.217Z,-2.42894,3.62008,-0.0404992
2019-11-27T13:00:35.529Z,-2.34814,3.93026,0.0283103
2019-11-27T13:00:39.841Z,-2.42974,3.61785,0.0910477
2019-11-27T13:00:44.152Z,-2.58437,3.83110,0.206685
2019-11-27T13:00:48.464Z,-2.36913,3.61457,0.321899
2019-11-27T13:00:52.776Z,-2.68456,3.75566,0.254281
2019-11-27T13:00:57.088Z,-2.56149,3.51381,0.225533
2019-11-27T13:01:01.400Z,-2.67065,3.76168,0.244676
2019-11-27T13:01:05.712Z,-2.63157,3.52519,0.343858
2019-11-27T13:01:10.024Z,-2.77406,3.68847,0.312815
2019-11-27T13:01:14.335Z,-2.58317,3.50314,0.374498
2019-11-27T13:01:18.647Z,-2.68767,3.69172,0.221506
2019-11-27T13:01:22.959Z,-2.73417,3.40586,0.176865
2019-11-27T13:01:27.271Z,-2.95888,3.59405,0.226832
2019-11-27T13:01:31.583Z,-2.76622,3.36921,0.224455
2019-11-27T13:01:35.895Z,-2.86097,3.65379,0.106439
2019-11-27T13:01:40.207Z,-2.70066,3.34976,0.218920
2019-11-27T13:01:44.518Z,-2.83468,3.60945,0.228660
2019-11-27T13:01:48.830Z,-2.68527,3.33281,0.229662
2019-11-27T13:01:53.142Z,-2.85908,3.48975,0.397159
2019-11-27T13:01:57.454Z,-2.92692,3.15049,0.565848
2019-11-27T13:02:01.766Z,-3.00269,3.44295,0.433093
2019-11-27T13:02:06.078Z,-2.94966,3.15104,0.493474
2019-11-27T13:02:10.390Z,-3.11408,3.42335,0.373204
2019-11-27T13:02:14.701Z,-2.96219,3.20967,0.403853
2019-11-27T13:02:19.013Z,-2.99500,3.51141,0.334984
2019-11-27T13:02:23.325Z,-2.95872,3.17062,0.477816
2019-11-27T13:02:27.637Z,-3.05689,3.40900,0.417464
