,Start,Stop,Pearson,Slope,MAPE,Ratio,RMSE,RMSE_Artemis,RMSE_Omni,RMSE_Avg
0,2017-09-27 05:00:00,2017-09-27 05:59:00,14,14,15,15,14,24,14,14
1,2017-09-27 05:01:00,2017-09-27 06:00:00,14,14,15,15,14,24,14,14
2,2017-09-27 05:02:00,2017-09-27 06:01:00,14,14,24,24,14,24,14,15
3,2017-09-27 05:03:00,2017-09-27 06:02:00,14,14,24,24,14,24,14,14
4,2017-09-27 05:04:00,2017-09-27 06:03:00,14,14,24,24,14,24,14,14
5,2017-09-27 05:05:00,2017-09-27 06:04:00,14,14,24,24,7,24,14,8
6,2017-09-27 05:06:00,2017-09-27 06:05:00,1,14,24,24,8,24,8,9
7,2017-09-27 05:07:00,2017-09-27 06:06:00,1,8,9,9,9,24,9,9
8,2017-09-27 05:08:00,2017-09-27 06:07:00,8,9,9,9,9,24,10,9
9,2017-09-27 05:09:00,2017-09-27 06:08:00,8,9,9,9,10,24,10,9
10,2017-09-27 05:10:00,2017-09-27 06:09:00,8,10,9,9,10,24,10,9
11,2017-09-27 05:11:00,2017-09-27 06:10:00,8,11,9,9,10,24,10,9
12,2017-09-27 05:12:00,2017-09-27 06:11:00,8,12,9,9,10,24,10,9
13,2017-09-27 05:13:00,2017-09-27 06:12:00,8,13,9,9,10,24,10,9
14,2017-09-27 05:14:00,2017-09-27 06:13:00,8,13,9,9,10,2,10,9
15,2017-09-27 05:15:00,2017-09-27 06:14:00,8,14,9,9,10,2,10,9
16,2017-09-27 05:16:00,2017-09-27 06:15:00,8,10,9,9,10,4,10,9
17,2017-09-27 05:17:00,2017-09-27 06:16:00,8,10,9,9,10,5,10,9
18,2017-09-27 05:18:00,2017-09-27 06:17:00,8,9,9,9,10,6,10,9
19,2017-09-27 05:19:00,2017-09-27 06:18:00,8,10,7,7,10,7,10,9
20,2017-09-27 05:20:00,2017-09-27 06:19:00,8,10,8,8,10,8,10,9
21,2017-09-27 05:21:00,2017-09-27 06:20:00,8,10,9,9,11,9,10,9
22,2017-09-27 05:22:00,2017-09-27 06:21:00,8,10,9,9,10,9,10,9
23,2017-09-27 05:23:00,2017-09-27 06:22:00,8,24,10,10,11,9,10,9
24,2017-09-27 05:24:00,2017-09-27 06:23:00,8,25,9,9,11,9,10,9
25,2017-09-27 05:25:00,2017-09-27 06:24:00,8,10,10,10,10,9,10,9
26,2017-09-27 05:26:00,2017-09-27 06:25:00,8,9,10,10,10,10,10,9
27,2017-09-27 05:27:00,2017-09-27 06:26:00,8,10,10,10,11,9,10,9
28,2017-09-27 05:28:00,2017-09-27 06:27:00,9,10,10,10,11,10,10,9
29,2017-09-27 05:29:00,2017-09-27 06:28:00,9,10,10,10,11,10,10,9
