,Start,Stop,Pearson,Slope,MAPE,Ratio,RMSE,RMSE_Artemis,RMSE_Omni,RMSE_Avg
0,2018-10-09 04:30:00,2018-10-09 05:29:00,23,23,2,2,3,2,9,2
1,2018-10-09 04:31:00,2018-10-09 05:30:00,23,23,3,3,4,3,9,3
2,2018-10-09 04:32:00,2018-10-09 05:31:00,24,24,4,4,5,4,9,4
3,2018-10-09 04:33:00,2018-10-09 05:32:00,25,25,5,5,6,5,9,5
4,2018-10-09 04:34:00,2018-10-09 05:33:00,27,27,6,6,7,6,10,6
5,2018-10-09 04:35:00,2018-10-09 05:34:00,26,26,6,6,8,7,10,7
6,2018-10-09 04:36:00,2018-10-09 05:35:00,26,26,8,8,9,8,11,8
7,2018-10-09 04:37:00,2018-10-09 05:36:00,26,26,9,9,10,9,12,9
8,2018-10-09 04:38:00,2018-10-09 05:37:00,26,26,10,10,11,10,12,11
9,2018-10-09 04:39:00,2018-10-09 05:38:00,26,26,11,11,12,11,13,12
10,2018-10-09 04:40:00,2018-10-09 05:39:00,26,26,12,12,13,12,15,13
11,2018-10-09 04:41:00,2018-10-09 05:40:00,25,26,13,13,14,13,16,14
12,2018-10-09 04:42:00,2018-10-09 05:41:00,25,26,14,14,15,14,16,14
13,2018-10-09 04:43:00,2018-10-09 05:42:00,25,26,15,15,16,15,17,15
14,2018-10-09 04:44:00,2018-10-09 05:43:00,25,26,1,1,17,16,18,17
15,2018-10-09 04:45:00,2018-10-09 05:44:00,25,26,1,1,18,18,19,18
16,2018-10-09 04:46:00,2018-10-09 05:45:00,25,26,1,1,19,18,20,19
17,2018-10-09 04:47:00,2018-10-09 05:46:00,25,25,1,1,20,19,22,20
18,2018-10-09 04:48:00,2018-10-09 05:47:00,25,24,1,1,21,20,22,21
19,2018-10-09 04:49:00,2018-10-09 05:48:00,25,25,1,1,22,21,23,22
20,2018-10-09 04:50:00,2018-10-09 05:49:00,26,26,1,1,23,22,24,22
21,2018-10-09 04:51:00,2018-10-09 05:50:00,26,26,1,1,24,23,25,24
22,2018-10-09 04:52:00,2018-10-09 05:51:00,26,26,1,1,25,1,25,25
23,2018-10-09 04:53:00,2018-10-09 05:52:00,26,26,1,1,26,1,26,26
24,2018-10-09 04:54:00,2018-10-09 05:53:00,26,26,1,1,27,1,26,27
25,2018-10-09 04:55:00,2018-10-09 05:54:00,26,26,1,1,28,1,27,1
26,2018-10-09 04:56:00,2018-10-09 05:55:00,27,26,1,1,29,1,27,1
27,2018-10-09 04:57:00,2018-10-09 05:56:00,27,27,1,1,30,1,28,1
28,2018-10-09 04:58:00,2018-10-09 05:57:00,27,27,1,1,1,1,29,1
29,2018-10-09 04:59:00,2018-10-09 05:58:00,28,27,1,1,1,1,29,1
30,2018-10-09 05:00:00,2018-10-09 05:59:00,28,27,1,1,1,1,30,1
31,2018-10-09 05:01:00,2018-10-09 06:00:00,28,27,1,1,1,1,1,1
32,2018-10-09 05:02:00,2018-10-09 06:01:00,29,28,1,1,1,1,1,1
33,2018-10-09 05:03:00,2018-10-09 06:02:00,29,28,1,1,1,1,1,1
34,2018-10-09 05:04:00,2018-10-09 06:03:00,29,29,1,1,1,1,1,1
35,2018-10-09 05:05:00,2018-10-09 06:04:00,29,29,1,1,1,1,1,1
36,2018-10-09 05:06:00,2018-10-09 06:05:00,29,29,1,1,1,1,1,1
37,2018-10-09 05:07:00,2018-10-09 06:06:00,29,29,1,1,1,1,1,1
38,2018-10-09 05:08:00,2018-10-09 06:07:00,29,29,1,1,1,1,3,1
39,2018-10-09 05:09:00,2018-10-09 06:08:00,29,29,2,2,2,2,5,2
40,2018-10-09 05:10:00,2018-10-09 06:09:00,29,29,2,2,3,2,7,2
41,2018-10-09 05:11:00,2018-10-09 06:10:00,30,30,3,3,4,3,8,3
42,2018-10-09 05:12:00,2018-10-09 06:11:00,30,30,4,4,5,4,9,4
43,2018-10-09 05:13:00,2018-10-09 06:12:00,30,30,4,4,6,5,9,5
44,2018-10-09 05:14:00,2018-10-09 06:13:00,30,30,5,5,7,5,10,6
45,2018-10-09 05:15:00,2018-10-09 06:14:00,30,30,6,6,9,6,10,7
46,2018-10-09 05:16:00,2018-10-09 06:15:00,30,30,6,6,9,6,11,7
47,2018-10-09 05:17:00,2018-10-09 06:16:00,30,30,6,6,10,7,12,8
48,2018-10-09 05:18:00,2018-10-09 06:17:00,30,30,6,6,11,7,12,10
49,2018-10-09 05:19:00,2018-10-09 06:18:00,30,30,6,6,12,7,12,11
50,2018-10-09 05:20:00,2018-10-09 06:19:00,30,14,6,6,13,7,13,13
