,Start,Stop,Pearson,Slope,MAPE,Ratio,RMSE,RMSE_Artemis,RMSE_Omni,RMSE_Avg
0,2016-06-05 05:30:00,2016-06-05 06:29:00,16,16,16,16,16,18,15,18
1,2016-06-05 05:31:00,2016-06-05 06:30:00,16,16,16,16,16,18,16,18
2,2016-06-05 05:32:00,2016-06-05 06:31:00,16,16,16,16,16,18,16,18
3,2016-06-05 05:33:00,2016-06-05 06:32:00,16,16,16,16,16,18,16,15
4,2016-06-05 05:34:00,2016-06-05 06:33:00,16,16,16,16,16,18,16,15
5,2016-06-05 05:35:00,2016-06-05 06:34:00,16,16,16,16,16,18,16,15
6,2016-06-05 05:36:00,2016-06-05 06:35:00,16,16,16,16,16,18,16,15
7,2016-06-05 05:37:00,2016-06-05 06:36:00,16,16,16,16,16,29,16,15
8,2016-06-05 05:38:00,2016-06-05 06:37:00,16,16,16,16,16,29,16,15
9,2016-06-05 05:39:00,2016-06-05 06:38:00,16,16,16,16,16,29,16,15
10,2016-06-05 05:40:00,2016-06-05 06:39:00,16,16,16,16,16,29,16,15
11,2016-06-05 05:41:00,2016-06-05 06:40:00,16,16,16,16,16,29,16,2
12,2016-06-05 05:42:00,2016-06-05 06:41:00,16,16,16,16,16,29,16,2
13,2016-06-05 05:43:00,2016-06-05 06:42:00,16,16,16,16,16,29,16,2
14,2016-06-05 05:44:00,2016-06-05 06:43:00,16,16,16,16,16,29,16,2
15,2016-06-05 05:45:00,2016-06-05 06:44:00,16,16,16,16,16,29,16,8
16,2016-06-05 05:46:00,2016-06-05 06:45:00,16,16,16,16,16,29,16,8
17,2016-06-05 05:47:00,2016-06-05 06:46:00,16,16,16,16,16,29,16,8
18,2016-06-05 05:48:00,2016-06-05 06:47:00,16,16,16,16,16,29,16,12
19,2016-06-05 05:49:00,2016-06-05 06:48:00,16,16,16,16,16,29,16,12
20,2016-06-05 05:50:00,2016-06-05 06:49:00,16,16,16,16,16,29,16,12
21,2016-06-05 05:51:00,2016-06-05 06:50:00,16,16,16,16,16,29,16,12
22,2016-06-05 05:52:00,2016-06-05 06:51:00,16,16,16,16,16,29,16,12
23,2016-06-05 05:53:00,2016-06-05 06:52:00,16,16,16,16,16,29,16,12
24,2016-06-05 05:54:00,2016-06-05 06:53:00,16,16,16,16,16,29,16,12
25,2016-06-05 05:55:00,2016-06-05 06:54:00,16,16,16,16,16,29,16,12
26,2016-06-05 05:56:00,2016-06-05 06:55:00,16,16,16,16,16,29,16,12
27,2016-06-05 05:57:00,2016-06-05 06:56:00,16,16,16,16,16,29,16,12
28,2016-06-05 05:58:00,2016-06-05 06:57:00,16,16,6,6,16,29,16,12
29,2016-06-05 05:59:00,2016-06-05 06:58:00,9,9,6,6,16,6,16,12
30,2016-06-05 06:00:00,2016-06-05 06:59:00,9,9,6,6,9,6,16,12
31,2016-06-05 06:01:00,2016-06-05 07:00:00,9,9,6,6,9,6,16,12
32,2016-06-05 06:02:00,2016-06-05 07:01:00,9,9,6,6,9,6,17,12
33,2016-06-05 06:03:00,2016-06-05 07:02:00,9,9,6,6,9,6,17,12
34,2016-06-05 06:04:00,2016-06-05 07:03:00,9,9,6,6,9,6,17,12
35,2016-06-05 06:05:00,2016-06-05 07:04:00,9,9,3,3,9,6,17,12
36,2016-06-05 06:06:00,2016-06-05 07:05:00,9,9,5,5,9,5,17,12
37,2016-06-05 06:07:00,2016-06-05 07:06:00,9,9,5,5,9,5,17,12
38,2016-06-05 06:08:00,2016-06-05 07:07:00,9,9,5,5,9,5,17,12
39,2016-06-05 06:09:00,2016-06-05 07:08:00,9,9,7,7,9,5,17,12
40,2016-06-05 06:10:00,2016-06-05 07:09:00,9,9,7,7,9,5,17,12
41,2016-06-05 06:11:00,2016-06-05 07:10:00,9,9,7,7,9,5,17,12
42,2016-06-05 06:12:00,2016-06-05 07:11:00,9,9,7,7,9,5,17,12
43,2016-06-05 06:13:00,2016-06-05 07:12:00,9,9,7,7,9,5,17,12
44,2016-06-05 06:14:00,2016-06-05 07:13:00,9,9,7,7,9,5,17,12
45,2016-06-05 06:15:00,2016-06-05 07:14:00,9,9,5,5,9,5,17,12
46,2016-06-05 06:16:00,2016-06-05 07:15:00,9,9,5,5,9,5,17,12
47,2016-06-05 06:17:00,2016-06-05 07:16:00,9,9,5,5,9,5,17,12
48,2016-06-05 06:18:00,2016-06-05 07:17:00,9,9,8,8,9,5,17,2
49,2016-06-05 06:19:00,2016-06-05 07:18:00,9,9,8,8,9,17,17,2
50,2016-06-05 06:20:00,2016-06-05 07:19:00,9,9,8,8,11,17,17,2
51,2016-06-05 06:21:00,2016-06-05 07:20:00,9,9,8,8,11,17,17,2
52,2016-06-05 06:22:00,2016-06-05 07:21:00,9,9,17,17,11,17,17,2
53,2016-06-05 06:23:00,2016-06-05 07:22:00,11,9,13,13,11,13,17,2
54,2016-06-05 06:24:00,2016-06-05 07:23:00,11,11,13,13,11,13,17,2
55,2016-06-05 06:25:00,2016-06-05 07:24:00,11,11,13,13,11,13,17,12
56,2016-06-05 06:26:00,2016-06-05 07:25:00,11,11,13,13,11,13,17,12
57,2016-06-05 06:27:00,2016-06-05 07:26:00,11,13,17,17,11,17,17,12
58,2016-06-05 06:28:00,2016-06-05 07:27:00,13,13,17,17,11,17,17,12
59,2016-06-05 06:29:00,2016-06-05 07:28:00,13,14,17,17,13,17,17,17
60,2016-06-05 06:30:00,2016-06-05 07:29:00,13,14,17,17,13,18,13,17
61,2016-06-05 06:31:00,2016-06-05 07:30:00,13,14,18,18,14,18,13,17
62,2016-06-05 06:32:00,2016-06-05 07:31:00,13,14,19,19,14,20,13,17
63,2016-06-05 06:33:00,2016-06-05 07:32:00,14,14,22,22,15,22,13,17
64,2016-06-05 06:34:00,2016-06-05 07:33:00,13,14,22,22,15,22,13,21
65,2016-06-05 06:35:00,2016-06-05 07:34:00,13,13,22,22,16,22,13,22
66,2016-06-05 06:36:00,2016-06-05 07:35:00,27,13,23,23,22,24,13,22
67,2016-06-05 06:37:00,2016-06-05 07:36:00,20,1,24,24,23,24,13,22
68,2016-06-05 06:38:00,2016-06-05 07:37:00,27,1,25,25,23,25,13,22
69,2016-06-05 06:39:00,2016-06-05 07:38:00,25,1,26,26,23,26,13,22
70,2016-06-05 06:40:00,2016-06-05 07:39:00,26,1,28,28,23,30,13,28
71,2016-06-05 06:41:00,2016-06-05 07:40:00,27,1,28,28,23,30,13,28
72,2016-06-05 06:42:00,2016-06-05 07:41:00,28,13,30,30,24,30,13,28
73,2016-06-05 06:43:00,2016-06-05 07:42:00,28,13,30,30,25,30,13,28
74,2016-06-05 06:44:00,2016-06-05 07:43:00,28,13,6,6,30,6,13,28
75,2016-06-05 06:45:00,2016-06-05 07:44:00,29,13,6,6,30,6,13,25
76,2016-06-05 06:46:00,2016-06-05 07:45:00,29,2,6,6,30,6,13,28
77,2016-06-05 06:47:00,2016-06-05 07:46:00,29,2,6,6,30,6,13,27
78,2016-06-05 06:48:00,2016-06-05 07:47:00,29,2,6,6,30,6,18,27
79,2016-06-05 06:49:00,2016-06-05 07:48:00,29,2,6,6,30,6,18,27
80,2016-06-05 06:50:00,2016-06-05 07:49:00,28,2,6,6,30,6,18,28
81,2016-06-05 06:51:00,2016-06-05 07:50:00,2,2,6,6,30,6,20,27
82,2016-06-05 06:52:00,2016-06-05 07:51:00,2,2,6,6,30,6,20,27
83,2016-06-05 06:53:00,2016-06-05 07:52:00,1,1,6,6,30,6,4,27
84,2016-06-05 06:54:00,2016-06-05 07:53:00,1,1,6,6,30,6,4,27
85,2016-06-05 06:55:00,2016-06-05 07:54:00,1,1,6,6,30,6,3,28
86,2016-06-05 06:56:00,2016-06-05 07:55:00,1,1,6,6,30,6,3,28
87,2016-06-05 06:57:00,2016-06-05 07:56:00,1,1,6,6,30,6,3,28
88,2016-06-05 06:58:00,2016-06-05 07:57:00,1,1,6,6,30,6,3,28
89,2016-06-05 06:59:00,2016-06-05 07:58:00,1,1,6,6,30,6,3,28
90,2016-06-05 07:00:00,2016-06-05 07:59:00,1,1,6,6,30,6,3,27
