,Start,Stop,Pearson,Slope,Intercept,MAPE,Ratio,RMSE,RMSE_Artemis,RMSE_Omni,RMSE_Avg,hourly-velocity
0,2013-01-17 11:00:00,2013-01-17 11:59:00,0.47401695167821595,0.10342869192826185,17852.788471410102,0.8368051923001499,0.8509883311526949,342001.66058456793,0.8443780355085813,6.150274024217639,1.473835605713052,-400.7847454237288
1,2013-01-17 11:01:00,2013-01-17 12:00:00,0.4842008522534648,0.1046169831803726,17144.270905127043,0.8372279117071003,0.8514182152953563,341024.3225271656,0.8448003496091413,6.165687483097724,1.475088145441444,-400.25593186440676
2,2013-01-17 11:02:00,2013-01-17 12:01:00,0.4897447943754005,0.10421884216915621,17141.852086959327,0.8374082379175609,0.8516015978822653,339916.15536431066,0.844978902980302,6.171305002085801,1.4756076501680258,-399.70338949152546
3,2013-01-17 11:03:00,2013-01-17 12:02:00,0.4924970493628095,0.10325182231389739,17393.72177294609,0.8374563258492179,0.8516505008636115,338464.4504146153,0.8450266437821614,6.17286861690876,1.475747365198259,-399.1457623728814
4,2013-01-17 11:04:00,2013-01-17 12:03:00,0.49325057794867516,0.10232189077544246,17621.89435704435,0.8375106071403909,0.8517057021766687,336787.3076575845,0.8450808270470922,6.1748049693708555,1.4759078378414525,-398.58983016949156
5,2013-01-17 11:05:00,2013-01-17 12:04:00,0.4904089942418645,0.10108052224853534,17984.162539182842,0.8375050925716659,0.8517000941406773,334853.1131759544,0.845075307343463,6.174598672051594,1.4758913912497031,-398.00847423728817
6,2013-01-17 11:06:00,2013-01-17 12:05:00,0.4892291224088025,0.10069661635387805,16070.972790206797,0.8376160539112352,0.8518129361809171,333274.4871127849,0.8451859544059329,6.178495072131125,1.4762184058000996,-397.42542338983054
7,2013-01-17 11:07:00,2013-01-17 12:06:00,0.486284239801647,0.09923345786320305,16502.9591033626,0.8376334153369178,0.8518305918680521,331982.5027610122,0.8452030594123403,6.178994864969387,1.4762676638957823,-396.8525420338983
8,2013-01-17 11:08:00,2013-01-17 12:07:00,0.4843013902285746,0.09731687086968964,17092.446201588064,0.8377661813602079,0.8519656081629233,330818.44947681105,0.8453333236771059,6.182583310632589,1.4766395546355113,-396.41016949152544
9,2013-01-17 11:09:00,2013-01-17 12:08:00,0.48502461132917285,0.09522655772813503,17707.879503602046,0.8380685103765785,0.8522730613999103,329793.9086397643,0.8456291891809342,6.190495977503687,1.4774800505896493,-396.15762711864403
10,2013-01-17 11:10:00,2013-01-17 12:09:00,0.475535369652192,0.09366646771925152,18078.94086891546,0.838171011095724,0.8523772994193803,328068.9661842393,0.8457307122518267,6.193736587123791,1.47777602536534,-395.93389830508477
11,2013-01-17 11:11:00,2013-01-17 12:10:00,0.470291265078204,0.09246896523765151,18458.52425269215,0.837725782609758,0.8519245246878896,325325.39984956133,0.8452809897681217,6.173597484828822,1.4764069330114962,-395.7813559322034
12,2013-01-17 11:12:00,2013-01-17 12:11:00,0.46199765954140204,0.09040114656998277,19224.95248798064,0.8372624756873686,0.8514533651057986,323044.3405022397,0.8448169338108356,6.155720836495998,1.4750214431053206,-395.63898305084746
13,2013-01-17 11:13:00,2013-01-17 12:12:00,0.45552512531015454,0.08841285411811858,19946.63296241795,0.8369818165633451,0.8511679490474696,321259.3670432537,0.8445364953154014,6.145508852733254,1.474189371368719,-395.41186440677967
14,2013-01-17 11:14:00,2013-01-17 12:13:00,0.4450546604858829,0.08549988657129635,23086.44802648147,0.8365375186999852,0.8507161207118494,319495.9303217592,0.844095655131771,6.1311011516693075,1.4729017083569647,-395.2067796610169
15,2013-01-17 11:15:00,2013-01-17 12:14:00,0.4341782050458201,0.08315220974955571,23973.28284971099,0.8361024276738795,0.8502736552615725,317810.6754433082,0.8436642979239829,6.117274387450703,1.4716449259518138,-394.9915254237288
16,2013-01-17 11:16:00,2013-01-17 12:15:00,0.4200165075879245,0.07974243750619853,25173.905789791188,0.8358340476260985,0.8500007263994221,316281.73527008295,0.8434001046651072,6.109768444607592,1.4708874828472958,-394.7152542372881
17,2013-01-17 11:17:00,2013-01-17 12:16:00,0.39203186974597626,0.07293298438116529,27519.754702538317,0.835661649816821,0.8498254065933774,314500.96510287304,0.8432321232999872,6.105668117193446,1.4704163902931162,-394.41864406779655
18,2013-01-17 11:18:00,2013-01-17 12:17:00,0.36968406686430916,0.06418822923203645,29169.533054670042,0.8354083192754705,0.8495677823140378,312343.4154358542,0.8429848446979504,6.099485551228997,1.4697205354342764,-394.11525423728807
19,2013-01-17 11:19:00,2013-01-17 12:18:00,0.3631673629012023,0.06079315325317238,30240.174761117858,0.8352717655136994,0.8494289140817283,310152.2077433705,0.842849096818184,6.095070021336245,1.4693235568428737,-393.8152542372881
20,2013-01-17 11:20:00,2013-01-17 12:19:00,0.35857087554485617,0.060076817976171974,30658.627375830863,0.8345310074336352,0.8486756007799681,307507.9482545787,0.8420882739742932,6.049247293975641,1.466929916267121,-393.57118644067793
21,2013-01-17 11:21:00,2013-01-17 12:20:00,0.32285804866125345,0.05272200945074727,33209.29753143428,0.8344603290294009,0.8486037244366789,305747.255492175,0.8420174627399747,6.046667459034351,1.4667195995357267,-393.1983050847457
22,2013-01-17 11:22:00,2013-01-17 12:21:00,0.26861371349085955,0.04279339625056909,36870.663663653395,0.8346257203167521,0.8487719189661886,304265.774201273,0.8421814183079944,6.0517389877871,1.4671955649885353,-392.79491525423725
