,Start,Stop,Pearson,Slope,MAPE,Ratio,RMSE,RMSE_Artemis,RMSE_Omni,RMSE_Avg
0,2013-01-17 11:00:00,2013-01-17 11:59:00,1,1,1,1,1,1,1,1
1,2013-01-17 11:01:00,2013-01-17 12:00:00,1,1,1,1,1,1,1,1
2,2013-01-17 11:02:00,2013-01-17 12:01:00,1,1,1,1,1,1,1,1
3,2013-01-17 11:03:00,2013-01-17 12:02:00,1,1,1,1,1,1,1,1
4,2013-01-17 11:04:00,2013-01-17 12:03:00,1,1,1,1,1,1,1,1
5,2013-01-17 11:05:00,2013-01-17 12:04:00,1,1,1,1,1,1,1,1
6,2013-01-17 11:06:00,2013-01-17 12:05:00,1,12,1,1,1,1,1,1
7,2013-01-17 11:07:00,2013-01-17 12:06:00,1,12,1,1,1,1,1,1
8,2013-01-17 11:08:00,2013-01-17 12:07:00,1,12,1,1,1,1,1,1
9,2013-01-17 11:09:00,2013-01-17 12:08:00,1,12,1,1,1,1,1,1
10,2013-01-17 11:10:00,2013-01-17 12:09:00,1,12,1,1,1,1,1,1
11,2013-01-17 11:11:00,2013-01-17 12:10:00,1,12,1,1,1,1,1,1
12,2013-01-17 11:12:00,2013-01-17 12:11:00,1,12,1,1,1,1,1,1
13,2013-01-17 11:13:00,2013-01-17 12:12:00,1,12,1,1,1,1,1,1
14,2013-01-17 11:14:00,2013-01-17 12:13:00,1,1,1,1,1,1,1,1
15,2013-01-17 11:15:00,2013-01-17 12:14:00,1,1,1,1,1,1,1,1
16,2013-01-17 11:16:00,2013-01-17 12:15:00,1,1,1,1,1,1,1,1
17,2013-01-17 11:17:00,2013-01-17 12:16:00,1,1,1,1,1,1,1,1
18,2013-01-17 11:18:00,2013-01-17 12:17:00,11,11,1,1,1,1,1,1
19,2013-01-17 11:19:00,2013-01-17 12:18:00,11,11,1,1,1,1,1,1
20,2013-01-17 11:20:00,2013-01-17 12:19:00,11,11,1,1,1,1,1,1
21,2013-01-17 11:21:00,2013-01-17 12:20:00,12,12,1,1,1,1,1,1
22,2013-01-17 11:22:00,2013-01-17 12:21:00,11,11,1,1,1,1,1,1
23,2013-01-17 11:23:00,2013-01-17 12:22:00,11,11,1,1,1,1,1,1
24,2013-01-17 11:24:00,2013-01-17 12:23:00,11,11,1,1,1,1,1,1
25,2013-01-17 11:25:00,2013-01-17 12:24:00,10,10,1,1,1,1,1,1
26,2013-01-17 11:26:00,2013-01-17 12:25:00,11,1,4,4,1,3,1,2
27,2013-01-17 11:27:00,2013-01-17 12:26:00,1,1,4,4,1,4,1,3
28,2013-01-17 11:28:00,2013-01-17 12:27:00,1,1,4,4,2,4,1,4
29,2013-01-17 11:29:00,2013-01-17 12:28:00,1,1,5,5,3,5,1,5
30,2013-01-17 11:30:00,2013-01-17 12:29:00,1,1,5,5,4,5,1,5
31,2013-01-17 11:31:00,2013-01-17 12:30:00,1,1,6,6,1,6,1,6
32,2013-01-17 11:32:00,2013-01-17 12:31:00,1,1,7,7,1,7,1,7
33,2013-01-17 11:33:00,2013-01-17 12:32:00,21,1,8,8,1,8,1,1
34,2013-01-17 11:34:00,2013-01-17 12:33:00,1,1,1,1,1,1,1,1
35,2013-01-17 11:35:00,2013-01-17 12:34:00,1,1,1,1,1,1,1,1
36,2013-01-17 11:36:00,2013-01-17 12:35:00,1,1,1,1,1,1,1,1
37,2013-01-17 11:37:00,2013-01-17 12:36:00,1,1,1,1,1,1,1,1
38,2013-01-17 11:38:00,2013-01-17 12:37:00,1,1,1,1,1,1,1,1
39,2013-01-17 11:39:00,2013-01-17 12:38:00,1,1,1,1,1,1,1,1
40,2013-01-17 11:40:00,2013-01-17 12:39:00,1,1,1,1,1,1,1,1
41,2013-01-17 11:41:00,2013-01-17 12:40:00,1,1,2,2,1,2,1,2
42,2013-01-17 11:42:00,2013-01-17 12:41:00,2,2,3,3,2,3,2,3
43,2013-01-17 11:43:00,2013-01-17 12:42:00,3,3,4,4,3,4,3,4
44,2013-01-17 11:44:00,2013-01-17 12:43:00,3,3,5,5,4,5,4,5
45,2013-01-17 11:45:00,2013-01-17 12:44:00,3,3,6,6,5,6,5,6
46,2013-01-17 11:46:00,2013-01-17 12:45:00,3,3,7,7,6,7,6,7
47,2013-01-17 11:47:00,2013-01-17 12:46:00,3,3,8,8,7,8,7,8
48,2013-01-17 11:48:00,2013-01-17 12:47:00,1,4,9,9,8,9,8,9
49,2013-01-17 11:49:00,2013-01-17 12:48:00,3,4,10,10,9,10,9,10
50,2013-01-17 11:50:00,2013-01-17 12:49:00,2,3,11,11,10,11,10,11
51,2013-01-17 11:51:00,2013-01-17 12:50:00,3,3,12,12,11,12,11,12
52,2013-01-17 11:52:00,2013-01-17 12:51:00,3,3,13,13,12,13,12,13
53,2013-01-17 11:53:00,2013-01-17 12:52:00,3,3,14,14,13,14,13,14
54,2013-01-17 11:54:00,2013-01-17 12:53:00,3,3,15,15,14,15,14,15
55,2013-01-17 11:55:00,2013-01-17 12:54:00,4,3,16,16,15,16,15,16
56,2013-01-17 11:56:00,2013-01-17 12:55:00,4,4,17,17,16,17,16,17
57,2013-01-17 11:57:00,2013-01-17 12:56:00,5,5,18,18,17,18,17,18
58,2013-01-17 11:58:00,2013-01-17 12:57:00,5,4,19,19,18,19,18,19
59,2013-01-17 11:59:00,2013-01-17 12:58:00,10,4,20,20,19,20,19,20
60,2013-01-17 12:00:00,2013-01-17 12:59:00,11,3,21,21,20,21,20,21
61,2013-01-17 12:01:00,2013-01-17 13:00:00,11,3,22,22,21,22,21,22
62,2013-01-17 12:02:00,2013-01-17 13:01:00,11,3,23,23,22,23,22,23
63,2013-01-17 12:03:00,2013-01-17 13:02:00,11,3,24,24,23,24,23,24
64,2013-01-17 12:04:00,2013-01-17 13:03:00,12,3,25,25,24,25,24,25
65,2013-01-17 12:05:00,2013-01-17 13:04:00,12,4,26,26,25,26,25,26
66,2013-01-17 12:06:00,2013-01-17 13:05:00,12,4,27,27,26,27,26,27
67,2013-01-17 12:07:00,2013-01-17 13:06:00,13,4,28,28,27,28,27,28
68,2013-01-17 12:08:00,2013-01-17 13:07:00,14,4,29,29,28,29,28,29
69,2013-01-17 12:09:00,2013-01-17 13:08:00,14,4,30,30,29,30,29,30
70,2013-01-17 12:10:00,2013-01-17 13:09:00,14,4,30,30,30,30,30,30
71,2013-01-17 12:11:00,2013-01-17 13:10:00,14,4,30,30,30,30,30,30
72,2013-01-17 12:12:00,2013-01-17 13:11:00,14,4,30,30,30,30,30,30
73,2013-01-17 12:13:00,2013-01-17 13:12:00,14,4,30,30,30,30,30,30
74,2013-01-17 12:14:00,2013-01-17 13:13:00,14,4,30,30,30,30,30,30
75,2013-01-17 12:15:00,2013-01-17 13:14:00,14,4,30,30,30,30,30,30
76,2013-01-17 12:16:00,2013-01-17 13:15:00,14,4,30,30,30,30,30,30
77,2013-01-17 12:17:00,2013-01-17 13:16:00,14,4,30,30,30,30,30,30
78,2013-01-17 12:18:00,2013-01-17 13:17:00,14,4,30,30,30,30,30,30
79,2013-01-17 12:19:00,2013-01-17 13:18:00,14,4,30,30,30,30,30,30
80,2013-01-17 12:20:00,2013-01-17 13:19:00,14,11,30,30,30,30,30,30
81,2013-01-17 12:21:00,2013-01-17 13:20:00,11,11,30,30,30,30,27,30
82,2013-01-17 12:22:00,2013-01-17 13:21:00,11,11,30,30,29,30,29,30
83,2013-01-17 12:23:00,2013-01-17 13:22:00,12,11,30,30,30,30,29,30
84,2013-01-17 12:24:00,2013-01-17 13:23:00,13,11,30,30,30,30,29,30
85,2013-01-17 12:25:00,2013-01-17 13:24:00,13,11,30,30,30,30,30,30
86,2013-01-17 12:26:00,2013-01-17 13:25:00,14,11,30,30,30,30,30,30
87,2013-01-17 12:27:00,2013-01-17 13:26:00,14,12,30,30,30,30,30,30
88,2013-01-17 12:28:00,2013-01-17 13:27:00,13,13,30,30,30,30,30,30
89,2013-01-17 12:29:00,2013-01-17 13:28:00,14,14,30,30,30,30,17,30
90,2013-01-17 12:30:00,2013-01-17 13:29:00,15,15,30,30,30,30,19,30
91,2013-01-17 12:31:00,2013-01-17 13:30:00,16,16,30,30,30,30,19,30
92,2013-01-17 12:32:00,2013-01-17 13:31:00,17,17,30,30,30,30,20,30
93,2013-01-17 12:33:00,2013-01-17 13:32:00,18,18,30,30,30,30,20,30
94,2013-01-17 12:34:00,2013-01-17 13:33:00,19,19,30,30,30,30,20,30
95,2013-01-17 12:35:00,2013-01-17 13:34:00,20,20,30,30,30,30,20,30
96,2013-01-17 12:36:00,2013-01-17 13:35:00,21,21,30,30,30,30,21,30
97,2013-01-17 12:37:00,2013-01-17 13:36:00,22,22,30,30,30,30,22,30
98,2013-01-17 12:38:00,2013-01-17 13:37:00,23,23,30,30,30,30,23,30
99,2013-01-17 12:39:00,2013-01-17 13:38:00,24,24,30,30,30,30,27,30
100,2013-01-17 12:40:00,2013-01-17 13:39:00,25,25,30,30,30,30,27,30
101,2013-01-17 12:41:00,2013-01-17 13:40:00,26,26,30,30,30,30,27,30
102,2013-01-17 12:42:00,2013-01-17 13:41:00,27,27,30,30,30,30,27,30
103,2013-01-17 12:43:00,2013-01-17 13:42:00,28,28,5,5,30,5,29,30
104,2013-01-17 12:44:00,2013-01-17 13:43:00,29,29,5,5,30,5,29,1
105,2013-01-17 12:45:00,2013-01-17 13:44:00,30,30,1,1,30,1,30,1
106,2013-01-17 12:46:00,2013-01-17 13:45:00,30,30,1,1,1,1,30,1
107,2013-01-17 12:47:00,2013-01-17 13:46:00,30,30,1,1,1,1,30,1
108,2013-01-17 12:48:00,2013-01-17 13:47:00,27,27,2,2,1,2,27,2
109,2013-01-17 12:49:00,2013-01-17 13:48:00,29,29,2,2,1,2,27,2
110,2013-01-17 12:50:00,2013-01-17 13:49:00,30,30,3,3,3,3,30,3
111,2013-01-17 12:51:00,2013-01-17 13:50:00,30,30,5,5,4,5,18,5
112,2013-01-17 12:52:00,2013-01-17 13:51:00,30,30,6,6,4,5,18,5
113,2013-01-17 12:53:00,2013-01-17 13:52:00,30,30,6,6,6,6,18,6
114,2013-01-17 12:54:00,2013-01-17 13:53:00,30,30,6,6,7,6,18,6
115,2013-01-17 12:55:00,2013-01-17 13:54:00,30,30,6,6,8,6,19,7
116,2013-01-17 12:56:00,2013-01-17 13:55:00,30,30,7,7,9,7,19,8
117,2013-01-17 12:57:00,2013-01-17 13:56:00,30,30,7,7,10,8,19,8
118,2013-01-17 12:58:00,2013-01-17 13:57:00,30,30,8,8,11,8,19,9
119,2013-01-17 12:59:00,2013-01-17 13:58:00,30,30,9,9,12,9,19,11
120,2013-01-17 13:00:00,2013-01-17 13:59:00,30,30,10,10,13,10,19,12
121,2013-01-17 13:01:00,2013-01-17 14:00:00,30,30,11,11,14,11,18,12
122,2013-01-17 13:02:00,2013-01-17 14:01:00,30,30,12,12,15,12,18,12
123,2013-01-17 13:03:00,2013-01-17 14:02:00,30,30,13,13,17,13,18,15
124,2013-01-17 13:04:00,2013-01-17 14:03:00,30,30,15,15,17,15,19,16
125,2013-01-17 13:05:00,2013-01-17 14:04:00,30,30,15,15,18,16,19,16
126,2013-01-17 13:06:00,2013-01-17 14:05:00,30,30,16,16,19,16,19,16
127,2013-01-17 13:07:00,2013-01-17 14:06:00,30,30,17,17,20,17,22,17
128,2013-01-17 13:08:00,2013-01-17 14:07:00,30,30,21,21,21,21,22,21
129,2013-01-17 13:09:00,2013-01-17 14:08:00,30,30,21,21,22,21,23,21
130,2013-01-17 13:10:00,2013-01-17 14:09:00,30,30,21,21,23,21,23,22
131,2013-01-17 13:11:00,2013-01-17 14:10:00,30,30,22,22,24,22,23,24
132,2013-01-17 13:12:00,2013-01-17 14:11:00,30,30,24,24,25,24,30,25
133,2013-01-17 13:13:00,2013-01-17 14:12:00,30,1,25,25,26,25,30,25
134,2013-01-17 13:14:00,2013-01-17 14:13:00,1,1,25,25,27,25,30,26
135,2013-01-17 13:15:00,2013-01-17 14:14:00,1,1,25,25,28,25,30,27
136,2013-01-17 13:16:00,2013-01-17 14:15:00,2,2,27,27,29,28,30,28
137,2013-01-17 13:17:00,2013-01-17 14:16:00,3,3,28,28,30,28,30,28
138,2013-01-17 13:18:00,2013-01-17 14:17:00,3,3,28,28,30,28,30,29
139,2013-01-17 13:19:00,2013-01-17 14:18:00,4,4,29,29,30,29,30,30
140,2013-01-17 13:20:00,2013-01-17 14:19:00,6,6,30,30,30,30,30,30
141,2013-01-17 13:21:00,2013-01-17 14:20:00,7,7,30,30,30,30,30,30
142,2013-01-17 13:22:00,2013-01-17 14:21:00,8,8,30,30,30,30,30,30
143,2013-01-17 13:23:00,2013-01-17 14:22:00,9,9,30,30,30,30,30,30
144,2013-01-17 13:24:00,2013-01-17 14:23:00,10,10,30,30,30,30,30,30
145,2013-01-17 13:25:00,2013-01-17 14:24:00,18,18,30,30,30,30,30,30
146,2013-01-17 13:26:00,2013-01-17 14:25:00,18,18,30,30,30,30,30,30
147,2013-01-17 13:27:00,2013-01-17 14:26:00,18,18,30,30,30,30,30,30
148,2013-01-17 13:28:00,2013-01-17 14:27:00,18,18,30,30,30,30,30,30
149,2013-01-17 13:29:00,2013-01-17 14:28:00,18,18,30,30,30,30,30,30
150,2013-01-17 13:30:00,2013-01-17 14:29:00,18,18,30,30,30,30,30,30
151,2013-01-17 13:31:00,2013-01-17 14:30:00,18,18,30,30,30,30,30,30
152,2013-01-17 13:32:00,2013-01-17 14:31:00,18,18,30,30,30,30,30,30
153,2013-01-17 13:33:00,2013-01-17 14:32:00,19,17,30,30,30,30,30,30
154,2013-01-17 13:34:00,2013-01-17 14:33:00,18,18,30,30,30,30,30,30
155,2013-01-17 13:35:00,2013-01-17 14:34:00,19,17,30,30,30,30,30,30
156,2013-01-17 13:36:00,2013-01-17 14:35:00,18,18,30,30,30,30,30,30
157,2013-01-17 13:37:00,2013-01-17 14:36:00,18,18,30,30,30,30,30,30
158,2013-01-17 13:38:00,2013-01-17 14:37:00,18,18,30,30,30,30,30,30
159,2013-01-17 13:39:00,2013-01-17 14:38:00,19,19,30,30,30,30,22,30
160,2013-01-17 13:40:00,2013-01-17 14:39:00,19,19,1,1,23,1,23,1
161,2013-01-17 13:41:00,2013-01-17 14:40:00,19,18,1,1,1,1,24,1
162,2013-01-17 13:42:00,2013-01-17 14:41:00,19,19,1,1,1,1,18,1
163,2013-01-17 13:43:00,2013-01-17 14:42:00,19,19,1,1,1,1,19,1
164,2013-01-17 13:44:00,2013-01-17 14:43:00,20,20,1,1,1,1,20,1
165,2013-01-17 13:45:00,2013-01-17 14:44:00,21,21,1,1,1,1,1,1
166,2013-01-17 13:46:00,2013-01-17 14:45:00,21,20,1,1,1,1,1,1
167,2013-01-17 13:47:00,2013-01-17 14:46:00,22,20,1,1,1,1,1,1
168,2013-01-17 13:48:00,2013-01-17 14:47:00,23,21,1,1,1,1,1,1
169,2013-01-17 13:49:00,2013-01-17 14:48:00,24,22,1,1,1,1,1,1
170,2013-01-17 13:50:00,2013-01-17 14:49:00,25,22,1,1,1,1,1,1
171,2013-01-17 13:51:00,2013-01-17 14:50:00,30,23,1,1,1,1,1,1
172,2013-01-17 13:52:00,2013-01-17 14:51:00,30,29,1,1,1,1,1,1
173,2013-01-17 13:53:00,2013-01-17 14:52:00,30,30,1,1,1,1,1,1
174,2013-01-17 13:54:00,2013-01-17 14:53:00,30,30,1,1,1,1,1,1
175,2013-01-17 13:55:00,2013-01-17 14:54:00,30,30,1,1,1,1,1,1
176,2013-01-17 13:56:00,2013-01-17 14:55:00,30,30,1,1,1,1,1,1
177,2013-01-17 13:57:00,2013-01-17 14:56:00,30,30,1,1,1,1,1,1
178,2013-01-17 13:58:00,2013-01-17 14:57:00,30,30,1,1,1,1,1,1
179,2013-01-17 13:59:00,2013-01-17 14:58:00,30,30,1,1,1,1,1,1
180,2013-01-17 14:00:00,2013-01-17 14:59:00,30,30,1,1,1,1,1,1
181,2013-01-17 14:01:00,2013-01-17 15:00:00,30,30,1,1,1,1,1,1
182,2013-01-17 14:02:00,2013-01-17 15:01:00,30,30,1,1,1,1,1,1
183,2013-01-17 14:03:00,2013-01-17 15:02:00,30,30,1,1,1,1,1,1
184,2013-01-17 14:04:00,2013-01-17 15:03:00,30,30,1,1,1,1,1,1
185,2013-01-17 14:05:00,2013-01-17 15:04:00,3,30,1,1,1,1,1,1
186,2013-01-17 14:06:00,2013-01-17 15:05:00,3,30,1,1,1,1,1,1
187,2013-01-17 14:07:00,2013-01-17 15:06:00,3,30,1,1,1,1,1,1
188,2013-01-17 14:08:00,2013-01-17 15:07:00,3,30,1,1,1,1,1,1
189,2013-01-17 14:09:00,2013-01-17 15:08:00,3,30,1,1,1,1,1,1
190,2013-01-17 14:10:00,2013-01-17 15:09:00,2,30,1,1,1,1,1,1
191,2013-01-17 14:11:00,2013-01-17 15:10:00,3,30,1,1,1,1,1,1
192,2013-01-17 14:12:00,2013-01-17 15:11:00,7,30,1,1,1,1,1,1
193,2013-01-17 14:13:00,2013-01-17 15:12:00,7,30,1,1,1,1,1,1
194,2013-01-17 14:14:00,2013-01-17 15:13:00,8,30,1,1,1,1,1,1
195,2013-01-17 14:15:00,2013-01-17 15:14:00,30,30,1,1,1,1,1,1
