,Start,Stop,Pearson,Slope,MAPE,Ratio,RMSE,RMSE_Artemis,RMSE_Omni,RMSE_Avg
0,2016-06-05 05:30:00,2016-06-05 06:29:00,19,19,19,19,19,16,19,19
1,2016-06-05 05:31:00,2016-06-05 06:30:00,19,19,18,18,19,16,18,19
2,2016-06-05 05:32:00,2016-06-05 06:31:00,19,19,19,19,19,16,19,19
3,2016-06-05 05:33:00,2016-06-05 06:32:00,19,19,19,19,19,16,19,20
4,2016-06-05 05:34:00,2016-06-05 06:33:00,19,19,19,19,19,1,19,19
5,2016-06-05 05:35:00,2016-06-05 06:34:00,20,19,19,19,19,1,19,19
6,2016-06-05 05:36:00,2016-06-05 06:35:00,20,19,19,19,19,1,19,19
7,2016-06-05 05:37:00,2016-06-05 06:36:00,20,20,19,19,19,2,19,19
8,2016-06-05 05:38:00,2016-06-05 06:37:00,20,20,19,19,20,2,20,20
9,2016-06-05 05:39:00,2016-06-05 06:38:00,20,20,19,19,20,3,20,1
10,2016-06-05 05:40:00,2016-06-05 06:39:00,20,20,1,1,20,3,20,1
11,2016-06-05 05:41:00,2016-06-05 06:40:00,20,20,1,1,1,1,20,1
12,2016-06-05 05:42:00,2016-06-05 06:41:00,20,20,1,1,1,1,1,1
13,2016-06-05 05:43:00,2016-06-05 06:42:00,20,1,1,1,1,2,1,1
14,2016-06-05 05:44:00,2016-06-05 06:43:00,1,1,1,1,1,2,1,1
15,2016-06-05 05:45:00,2016-06-05 06:44:00,1,1,1,1,1,1,1,1
16,2016-06-05 05:46:00,2016-06-05 06:45:00,1,1,1,1,1,1,1,1
17,2016-06-05 05:47:00,2016-06-05 06:46:00,1,1,1,1,1,1,1,1
18,2016-06-05 05:48:00,2016-06-05 06:47:00,1,1,1,1,1,1,1,1
19,2016-06-05 05:49:00,2016-06-05 06:48:00,1,1,1,1,1,1,1,1
20,2016-06-05 05:50:00,2016-06-05 06:49:00,1,1,1,1,1,2,1,1
21,2016-06-05 05:51:00,2016-06-05 06:50:00,1,1,2,2,1,3,1,2
22,2016-06-05 05:52:00,2016-06-05 06:51:00,1,1,2,2,1,4,1,4
23,2016-06-05 05:53:00,2016-06-05 06:52:00,1,1,3,3,1,5,1,4
24,2016-06-05 05:54:00,2016-06-05 06:53:00,1,1,4,4,4,6,4,5
25,2016-06-05 05:55:00,2016-06-05 06:54:00,1,1,8,8,5,8,5,8
26,2016-06-05 05:56:00,2016-06-05 06:55:00,1,1,19,19,9,9,8,9
27,2016-06-05 05:57:00,2016-06-05 06:56:00,1,20,17,17,10,10,9,10
28,2016-06-05 05:58:00,2016-06-05 06:57:00,20,20,18,18,17,12,9,12
29,2016-06-05 05:59:00,2016-06-05 06:58:00,19,19,18,18,19,13,19,13
30,2016-06-05 06:00:00,2016-06-05 06:59:00,20,20,19,19,15,15,20,15
31,2016-06-05 06:01:00,2016-06-05 07:00:00,20,20,15,15,16,15,20,15
32,2016-06-05 06:02:00,2016-06-05 07:01:00,20,17,17,17,17,16,17,16
33,2016-06-05 06:03:00,2016-06-05 07:02:00,18,18,18,18,17,17,18,17
34,2016-06-05 06:04:00,2016-06-05 07:03:00,18,18,18,18,18,18,19,18
35,2016-06-05 06:05:00,2016-06-05 07:04:00,19,19,19,19,19,19,19,19
36,2016-06-05 06:06:00,2016-06-05 07:05:00,20,20,20,20,20,20,20,20
37,2016-06-05 06:07:00,2016-06-05 07:06:00,21,21,21,21,21,21,21,21
38,2016-06-05 06:08:00,2016-06-05 07:07:00,21,21,21,21,21,22,22,22
39,2016-06-05 06:09:00,2016-06-05 07:08:00,22,22,22,22,22,22,22,22
40,2016-06-05 06:10:00,2016-06-05 07:09:00,23,23,22,22,22,23,23,23
41,2016-06-05 06:11:00,2016-06-05 07:10:00,23,23,23,23,23,24,23,23
42,2016-06-05 06:12:00,2016-06-05 07:11:00,23,23,23,23,23,25,23,24
43,2016-06-05 06:13:00,2016-06-05 07:12:00,23,24,23,23,24,26,23,25
44,2016-06-05 06:14:00,2016-06-05 07:13:00,1,24,27,27,24,27,24,25
45,2016-06-05 06:15:00,2016-06-05 07:14:00,1,1,29,29,25,28,24,27
46,2016-06-05 06:16:00,2016-06-05 07:15:00,1,1,30,30,26,30,25,29
47,2016-06-05 06:17:00,2016-06-05 07:16:00,1,1,30,30,28,30,27,30
48,2016-06-05 06:18:00,2016-06-05 07:17:00,1,1,30,30,30,30,28,30
49,2016-06-05 06:19:00,2016-06-05 07:18:00,1,1,30,30,30,30,30,30
50,2016-06-05 06:20:00,2016-06-05 07:19:00,1,1,30,30,30,30,30,30
51,2016-06-05 06:21:00,2016-06-05 07:20:00,1,1,30,30,30,30,30,30
52,2016-06-05 06:22:00,2016-06-05 07:21:00,1,1,30,30,30,30,22,30
53,2016-06-05 06:23:00,2016-06-05 07:22:00,1,1,30,30,23,30,23,30
54,2016-06-05 06:24:00,2016-06-05 07:23:00,1,1,22,22,23,30,24,30
55,2016-06-05 06:25:00,2016-06-05 07:24:00,1,1,22,22,24,30,24,24
56,2016-06-05 06:26:00,2016-06-05 07:25:00,1,1,22,22,25,30,25,25
57,2016-06-05 06:27:00,2016-06-05 07:26:00,1,1,23,23,26,30,26,26
58,2016-06-05 06:28:00,2016-06-05 07:27:00,1,1,23,23,27,29,27,27
59,2016-06-05 06:29:00,2016-06-05 07:28:00,1,1,23,23,28,29,28,29
60,2016-06-05 06:30:00,2016-06-05 07:29:00,3,3,30,30,29,30,29,30
61,2016-06-05 06:31:00,2016-06-05 07:30:00,3,3,30,30,30,30,30,30
62,2016-06-05 06:32:00,2016-06-05 07:31:00,4,4,30,30,30,30,30,30
63,2016-06-05 06:33:00,2016-06-05 07:32:00,4,4,30,30,30,30,30,30
64,2016-06-05 06:34:00,2016-06-05 07:33:00,4,4,30,30,30,30,30,30
65,2016-06-05 06:35:00,2016-06-05 07:34:00,4,4,30,30,30,30,30,30
66,2016-06-05 06:36:00,2016-06-05 07:35:00,4,4,30,30,30,30,30,30
67,2016-06-05 06:37:00,2016-06-05 07:36:00,4,4,30,30,30,30,30,30
68,2016-06-05 06:38:00,2016-06-05 07:37:00,4,4,30,30,30,30,30,30
69,2016-06-05 06:39:00,2016-06-05 07:38:00,4,4,30,30,30,30,30,30
70,2016-06-05 06:40:00,2016-06-05 07:39:00,4,4,30,30,30,30,30,30
71,2016-06-05 06:41:00,2016-06-05 07:40:00,4,4,30,30,30,30,30,30
72,2016-06-05 06:42:00,2016-06-05 07:41:00,4,4,30,30,30,30,30,30
73,2016-06-05 06:43:00,2016-06-05 07:42:00,4,4,30,30,30,30,30,30
74,2016-06-05 06:44:00,2016-06-05 07:43:00,4,4,30,30,30,30,30,30
75,2016-06-05 06:45:00,2016-06-05 07:44:00,4,4,2,2,30,30,30,30
76,2016-06-05 06:46:00,2016-06-05 07:45:00,4,4,2,2,30,30,30,30
77,2016-06-05 06:47:00,2016-06-05 07:46:00,4,4,2,2,30,5,30,30
78,2016-06-05 06:48:00,2016-06-05 07:47:00,5,5,2,2,30,6,30,30
79,2016-06-05 06:49:00,2016-06-05 07:48:00,5,5,4,4,30,6,30,30
80,2016-06-05 06:50:00,2016-06-05 07:49:00,5,5,7,7,30,6,30,30
81,2016-06-05 06:51:00,2016-06-05 07:50:00,5,5,8,8,30,6,5,6
82,2016-06-05 06:52:00,2016-06-05 07:51:00,5,5,10,10,30,6,5,6
83,2016-06-05 06:53:00,2016-06-05 07:52:00,5,5,1,1,6,6,1,6
84,2016-06-05 06:54:00,2016-06-05 07:53:00,5,5,1,1,1,1,1,1
85,2016-06-05 06:55:00,2016-06-05 07:54:00,4,4,1,1,1,1,1,1
86,2016-06-05 06:56:00,2016-06-05 07:55:00,4,4,1,1,1,1,1,1
87,2016-06-05 06:57:00,2016-06-05 07:56:00,5,4,1,1,1,2,1,1
88,2016-06-05 06:58:00,2016-06-05 07:57:00,4,4,1,1,1,3,1,1
89,2016-06-05 06:59:00,2016-06-05 07:58:00,4,4,2,2,1,3,1,1
90,2016-06-05 07:00:00,2016-06-05 07:59:00,1,1,2,2,2,4,1,3
91,2016-06-05 07:01:00,2016-06-05 08:00:00,1,1,2,2,3,4,1,3
92,2016-06-05 07:02:00,2016-06-05 08:01:00,1,1,2,2,3,4,1,3
93,2016-06-05 07:03:00,2016-06-05 08:02:00,1,1,1,1,4,4,1,4
94,2016-06-05 07:04:00,2016-06-05 08:03:00,1,1,1,1,1,4,1,4
95,2016-06-05 07:05:00,2016-06-05 08:04:00,1,1,1,1,1,4,1,1
96,2016-06-05 07:06:00,2016-06-05 08:05:00,1,1,1,1,1,4,1,1
