,Time,BX_GSE,BY_GSE,BZ_GSE,Vx,Vy,Vz,proton_density,T
0,2014-02-27 16:30:00,1.2874027,-3.7180812,-4.6958137,-326.86700439453125,2.083814859390259,-18.027116775512695,8.250178337097168,404701.8589595396
1,2014-02-27 16:31:00,1.4412249,-3.759588,-4.6123133,-326.86700439453125,2.083814859390259,-18.027116775512695,8.250178337097168,404701.8589595396
2,2014-02-27 16:32:00,1.046776,-4.21697,-4.2819605,-326.86700439453125,2.083814859390259,-18.027116775512695,8.250178337097168,404701.8589595396
3,2014-02-27 16:33:00,1.0009993,-4.2547317,-4.0656056,-326.86700439453125,2.083814859390259,-18.027116775512695,8.250178337097168,404701.8589595396
4,2014-02-27 16:34:00,0.66160476,-4.4454327,-3.8205082,-327.38697306315106,2.0880984465281167,-18.373169793023003,8.325762854682075,403565.24088972324
5,2014-02-27 16:35:00,0.07644929,-4.7634277,-3.2401655,-327.9069417317708,2.092382033665975,-18.71922281053331,8.401347372266981,402428.6228199069
6,2014-02-27 16:36:00,0.08586427,-4.7747064,-3.189821,-328.4269104003906,2.096665620803833,-19.06527582804362,8.476931889851889,401292.00475009053
7,2014-02-27 16:37:00,0.17327414,-4.807792,-3.0999713,-328.94687906901044,2.100949207941691,-19.41132884555393,8.552516407436794,400155.38668027415
8,2014-02-27 16:38:00,-0.05970322,-4.8023915,-2.8579528,-329.4668477376302,2.1052327950795493,-19.757381863064236,8.628100925021702,399018.76861045783
9,2014-02-27 16:39:00,0.7999988,-4.428459,-3.4596715,-329.98681640625,2.1095163822174072,-20.103434880574543,8.703685442606607,397882.15054064145
10,2014-02-27 16:40:00,0.6785175,-4.446664,-3.110141,-330.5067850748698,2.113799969355265,-20.449487898084854,8.779269960191515,396745.53247082507
11,2014-02-27 16:41:00,1.2925928,-2.1445534,-4.7327003,-331.02675374348956,2.1180835564931235,-20.79554091559516,8.85485447777642,395608.91440100875
12,2014-02-27 16:42:00,1.866923,-1.719061,-5.3201995,-331.5467224121094,2.1223671436309814,-21.14159393310547,8.930438995361328,394472.29633119237
13,2014-02-27 16:43:00,4.310468,-4.6309257,-10.469107,-339.11955091688367,-4.6216242048475475,-21.562072965833877,11.045458051893446,419743.3723239051
14,2014-02-27 16:44:00,6.0458045,-7.9505844,-11.070792,-346.69237942165796,-11.365615553326077,-21.982551998562283,13.160477108425564,445014.4483166178
15,2014-02-27 16:45:00,6.6606755,-9.960709,-7.3098536,-354.2652079264323,-18.109606901804604,-22.40303103129069,15.275496164957682,470285.52430933056
16,2014-02-27 16:46:00,5.0251184,-8.498373,-8.316754,-361.8380364312066,-24.853598250283135,-22.823510064019096,17.3905152214898,495556.60030204325
17,2014-02-27 16:47:00,4.880796,-8.520819,-10.052018,-369.4108649359809,-31.597589598761665,-23.243989096747505,19.50553427802192,520827.676294756
18,2014-02-27 16:48:00,6.4090104,-10.647775,-9.442716,-376.9836934407552,-38.34158094724019,-23.66446812947591,21.620553334554035,546098.7522874688
19,2014-02-27 16:49:00,5.7157516,-9.719099,-6.9711127,-384.55652194552954,-45.08557229571872,-24.08494716220432,23.73557239108615,571369.8282801814
20,2014-02-27 16:50:00,5.490291,-9.5922,-5.328131,-392.12935045030383,-51.82956364419725,-24.505426194932724,25.85059144761827,596640.9042728941
21,2014-02-27 16:51:00,4.8089747,-9.754204,-3.69191,-399.7021789550781,-58.57355499267578,-24.925905227661133,27.96561050415039,621911.9802656069
22,2014-02-27 16:52:00,5.7034574,-9.713556,-2.3241007,-399.70981852213544,-59.02692159016927,-24.818165885077583,27.767185423109268,617184.5169392978
23,2014-02-27 16:53:00,4.4208274,-9.824599,-0.9304628,-399.7174580891927,-59.48028818766276,-24.710426542494034,27.568760342068142,612457.0536129887
24,2014-02-27 16:54:00,3.8339267,-9.016965,-0.68105304,-399.72509765625,-59.93365478515625,-24.60268719991048,27.37033526102702,607729.5902866797
25,2014-02-27 16:55:00,5.8648653,-10.474014,-2.2158008,-399.7327372233073,-60.38702138264974,-24.49494785732693,27.171910179985893,603002.1269603706
26,2014-02-27 16:56:00,5.852235,-10.3206415,-1.5606099,-399.74037679036456,-60.84038798014323,-24.38720851474338,26.97348509894477,598274.6636340615
27,2014-02-27 16:57:00,5.426301,-9.660106,-1.8792943,-399.7480163574219,-61.29375457763672,-24.279469172159832,26.775060017903645,593547.2003077524
28,2014-02-27 16:58:00,4.5610914,-9.432375,-0.42615053,-399.7556559244792,-61.74712117513021,-24.17172982957628,26.576634936862522,588819.7369814434
29,2014-02-27 16:59:00,5.0202684,-9.562075,-0.7616721,-399.76329549153644,-62.200487772623696,-24.06399048699273,26.378209855821396,584092.2736551343
30,2014-02-27 17:00:00,4.3808017,-9.410878,-0.8545408,-399.77093505859375,-62.65385437011719,-23.95625114440918,26.179784774780273,579364.8103288251
31,2014-02-27 17:01:00,6.678341,-6.628509,-1.4512643,-400.6784393310547,-62.7385066986084,-22.009644937515258,25.871737670898437,596214.354260967
32,2014-02-27 17:02:00,11.514893,-5.1989846,-3.4799218,-401.5859436035156,-62.82315902709961,-20.063038730621336,25.5636905670166,613063.898193109
33,2014-02-27 17:03:00,11.2189455,-6.754344,-3.2410083,-402.4934478759766,-62.90781135559082,-18.11643252372742,25.255643463134767,629913.4421252508
34,2014-02-27 17:04:00,10.502366,-7.2540913,-0.4799488,-403.4009521484375,-62.99246368408203,-16.169826316833497,24.94759635925293,646762.9860573927
35,2014-02-27 17:05:00,10.748533,-5.686303,-1.4086472,-404.30845642089844,-63.07711601257324,-14.223220109939575,24.639549255371094,663612.5299895346
36,2014-02-27 17:06:00,8.284405,-8.256475,3.0248477,-405.21596069335936,-63.16176834106445,-12.276613903045654,24.331502151489257,680462.0739216765
37,2014-02-27 17:07:00,8.983926,-8.2963,3.7196248,-406.1234649658203,-63.24642066955566,-10.330007696151734,24.02345504760742,697311.6178538183
38,2014-02-27 17:08:00,9.291199,-7.9313617,4.3752522,-407.0309692382813,-63.33107299804688,-8.383401489257812,23.715407943725587,714161.1617859602
39,2014-02-27 17:09:00,9.447252,-6.914392,4.9486628,-407.9384735107422,-63.41572532653809,-6.436795282363891,23.40736083984375,731010.7057181022
40,2014-02-27 17:10:00,9.985728,-7.72125,5.774804,-408.8459777832031,-63.5003776550293,-4.490189075469971,23.099313735961914,747860.249650244
41,2014-02-27 17:11:00,8.526469,-6.6524377,6.1461577,-407.9420979817708,-63.36441336737739,-3.836948129865858,22.960366355048286,750509.859812753
42,2014-02-27 17:12:00,7.4349113,-2.375066,4.8894396,-407.03821818033856,-63.22844907972548,-3.183707184261746,22.82141897413466,753159.4699752621
43,2014-02-27 17:13:00,6.3871818,1.8090346,4.0248303,-406.13433837890625,-63.09248479207357,-2.5304662386576338,22.682471593221027,755809.0801377711
44,2014-02-27 17:14:00,2.9077604,6.8059273,1.8995899,-405.23045857747394,-62.95652050442166,-1.8772252930535211,22.5435242123074,758458.6903002801
45,2014-02-27 17:15:00,4.024183,-9.234016,-1.547105,-404.3265787760417,-62.820556216769745,-1.2239843474494088,22.404576831393772,761108.3004627891
46,2014-02-27 17:16:00,2.6829324,-0.70713776,3.663094,-403.4226989746094,-62.684591929117836,-0.5707434018452964,22.265629450480144,763757.9106252982
47,2014-02-27 17:17:00,7.325172,-5.875837,7.7858396,-402.51881917317706,-62.54862764146593,0.08249754375881602,22.126682069566513,766407.5207878072
48,2014-02-27 17:18:00,5.6214705,-10.600196,4.615612,-401.6149393717448,-62.41266335381402,0.7357384893629284,21.987734688652885,769057.1309503162
49,2014-02-27 17:19:00,5.7867675,-11.795802,1.4347659,-400.7110595703125,-62.27669906616211,1.388979434967041,21.848787307739258,771706.7411128252
50,2014-02-27 17:20:00,7.34875,-11.566417,1.0562484,-400.08719550238715,-58.38720173305936,2.139220873514811,22.03453212314182,778340.249649209
51,2014-02-27 17:21:00,9.842895,-12.665658,0.8931809,-399.4633314344618,-54.497704399956596,2.889462312062581,22.22027693854438,784973.7581855927
52,2014-02-27 17:22:00,8.5005245,-13.531968,0.7138567,-398.83946736653644,-50.60820706685384,3.6397037506103516,22.40602175394694,791607.2667219763
53,2014-02-27 17:23:00,7.862049,-14.601484,-0.7617515,-398.2156032986111,-46.71870973375108,4.389945189158121,22.591766569349502,798240.7752583601
54,2014-02-27 17:24:00,8.536868,-14.01333,-1.4810534,-397.5917392306858,-42.82921240064833,5.140186627705892,22.77751138475206,804874.2837947438
55,2014-02-27 17:25:00,8.6059885,-14.07149,-1.6931418,-396.96787516276044,-38.93971506754557,5.890428066253662,22.96325620015462,811507.7923311276
56,2014-02-27 17:26:00,9.431355,-7.048228,5.6797686,-396.3440110948351,-35.05021773444282,6.640669504801432,23.149001015557182,818141.3008675112
57,2014-02-27 17:27:00,9.976173,-6.2982583,6.9553223,-395.72014702690973,-31.16072040134006,7.390910943349202,23.334745830959744,824774.8094038949
58,2014-02-27 17:28:00,9.220202,-3.376772,9.996903,-395.0962829589844,-27.271223068237305,8.141152381896973,23.520490646362305,831408.3179402787
59,2014-02-27 17:29:00,9.377936,-4.315935,9.746491,-397.8944498697917,-31.19022538926866,4.45456420050727,23.16952281528049,812055.3496409636
60,2014-02-27 17:30:00,10.413325,-5.0358696,8.590914,-400.69261678059894,-35.10922771030002,0.7679760191175671,22.818554984198677,792702.3813416486
61,2014-02-27 17:31:00,9.5482855,-2.6233594,10.269693,-403.49078369140625,-39.02823003133138,-2.9186121622721357,22.467587153116863,773349.4130423336
62,2014-02-27 17:32:00,10.385583,-8.130283,6.4469914,-406.28895060221356,-42.94723235236274,-6.6052003436618385,22.11661932203505,753996.4447430186
63,2014-02-27 17:33:00,10.194627,-12.926001,2.5584111,-409.0871175130208,-46.866234673394096,-10.29178852505154,21.765651490953232,734643.4764437035
64,2014-02-27 17:34:00,9.221598,-15.772284,-3.2892902,-411.8852844238281,-50.78523699442546,-13.978376706441244,21.414683659871418,715290.5081443886
65,2014-02-27 17:35:00,6.7117014,-16.931736,-6.55754,-414.68345133463544,-54.70423931545682,-17.664964887830948,21.063715828789604,695937.5398450735
66,2014-02-27 17:36:00,7.4426312,-17.357458,-5.8594346,-417.4816182454427,-58.623241636488174,-21.35155306922065,20.71274799770779,676584.5715457585
67,2014-02-27 17:37:00,6.6679716,-17.134153,-5.012757,-420.27978515625,-62.54224395751953,-25.03814125061035,20.361780166625977,657231.6032464434
68,2014-02-27 17:38:00,8.304662,-12.555304,-3.1871817,-419.0813293457031,-60.641513400607636,-23.268870565626358,20.53423606024848,668858.4372194931
69,2014-02-27 17:39:00,9.928172,-10.754126,3.7058318,-417.88287353515625,-58.74078284369575,-21.49959988064236,20.706691953870987,680485.2711925427
70,2014-02-27 17:40:00,10.658679,-5.7214046,6.336923,-416.6844177246094,-56.84005228678385,-19.730329195658367,20.87914784749349,692112.1051655925
71,2014-02-27 17:41:00,9.158696,-4.2613597,10.515712,-415.4859619140625,-54.93932172987196,-17.96105851067437,21.051603741115994,703738.9391386422
72,2014-02-27 17:42:00,8.31025,-4.167108,11.037535,-414.2875061035156,-53.03859117296007,-16.191787825690376,21.2240596347385,715365.7731116918
73,2014-02-27 17:43:00,8.553119,-4.439963,11.323426,-413.08905029296875,-51.13786061604818,-14.42251714070638,21.396515528361004,726992.6070847415
74,2014-02-27 17:44:00,8.278904,-1.3310336,12.621835,-411.8905944824219,-49.237130059136284,-12.653246455722385,21.568971421983505,738619.4410577912
75,2014-02-27 17:45:00,7.6092873,-4.75848,11.054838,-410.692138671875,-47.336399502224396,-10.88397577073839,21.74142731560601,750246.2750308409
76,2014-02-27 17:46:00,7.696895,-13.6933155,0.4785488,-409.4936828613281,-45.4356689453125,-9.114705085754395,21.913883209228516,761873.1090038905
77,2014-02-27 17:47:00,6.032023,-13.48351,-3.938923,-409.84505886501734,-46.919119940863716,-10.120204713609484,21.842328177558052,754214.9994128105
78,2014-02-27 17:48:00,4.534295,-14.939057,1.6833849,-410.1964348687066,-48.40257093641493,-11.125704341464573,21.77077314588759,746556.8898217304
79,2014-02-27 17:49:00,6.2963767,-14.57997,-1.4938804,-410.5478108723958,-49.88602193196615,-12.131203969319662,21.69921811421712,738898.7802306504
80,2014-02-27 17:50:00,4.335093,-15.721331,0.3612865,-410.8991868760851,-51.369472927517364,-13.136703597174751,21.627663082546658,731240.6706395705
81,2014-02-27 17:51:00,3.7620523,-15.854108,-2.5554557,-411.2505628797743,-52.85292392306857,-14.142203225029839,21.556108050876194,723582.5610484903
82,2014-02-27 17:52:00,4.002659,-14.940089,-4.3710127,-411.60193888346356,-54.33637491861979,-15.147702852884928,21.48455301920573,715924.4514574104
83,2014-02-27 17:53:00,3.8614142,-14.823927,-0.8000866,-411.95331488715277,-55.819825914171005,-16.153202480740017,21.412997987535263,708266.3418663304
84,2014-02-27 17:54:00,4.907272,-14.557214,-2.4201484,-412.30469089084204,-57.30327690972222,-17.158702108595108,21.3414429558648,700608.2322752503
85,2014-02-27 17:55:00,4.914289,-15.332633,-0.6351143,-412.65606689453125,-58.78672790527344,-18.164201736450195,21.269887924194336,692950.1226841703
86,2014-02-27 17:56:00,5.3307257,-14.830369,-1.9345725,-414.86207071940106,-54.396580166286896,-17.989695019192165,21.409316380818684,711266.9950765744
87,2014-02-27 17:57:00,4.1890655,-13.910118,-2.4194999,-417.0680745442708,-50.006432427300346,-17.815188301934135,21.548744837443035,729583.8674689784
88,2014-02-27 17:58:00,-7.320667,-4.5544653,8.46853,-419.2740783691406,-45.6162846883138,-17.640681584676106,21.688173294067383,747900.7398613825
89,2014-02-27 17:59:00,-9.00667,-0.6834778,8.497237,-421.48008219401044,-41.226136949327255,-17.466174867418076,21.82760175069173,766217.6122537866
90,2014-02-27 18:00:00,-8.853258,0.8636223,9.131975,-423.6860860188802,-36.83598921034071,-17.29166815016005,21.967030207316082,784534.4846461907
91,2014-02-27 18:01:00,-6.4226937,0.9992003,9.878569,-425.89208984375,-32.445841471354164,-17.11716143290202,22.10645866394043,802851.3570385948
92,2014-02-27 18:02:00,-4.1238217,-0.20974667,9.151903,-428.0980936686198,-28.05569373236762,-16.94265471564399,22.245887120564777,821168.2294309989
93,2014-02-27 18:03:00,-5.731208,3.0032237,11.279608,-430.30409749348956,-23.665545993381073,-16.76814799838596,22.38531557718913,839485.1018234029
94,2014-02-27 18:04:00,-4.963489,7.802823,9.212229,-432.5101013183594,-19.27539825439453,-16.59364128112793,22.524744033813477,857801.974215807
95,2014-02-27 18:05:00,-7.699797,5.36585,8.109538,-433.6358371310764,-14.961386150783962,-16.436225785149468,21.966665903727215,869775.6851519423
96,2014-02-27 18:06:00,-6.8409853,3.6721323,9.7467575,-434.7615729437934,-10.647374047173393,-16.278810289171005,21.40858777364095,881749.3960880775
97,2014-02-27 18:07:00,-5.8592763,2.7806838,10.669246,-435.88730875651044,-6.333361943562824,-16.121394793192547,20.850509643554688,893723.1070242127
98,2014-02-27 18:08:00,-5.3078833,-0.044005685,9.220583,-437.0130445692274,-2.0193498399522554,-15.963979297214085,20.292431513468426,905696.817960348
99,2014-02-27 18:09:00,-3.820683,0.44011143,9.316749,-438.13878038194446,2.2946622636583136,-15.806563801235622,19.73435338338216,917670.5288964831
100,2014-02-27 18:10:00,-3.67427,-1.5719672,8.551197,-439.26451619466144,6.608674367268883,-15.649148305257162,19.1762752532959,929644.2398326184
101,2014-02-27 18:11:00,-0.9439793,-6.054107,8.9666395,-440.3902520073785,10.922686470879452,-15.4917328092787,18.618197123209637,941617.9507687537
102,2014-02-27 18:12:00,1.6695995,-13.786328,8.263527,-441.51598782009546,15.23669857449002,-15.33431731330024,18.06011899312337,953591.6617048888
103,2014-02-27 18:13:00,-3.2430403,-8.316617,12.40894,-442.6417236328125,19.550710678100586,-15.176901817321777,17.50204086303711,965565.3726410241
104,2014-02-27 18:14:00,0.22285339,-13.887283,9.399208,-442.7410034179687,15.333459281921387,-13.700844329595565,17.152074909210206,971218.0599175731
105,2014-02-27 18:15:00,4.2731676,-17.83412,3.0825825,-442.840283203125,11.116207885742188,-12.224786841869355,16.8021089553833,976870.7471941223
106,2014-02-27 18:16:00,6.3577876,-16.292706,-2.4914162,-442.93956298828124,6.898956489562989,-10.748729354143142,16.452143001556397,982523.4344706713
107,2014-02-27 18:17:00,7.207012,-17.358343,-1.1807762,-443.0388427734375,2.6817050933837905,-9.272671866416932,16.10217704772949,988176.1217472204
108,2014-02-27 18:18:00,8.406611,-18.057177,-1.0336816,-443.13812255859375,-1.5355463027954084,-7.79661437869072,15.752211093902588,993828.8090237695
109,2014-02-27 18:19:00,8.385557,-18.09901,-2.4513347,-443.23740234375,-5.752797698974607,-6.320556890964507,15.402245140075683,999481.4963003186
110,2014-02-27 18:20:00,7.3487463,-18.425333,-2.2238593,-443.33668212890626,-9.970049095153806,-4.844499403238296,15.052279186248779,1005134.1835768677
111,2014-02-27 18:21:00,7.022605,-18.116585,-2.2079518,-443.4359619140625,-14.187300491333005,-3.3684419155120846,14.702313232421876,1010786.8708534167
112,2014-02-27 18:22:00,7.3497777,-18.261461,-2.0272386,-443.5352416992188,-18.404551887512206,-1.892384427785873,14.352347278594971,1016439.5581299659
