,Time,BX_GSE,BY_GSE,BZ_GSE,Vx,Vy,Vz,proton_density,T
0,2015-06-12 17:10:00,-1.8148047,1.1673437,0.7390171,-433.8428039550781,-29.075149536132812,-63.73297882080078,9.41270923614502,865874.8133528997
1,2015-06-12 17:11:00,-1.6151907,1.4865444,0.53981936,-433.8428039550781,-29.075149536132812,-63.73297882080078,9.41270923614502,865874.8133528997
2,2015-06-12 17:12:00,-1.6548809,1.4795343,0.606423,-433.8428039550781,-29.075149536132812,-63.73297882080078,9.41270923614502,865874.8133528997
3,2015-06-12 17:13:00,-1.6477292,1.3745633,0.4206232,-433.8428039550781,-29.075149536132812,-63.73297882080078,9.41270923614502,865874.8133528997
4,2015-06-12 17:14:00,-1.7091635,1.2451105,1.1323282,-433.8428039550781,-29.075149536132812,-63.73297882080078,9.41270923614502,865874.8133528997
5,2015-06-12 17:15:00,-2.1086442,1.2715555,1.5277303,-433.8428039550781,-29.075149536132812,-63.73297882080078,9.41270923614502,865874.8133528997
6,2015-06-12 17:16:00,-2.2437372,1.2232788,1.8533003,-433.8428039550781,-29.075149536132812,-63.73297882080078,9.41270923614502,865874.8133528997
7,2015-06-12 17:17:00,-2.3421135,1.5080731,1.6547906,-433.3872009277344,-29.796768569946288,-64.97031021118164,9.470537662506104,858773.5799193262
8,2015-06-12 17:18:00,-2.5167897,1.2311708,1.8466455,-432.9315979003906,-30.518387603759766,-66.2076416015625,9.528366088867188,851672.3464857527
9,2015-06-12 17:19:00,-2.5045583,1.0844685,1.6683446,-432.4759948730469,-31.24000663757324,-67.44497299194336,9.586194515228271,844571.1130521792
10,2015-06-12 17:20:00,-1.9898999,1.2728586,1.293627,-432.0203918457031,-31.96162567138672,-68.68230438232422,9.644022941589355,837469.8796186057
11,2015-06-12 17:21:00,-1.6799259,1.5384054,1.0926262,-431.5647888183594,-32.683244705200195,-69.91963577270508,9.70185136795044,830368.6461850322
12,2015-06-12 17:22:00,-0.99579036,1.8437353,0.3238055,-431.10918579101565,-33.40486373901367,-71.15696716308594,9.759679794311523,823267.4127514587
13,2015-06-12 17:23:00,0.037860326,1.3718789,-1.0167519,-430.65358276367186,-34.126482772827146,-72.3942985534668,9.817508220672607,816166.1793178852
14,2015-06-12 17:24:00,0.18225479,0.76128095,-0.35260063,-430.19797973632814,-34.84810180664063,-73.63162994384766,9.875336647033691,809064.9458843117
15,2015-06-12 17:25:00,1.7028159,-0.8709618,-0.5856412,-429.74237670898435,-35.5697208404541,-74.86896133422852,9.933165073394775,801963.7124507382
16,2015-06-12 17:26:00,1.3035816,-1.0410486,-0.36968496,-429.2867736816406,-36.29133987426758,-76.10629272460938,9.99099349975586,794862.4790171647
17,2015-06-12 17:27:00,1.3878564,-0.33167002,-0.6615162,-429.7481621636285,-34.83702638414171,-75.66321478949652,9.890730222066244,799166.6199404569
