,Start,Stop,Pearson,Slope,MAPE,Ratio,RMSE,RMSE_Artemis,RMSE_Omni,RMSE_Avg
0,2013-01-17 11:00:00,2013-01-17 11:59:00,30,29,30,30,30,18,30,19
1,2013-01-17 11:01:00,2013-01-17 12:00:00,30,29,1,1,30,22,30,8
2,2013-01-17 11:02:00,2013-01-17 12:01:00,30,29,1,1,30,23,30,8
3,2013-01-17 11:03:00,2013-01-17 12:02:00,30,29,1,1,30,24,30,8
4,2013-01-17 11:04:00,2013-01-17 12:03:00,30,29,1,1,30,25,30,8
5,2013-01-17 11:05:00,2013-01-17 12:04:00,30,29,1,1,30,26,30,8
6,2013-01-17 11:06:00,2013-01-17 12:05:00,30,29,1,1,30,27,30,8
7,2013-01-17 11:07:00,2013-01-17 12:06:00,30,29,1,1,30,28,30,8
8,2013-01-17 11:08:00,2013-01-17 12:07:00,30,30,1,1,30,29,30,8
9,2013-01-17 11:09:00,2013-01-17 12:08:00,1,1,1,1,30,30,30,8
10,2013-01-17 11:10:00,2013-01-17 12:09:00,1,1,1,1,30,18,30,8
11,2013-01-17 11:11:00,2013-01-17 12:10:00,1,1,1,1,30,18,30,8
12,2013-01-17 11:12:00,2013-01-17 12:11:00,1,1,1,1,30,18,30,8
13,2013-01-17 11:13:00,2013-01-17 12:12:00,1,1,1,1,30,18,30,8
14,2013-01-17 11:14:00,2013-01-17 12:13:00,1,1,1,1,30,18,30,8
15,2013-01-17 11:15:00,2013-01-17 12:14:00,1,1,1,1,30,18,30,8
16,2013-01-17 11:16:00,2013-01-17 12:15:00,1,1,1,1,30,18,30,8
17,2013-01-17 11:17:00,2013-01-17 12:16:00,1,1,1,1,1,18,30,8
18,2013-01-17 11:18:00,2013-01-17 12:17:00,1,1,1,1,1,18,30,8
19,2013-01-17 11:19:00,2013-01-17 12:18:00,1,1,1,1,1,18,30,16
20,2013-01-17 11:20:00,2013-01-17 12:19:00,1,1,1,1,1,18,30,16
21,2013-01-17 11:21:00,2013-01-17 12:20:00,1,1,1,1,1,18,30,16
22,2013-01-17 11:22:00,2013-01-17 12:21:00,1,1,1,1,1,18,1,8
23,2013-01-17 11:23:00,2013-01-17 12:22:00,1,1,1,1,1,18,1,16
24,2013-01-17 11:24:00,2013-01-17 12:23:00,1,1,1,1,1,18,1,16
25,2013-01-17 11:25:00,2013-01-17 12:24:00,1,1,1,1,1,18,2,16
26,2013-01-17 11:26:00,2013-01-17 12:25:00,1,1,1,1,1,18,1,16
27,2013-01-17 11:27:00,2013-01-17 12:26:00,1,1,1,1,1,18,1,8
28,2013-01-17 11:28:00,2013-01-17 12:27:00,1,1,1,1,1,18,1,8
29,2013-01-17 11:29:00,2013-01-17 12:28:00,1,1,1,1,1,18,7,9
30,2013-01-17 11:30:00,2013-01-17 12:29:00,1,1,1,1,1,18,7,1
31,2013-01-17 11:31:00,2013-01-17 12:30:00,1,1,1,1,1,18,1,1
32,2013-01-17 11:32:00,2013-01-17 12:31:00,30,1,1,1,1,18,1,1
33,2013-01-17 11:33:00,2013-01-17 12:32:00,30,1,1,1,1,18,1,1
34,2013-01-17 11:34:00,2013-01-17 12:33:00,30,1,1,1,1,18,1,1
35,2013-01-17 11:35:00,2013-01-17 12:34:00,30,1,1,1,1,1,1,1
36,2013-01-17 11:36:00,2013-01-17 12:35:00,1,1,1,1,1,1,1,1
37,2013-01-17 11:37:00,2013-01-17 12:36:00,1,1,1,1,1,1,1,1
38,2013-01-17 11:38:00,2013-01-17 12:37:00,1,1,1,1,1,1,1,1
39,2013-01-17 11:39:00,2013-01-17 12:38:00,1,1,1,1,1,1,1,1
40,2013-01-17 11:40:00,2013-01-17 12:39:00,1,1,1,1,1,1,1,1
41,2013-01-17 11:41:00,2013-01-17 12:40:00,1,1,1,1,1,1,1,1
42,2013-01-17 11:42:00,2013-01-17 12:41:00,1,1,1,1,1,1,1,1
43,2013-01-17 11:43:00,2013-01-17 12:42:00,2,2,2,2,2,2,2,2
44,2013-01-17 11:44:00,2013-01-17 12:43:00,3,3,3,3,3,3,3,3
45,2013-01-17 11:45:00,2013-01-17 12:44:00,4,4,1,1,1,1,1,1
46,2013-01-17 11:46:00,2013-01-17 12:45:00,1,1,1,1,1,1,1,1
47,2013-01-17 11:47:00,2013-01-17 12:46:00,6,6,1,1,1,1,1,1
48,2013-01-17 11:48:00,2013-01-17 12:47:00,6,6,2,2,1,1,1,1
49,2013-01-17 11:49:00,2013-01-17 12:48:00,6,6,3,3,1,3,1,1
50,2013-01-17 11:50:00,2013-01-17 12:49:00,7,6,5,5,1,4,1,4
51,2013-01-17 11:51:00,2013-01-17 12:50:00,7,6,5,5,1,4,1,4
52,2013-01-17 11:52:00,2013-01-17 12:51:00,7,7,6,6,1,6,1,6
53,2013-01-17 11:53:00,2013-01-17 12:52:00,10,7,8,8,7,7,1,7
54,2013-01-17 11:54:00,2013-01-17 12:53:00,10,10,8,8,7,8,7,7
55,2013-01-17 11:55:00,2013-01-17 12:54:00,11,11,10,10,10,10,4,10
56,2013-01-17 11:56:00,2013-01-17 12:55:00,11,11,11,11,10,10,5,10
57,2013-01-17 11:57:00,2013-01-17 12:56:00,11,11,11,11,11,11,6,11
58,2013-01-17 11:58:00,2013-01-17 12:57:00,11,11,11,11,11,11,7,11
59,2013-01-17 11:59:00,2013-01-17 12:58:00,11,11,11,11,11,11,1,11
60,2013-01-17 12:00:00,2013-01-17 12:59:00,11,11,11,11,11,11,1,11
61,2013-01-17 12:01:00,2013-01-17 13:00:00,11,11,11,11,11,11,10,11
62,2013-01-17 12:02:00,2013-01-17 13:01:00,11,11,11,11,10,11,10,10
63,2013-01-17 12:03:00,2013-01-17 13:02:00,11,11,11,11,11,11,11,11
64,2013-01-17 12:04:00,2013-01-17 13:03:00,9,9,12,12,9,13,9,12
65,2013-01-17 12:05:00,2013-01-17 13:04:00,9,9,9,9,9,9,9,9
66,2013-01-17 12:06:00,2013-01-17 13:05:00,9,9,9,9,9,9,9,9
67,2013-01-17 12:07:00,2013-01-17 13:06:00,9,9,9,9,9,9,9,9
68,2013-01-17 12:08:00,2013-01-17 13:07:00,9,9,9,9,9,9,9,9
69,2013-01-17 12:09:00,2013-01-17 13:08:00,9,9,9,9,9,9,9,9
70,2013-01-17 12:10:00,2013-01-17 13:09:00,9,9,9,9,9,9,9,9
71,2013-01-17 12:11:00,2013-01-17 13:10:00,9,9,9,9,9,9,9,9
72,2013-01-17 12:12:00,2013-01-17 13:11:00,9,9,9,9,9,9,9,9
73,2013-01-17 12:13:00,2013-01-17 13:12:00,9,9,9,9,9,9,9,9
74,2013-01-17 12:14:00,2013-01-17 13:13:00,9,9,9,9,9,9,9,9
75,2013-01-17 12:15:00,2013-01-17 13:14:00,9,9,9,9,9,9,9,9
76,2013-01-17 12:16:00,2013-01-17 13:15:00,9,9,9,9,9,9,8,9
77,2013-01-17 12:17:00,2013-01-17 13:16:00,9,9,8,8,8,9,8,9
78,2013-01-17 12:18:00,2013-01-17 13:17:00,8,9,9,9,8,9,8,9
79,2013-01-17 12:19:00,2013-01-17 13:18:00,9,9,9,9,9,9,8,9
80,2013-01-17 12:20:00,2013-01-17 13:19:00,8,9,8,8,8,9,8,9
81,2013-01-17 12:21:00,2013-01-17 13:20:00,8,9,8,8,8,9,7,7
82,2013-01-17 12:22:00,2013-01-17 13:21:00,8,9,9,9,8,9,7,8
83,2013-01-17 12:23:00,2013-01-17 13:22:00,8,10,9,9,9,10,7,9
84,2013-01-17 12:24:00,2013-01-17 13:23:00,8,10,9,9,9,10,7,10
85,2013-01-17 12:25:00,2013-01-17 13:24:00,8,10,27,27,8,28,6,10
86,2013-01-17 12:26:00,2013-01-17 13:25:00,8,9,27,27,8,28,6,6
87,2013-01-17 12:27:00,2013-01-17 13:26:00,8,8,27,27,8,28,6,6
88,2013-01-17 12:28:00,2013-01-17 13:27:00,8,8,27,27,8,28,6,6
89,2013-01-17 12:29:00,2013-01-17 13:28:00,8,28,27,27,8,28,6,6
90,2013-01-17 12:30:00,2013-01-17 13:29:00,8,28,27,27,8,28,7,28
91,2013-01-17 12:31:00,2013-01-17 13:30:00,8,28,27,27,8,28,7,28
92,2013-01-17 12:32:00,2013-01-17 13:31:00,8,28,27,27,8,28,7,28
93,2013-01-17 12:33:00,2013-01-17 13:32:00,7,28,27,27,8,28,8,8
94,2013-01-17 12:34:00,2013-01-17 13:33:00,7,28,27,27,8,28,8,8
95,2013-01-17 12:35:00,2013-01-17 13:34:00,8,28,8,8,8,28,8,8
96,2013-01-17 12:36:00,2013-01-17 13:35:00,8,23,8,8,8,8,8,8
97,2013-01-17 12:37:00,2013-01-17 13:36:00,8,21,8,8,8,8,8,8
98,2013-01-17 12:38:00,2013-01-17 13:37:00,8,20,8,8,8,8,8,8
99,2013-01-17 12:39:00,2013-01-17 13:38:00,8,20,8,8,8,8,8,8
100,2013-01-17 12:40:00,2013-01-17 13:39:00,8,20,8,8,8,30,8,8
101,2013-01-17 12:41:00,2013-01-17 13:40:00,8,20,8,8,8,30,8,8
102,2013-01-17 12:42:00,2013-01-17 13:41:00,8,21,8,8,8,30,8,8
103,2013-01-17 12:43:00,2013-01-17 13:42:00,8,21,8,8,8,8,8,8
104,2013-01-17 12:44:00,2013-01-17 13:43:00,8,20,8,8,8,8,8,8
105,2013-01-17 12:45:00,2013-01-17 13:44:00,8,18,8,8,8,8,8,8
106,2013-01-17 12:46:00,2013-01-17 13:45:00,8,19,8,8,8,8,8,8
107,2013-01-17 12:47:00,2013-01-17 13:46:00,8,20,8,8,8,8,8,8
108,2013-01-17 12:48:00,2013-01-17 13:47:00,8,21,8,8,8,8,8,8
109,2013-01-17 12:49:00,2013-01-17 13:48:00,8,22,8,8,8,8,8,8
110,2013-01-17 12:50:00,2013-01-17 13:49:00,8,23,8,8,8,8,8,8
111,2013-01-17 12:51:00,2013-01-17 13:50:00,8,8,8,8,8,8,8,8
112,2013-01-17 12:52:00,2013-01-17 13:51:00,8,8,8,8,8,8,8,8
113,2013-01-17 12:53:00,2013-01-17 13:52:00,8,8,8,8,8,8,8,8
114,2013-01-17 12:54:00,2013-01-17 13:53:00,8,26,8,8,8,8,8,8
115,2013-01-17 12:55:00,2013-01-17 13:54:00,8,8,8,8,8,8,8,8
116,2013-01-17 12:56:00,2013-01-17 13:55:00,8,8,8,8,8,8,8,8
117,2013-01-17 12:57:00,2013-01-17 13:56:00,8,29,8,8,8,8,8,8
118,2013-01-17 12:58:00,2013-01-17 13:57:00,8,8,8,8,8,8,8,8
119,2013-01-17 12:59:00,2013-01-17 13:58:00,8,8,8,8,8,8,8,8
120,2013-01-17 13:00:00,2013-01-17 13:59:00,8,8,8,8,8,8,8,8
121,2013-01-17 13:01:00,2013-01-17 14:00:00,8,8,8,8,8,8,8,8
122,2013-01-17 13:02:00,2013-01-17 14:01:00,8,9,8,8,8,8,8,8
123,2013-01-17 13:03:00,2013-01-17 14:02:00,8,7,8,8,8,8,8,8
124,2013-01-17 13:04:00,2013-01-17 14:03:00,8,7,8,8,8,8,8,8
125,2013-01-17 13:05:00,2013-01-17 14:04:00,8,7,8,8,8,8,8,8
126,2013-01-17 13:06:00,2013-01-17 14:05:00,8,7,8,8,8,8,8,8
127,2013-01-17 13:07:00,2013-01-17 14:06:00,8,7,8,8,8,8,8,8
128,2013-01-17 13:08:00,2013-01-17 14:07:00,8,7,8,8,8,8,8,8
129,2013-01-17 13:09:00,2013-01-17 14:08:00,8,7,8,8,8,8,8,8
130,2013-01-17 13:10:00,2013-01-17 14:09:00,8,7,8,8,8,8,8,8
131,2013-01-17 13:11:00,2013-01-17 14:10:00,8,7,8,8,8,8,8,8
132,2013-01-17 13:12:00,2013-01-17 14:11:00,8,7,8,8,8,8,8,8
133,2013-01-17 13:13:00,2013-01-17 14:12:00,8,7,8,8,8,8,8,8
134,2013-01-17 13:14:00,2013-01-17 14:13:00,8,7,8,8,8,8,8,8
135,2013-01-17 13:15:00,2013-01-17 14:14:00,8,9,8,8,8,8,8,8
136,2013-01-17 13:16:00,2013-01-17 14:15:00,8,9,8,8,8,8,8,8
137,2013-01-17 13:17:00,2013-01-17 14:16:00,8,9,8,8,8,8,8,8
138,2013-01-17 13:18:00,2013-01-17 14:17:00,8,9,8,8,8,8,8,8
139,2013-01-17 13:19:00,2013-01-17 14:18:00,8,9,8,8,8,8,8,8
140,2013-01-17 13:20:00,2013-01-17 14:19:00,8,7,8,8,8,8,8,8
141,2013-01-17 13:21:00,2013-01-17 14:20:00,8,7,8,8,8,8,8,8
142,2013-01-17 13:22:00,2013-01-17 14:21:00,8,9,8,8,8,8,8,8
143,2013-01-17 13:23:00,2013-01-17 14:22:00,8,9,8,8,8,8,8,8
144,2013-01-17 13:24:00,2013-01-17 14:23:00,8,8,8,8,8,8,8,8
145,2013-01-17 13:25:00,2013-01-17 14:24:00,8,8,8,8,8,8,8,8
146,2013-01-17 13:26:00,2013-01-17 14:25:00,8,8,8,8,8,8,8,8
147,2013-01-17 13:27:00,2013-01-17 14:26:00,8,8,8,8,8,8,8,8
148,2013-01-17 13:28:00,2013-01-17 14:27:00,8,8,8,8,8,8,8,8
149,2013-01-17 13:29:00,2013-01-17 14:28:00,8,8,8,8,8,8,8,8
150,2013-01-17 13:30:00,2013-01-17 14:29:00,8,8,8,8,8,8,8,8
151,2013-01-17 13:31:00,2013-01-17 14:30:00,8,8,8,8,8,8,8,8
152,2013-01-17 13:32:00,2013-01-17 14:31:00,8,8,8,8,8,1,8,2
153,2013-01-17 13:33:00,2013-01-17 14:32:00,8,8,8,8,8,1,8,1
154,2013-01-17 13:34:00,2013-01-17 14:33:00,8,8,8,8,8,2,8,3
155,2013-01-17 13:35:00,2013-01-17 14:34:00,8,8,8,8,8,3,8,4
156,2013-01-17 13:36:00,2013-01-17 14:35:00,8,8,5,5,8,5,8,5
157,2013-01-17 13:37:00,2013-01-17 14:36:00,8,9,7,7,8,7,8,6
158,2013-01-17 13:38:00,2013-01-17 14:37:00,9,9,7,7,9,7,9,15
159,2013-01-17 13:39:00,2013-01-17 14:38:00,9,9,8,8,9,8,9,8
160,2013-01-17 13:40:00,2013-01-17 14:39:00,9,9,8,8,9,8,9,8
161,2013-01-17 13:41:00,2013-01-17 14:40:00,9,3,9,9,9,8,9,9
162,2013-01-17 13:42:00,2013-01-17 14:41:00,9,7,10,10,9,10,10,10
163,2013-01-17 13:43:00,2013-01-17 14:42:00,11,7,11,11,11,11,11,11
